ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TOL,2005-11-30,2006-01-21,34.41,32.5,-0.0555,2005-11-30,1.4,1.5,1.433,2006-01-21,0.45,0.5,0.484,0.9490000000000001,0.0441,0.3482,52430.7,16.0,52000.0,1518.4,53949.1
TTWO,2005-11-28,2006-01-21,19.05,17.5,-0.0814,2005-11-28,0.85,0.95,0.883,2006-01-21,0.9,1.05,1.001,-0.11799999999999988,0.0505,0.3888,52430.7,30.0,52500.0,-354.0,52076.7
AZO,2005-11-28,2006-01-21,88.46,85.0,-0.0391,2005-11-28,2.1,2.25,2.15,2006-01-21,0.2,0.3,0.267,1.883,0.0253,0.1812,52430.7,6.0,51000.0,1129.8,53560.5
VFC,2005-11-28,2006-01-21,55.92,55.0,-0.0165,2005-11-28,1.4,1.5,1.433,2006-01-21,0.85,1.0,0.951,0.4820000000000001,0.0261,0.1874,52430.7,10.0,55000.0,482.0,52912.7
BJ,2005-11-29,2006-01-21,26.85,25.0,-0.0689,2005-11-29,0.6,0.7,0.633,2006-01-21,0.05,0.2,0.151,0.482,0.0253,0.185,52430.7,21.0,52500.0,1012.2,53442.899999999994
COLM,2005-11-28,2006-01-21,46.26,45.0,-0.0272,2005-11-28,1.05,1.2,1.1,2006-01-21,0.05,0.3,0.218,0.8820000000000001,0.0244,0.1743,52430.7,12.0,54000.0,1058.4,53489.1
JWN,2005-11-28,2006-01-21,37.89,37.5,-0.0103,2005-11-28,1.75,1.9,1.8,2006-01-21,1.05,1.15,1.117,0.683,0.048,0.3669,52430.7,14.0,52500.0,956.2,53386.899999999994
SII,2005-11-28,2006-01-21,36.98,35.0,-0.0535,2005-11-28,1.0,1.05,1.017,2006-01-21,0.25,0.35,0.317,0.7,0.0291,0.2107,52430.7,15.0,52500.0,1050.0,53480.7
PPC,2005-11-28,2006-01-21,32.08,30.0,-0.0648,2005-11-28,0.75,0.95,0.816,2006-01-21,0.05,0.15,0.117,0.699,0.0272,0.1959,52430.7,17.0,51000.0,1188.3,53619.0
PETC,2005-11-28,2006-01-21,21.11,20.0,-0.0526,2005-11-28,0.6,0.7,0.633,2006-01-21,0.05,0.2,0.151,0.482,0.0316,0.2305,52430.7,26.0,52000.0,1253.2,53683.899999999994
DLTR,2005-11-28,2006-01-21,23.35,22.5,-0.0364,2005-11-28,0.6,0.75,0.649,2006-01-21,0.0,0.25,0.168,0.481,0.0288,0.2084,52430.7,23.0,51750.0,1106.3,53537.0
DHI,2005-11-28,2006-01-21,35.22,33.75,-0.0417,2005-11-28,1.25,1.4,1.3,2006-01-21,0.35,0.5,0.451,0.849,0.0385,0.2864,52430.7,16.0,54000.0,1358.4,53789.1
CBRL,2005-11-28,2006-01-21,36.83,35.0,-0.0497,2005-11-28,0.8,0.9,0.833,2006-01-21,0.65,0.75,0.717,0.11599999999999999,0.0238,0.1698,52430.7,15.0,52500.0,174.0,52604.7
BBY,2005-11-28,2006-01-21,50.64,50.0,-0.0126,2005-11-28,2.9,3.1,2.966,2006-01-21,6.4,6.7,6.601,-3.635,0.0593,0.4682,52430.7,10.0,50000.0,-3635.0,48795.7
BSX,2005-11-30,2006-01-21,26.3,25.0,-0.0494,2005-11-30,0.8,0.85,0.817,2006-01-21,1.0,1.1,1.067,-0.25,0.0327,0.2495,52430.7,21.0,52500.0,-525.0,51905.7
HRB,2005-11-28,2006-01-21,25.5,25.0,-0.0196,2005-11-28,0.85,1.0,0.899,2006-01-21,0.75,0.85,0.817,0.08200000000000007,0.036,0.2659,52430.7,21.0,52500.0,172.2,52602.899999999994
LEA,2005-11-30,2006-01-21,28.09,25.0,-0.11,2005-11-30,0.9,1.0,0.933,2006-01-21,0.25,0.35,0.317,0.6160000000000001,0.0373,0.2886,52430.7,21.0,52500.0,1293.6,53724.299999999996
PHM,2005-11-28,2006-01-21,42.34,40.0,-0.0553,2005-11-28,1.65,1.7,1.667,2006-01-21,1.45,1.55,1.517,0.15000000000000013,0.0417,0.3131,52430.7,13.0,52000.0,195.0,52625.7
LAF,2005-11-28,2006-01-21,55.64,55.0,-0.0115,2005-11-28,2.1,2.4,2.199,2006-01-21,0.95,1.35,1.218,0.9809999999999999,0.04,0.2988,52430.7,10.0,55000.0,981.0,53411.7
LXK,2005-11-28,2006-01-21,46.85,45.0,-0.0395,2005-11-28,1.7,1.8,1.733,2006-01-21,1.4,1.5,1.467,0.266,0.0385,0.2864,52430.7,12.0,54000.0,319.2,52749.899999999994
