ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2015-01-23,2015-02-20,32.03,30.0,-0.0634,2015-01-23,1.53,1.81,1.622,2015-02-20,0.0,0.01,0.007,1.6150000000000002,0.0541,0.9688,83630.51,28.0,84000.0,4522.0,88152.51
FOSL,2015-01-23,2015-03-06,100.03,98.0,-0.0203,2015-01-23,3.9,4.6,4.131,2015-03-06,15.7,17.6,16.973,-12.841999999999999,0.0422,0.4252,83630.51,9.0,88200.0,-11557.8,72072.70999999999
DECK,2015-01-23,2015-03-06,78.12,76.5,-0.0207,2015-01-23,3.7,4.2,3.865,2015-03-06,1.35,3.9,3.058,0.8070000000000004,0.0505,0.5254,83630.51,11.0,84150.0,887.7,84518.20999999999
HP,2015-01-23,2015-02-20,63.83,60.0,-0.06,2015-01-23,1.85,2.1,1.933,2015-02-20,0.0,0.05,0.034,1.899,0.0322,0.503,83630.51,14.0,84000.0,2658.6,86289.11
WLL,2015-01-23,2015-03-06,28.21,27.5,-0.0252,2015-01-23,2.4,2.65,2.482,2015-03-06,0.0,0.05,0.034,2.4480000000000004,0.0903,1.0981,83630.51,30.0,82500.0,7344.0,90974.51
HNT,2015-01-23,2015-02-20,56.11,55.0,-0.0198,2015-01-23,1.5,1.85,1.616,2015-02-20,0.0,0.25,0.168,1.4480000000000002,0.0294,0.4514,83630.51,15.0,82500.0,2172.0,85802.51
CAM,2015-01-23,2015-02-20,44.23,42.5,-0.0391,2015-01-23,1.15,1.35,1.216,2015-02-20,0.0,0.15,0.101,1.115,0.0286,0.437,83630.51,20.0,85000.0,2230.0,85860.51
CVI,2015-01-23,2015-02-20,36.55,35.0,-0.0424,2015-01-23,0.85,1.5,1.065,2015-02-20,0.0,0.5,0.335,0.73,0.0304,0.4697,83630.51,24.0,84000.0,1752.0,85382.51
HFC,2015-01-23,2015-03-06,33.42,33.0,-0.0126,2015-01-23,1.2,1.45,1.282,2015-03-06,0.0,0.15,0.101,1.181,0.0388,0.3858,83630.51,25.0,82500.0,2952.5,86583.01
PPC,2015-01-23,2015-02-20,35.49,35.0,-0.0138,2015-01-23,1.45,1.5,1.466,2015-02-20,1.35,1.85,1.685,-0.21900000000000008,0.0419,0.6951,83630.51,24.0,84000.0,-525.6,83104.90999999999
NUS,2015-01-23,2015-03-06,43.55,42.5,-0.0241,2015-01-23,3.6,4.2,3.798,2015-03-06,0.0,0.25,0.168,3.63,0.0894,1.0833,83630.51,20.0,85000.0,7260.0,90890.51
WNR,2015-01-23,2015-02-20,35.3,34.0,-0.0368,2015-01-23,0.8,1.05,0.883,2015-02-20,0.0,0.15,0.101,0.782,0.026,0.391,83630.51,25.0,85000.0,1955.0,85585.51
OSK,2015-01-23,2015-02-20,41.31,40.0,-0.0317,2015-01-23,1.05,1.35,1.149,2015-02-20,0.0,0.05,0.034,1.115,0.0287,0.4388,83630.51,21.0,84000.0,2341.5,85972.01
CI,2015-01-23,2015-02-20,111.42,110.0,-0.0127,2015-01-23,2.82,3.05,2.896,2015-02-20,0.0,0.04,0.027,2.8689999999999998,0.0263,0.3962,83630.51,8.0,88000.0,2295.2,85925.70999999999
TRN,2015-01-23,2015-03-06,26.5,26.0,-0.0189,2015-01-23,1.15,1.7,1.332,2015-03-06,0.0,0.05,0.034,1.298,0.0512,0.5342,83630.51,32.0,83200.0,4153.6,87784.11
FTI,2015-01-23,2015-02-20,38.66,37.5,-0.03,2015-01-23,1.2,1.55,1.316,2015-02-20,0.0,0.25,0.168,1.1480000000000001,0.0351,0.5582,83630.51,22.0,82500.0,2525.6,86156.11
MYGN,2015-01-23,2015-03-06,36.5,36.0,-0.0137,2015-01-23,1.2,3.5,1.959,2015-03-06,0.75,2.1,1.655,0.30400000000000005,0.0544,0.5747,83630.51,23.0,82800.0,699.2,84329.70999999999
TUP,2015-01-23,2015-02-20,61.88,60.0,-0.0304,2015-01-23,1.65,1.9,1.732,2015-02-20,0.0,0.15,0.101,1.631,0.0289,0.4424,83630.51,14.0,84000.0,2283.4,85913.90999999999
LXK,2015-01-23,2015-02-20,38.64,38.0,-0.0166,2015-01-23,1.25,1.5,1.333,2015-02-20,0.0,0.05,0.034,1.299,0.0351,0.5582,83630.51,22.0,83600.0,2857.8,86488.31
DAN,2015-01-23,2015-02-20,21.44,21.0,-0.0205,2015-01-23,0.6,0.8,0.666,2015-02-20,0.0,0.15,0.101,0.5650000000000001,0.0317,0.4937,83630.51,40.0,84000.0,2260.0,85890.51
