ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2008-04-22,2008-05-17,25.55,25.0,-0.0215,2008-04-22,0.95,1.2,1.032,2008-05-17,0.0,0.05,0.034,0.998,0.0413,0.791,63107.31,25.0,62500.0,2495.0,65602.31
CMI,2008-04-22,2008-05-17,54.07,52.5,-0.029,2008-04-22,2.5,2.65,2.55,2008-05-17,0.0,0.05,0.034,2.516,0.0486,0.9805,63107.31,12.0,63000.0,3019.2,66126.51
DECK,2008-04-22,2008-05-17,117.78,115.0,-0.0236,2008-04-22,7.4,7.7,7.499,2008-05-17,0.0,0.1,0.067,7.4319999999999995,0.0652,1.4832,63107.31,5.0,57500.0,3716.0,66823.31
UTIW,2008-04-22,2008-05-17,20.27,20.0,-0.0133,2008-04-22,0.8,1.1,0.899,2008-05-17,0.0,0.05,0.034,0.865,0.045,0.8848,63107.31,32.0,64000.0,2768.0,65875.31
EMCG,2008-04-22,2008-05-17,25.55,25.0,-0.0215,2008-04-22,0.95,1.2,1.032,2008-05-17,0.0,0.05,0.034,0.998,0.0413,0.791,63107.31,25.0,62500.0,2495.0,65602.31
KMRTV,2008-04-22,2008-05-17,96.63,95.0,-0.0169,2008-04-22,4.3,4.7,4.432,2008-05-17,0.25,0.35,0.317,4.115,0.0467,0.9295,63107.31,7.0,66500.0,2880.5,65987.81
KMRT,2008-04-22,2008-05-17,96.63,95.0,-0.0169,2008-04-22,4.3,4.7,4.432,2008-05-17,0.25,0.35,0.317,4.115,0.0467,0.9295,63107.31,7.0,66500.0,2880.5,65987.81
KMX,2008-04-22,2008-05-17,20.27,20.0,-0.0133,2008-04-22,1.05,1.25,1.116,2008-05-17,0.0,0.05,0.034,1.082,0.0558,1.1856,63107.31,32.0,64000.0,3462.4,66569.70999999999
NIHD,2008-04-22,2008-05-17,40.77,40.0,-0.0189,2008-04-22,2.25,2.4,2.3,2008-05-17,0.0,0.05,0.034,2.266,0.0575,1.2369,63107.31,16.0,64000.0,3625.6,66732.91
SHLD,2008-04-22,2008-05-17,96.63,95.0,-0.0169,2008-04-22,4.3,4.7,4.432,2008-05-17,0.25,0.35,0.317,4.115,0.0467,0.9295,63107.31,7.0,66500.0,2880.5,65987.81
WCG,2008-04-22,2008-05-17,40.88,40.0,-0.0215,2008-04-22,2.75,3.0,2.833,2008-05-17,0.0,0.1,0.067,2.766,0.0708,1.6779,63107.31,16.0,64000.0,4425.6,67532.91
VAR,2008-04-22,2008-05-17,45.55,45.0,-0.0121,2008-04-22,1.8,1.95,1.85,2008-05-17,0.0,0.05,0.034,1.816,0.0411,0.786,63107.31,14.0,63000.0,2542.4,65649.70999999999
CUM,2008-04-22,2008-05-17,54.07,52.5,-0.029,2008-04-22,2.5,2.65,2.55,2008-05-17,0.0,0.05,0.034,2.516,0.0486,0.9805,63107.31,12.0,63000.0,3019.2,66126.51
NOV,2008-04-22,2008-05-17,74.63,72.5,-0.0285,2008-04-22,3.1,3.2,3.133,2008-05-17,0.0,0.05,0.034,3.099,0.0432,0.8386,63107.31,9.0,65250.0,2789.1,65896.41
NOI,2008-04-22,2008-05-17,74.63,72.5,-0.0285,2008-04-22,3.1,3.2,3.133,2008-05-17,0.0,0.05,0.034,3.099,0.0432,0.8386,63107.31,9.0,65250.0,2789.1,65896.41
CERN,2008-04-22,2008-05-17,39.88,37.5,-0.0597,2008-04-22,1.4,1.7,1.499,2008-05-17,0.0,0.05,0.034,1.465,0.04,0.7591,63107.31,17.0,63750.0,2490.5,65597.81
SKYWE,2008-04-22,2008-05-17,17.94,17.5,-0.0245,2008-04-22,1.1,1.45,1.216,2008-05-17,0.0,0.1,0.067,1.149,0.0695,1.6315,63107.31,36.0,63000.0,4136.4,67243.70999999999
SKYW,2008-04-22,2008-05-17,17.94,17.5,-0.0245,2008-04-22,1.1,1.45,1.216,2008-05-17,0.0,0.1,0.067,1.149,0.0695,1.6315,63107.31,36.0,63000.0,4136.4,67243.70999999999
HUBGE,2008-04-22,2008-05-17,30.31,30.0,-0.0102,2008-04-22,1.1,1.35,1.183,2008-05-17,0.0,0.1,0.067,1.116,0.0394,0.7445,63107.31,21.0,63000.0,2343.6,65450.909999999996
BID,2008-04-22,2008-05-17,26.2,25.0,-0.0458,2008-04-22,1.15,1.35,1.216,2008-05-17,0.0,0.05,0.034,1.182,0.0486,0.9805,63107.31,25.0,62500.0,2955.0,66062.31
