ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AMZN,2012-12-26,2013-02-16,252.73,250.0,-0.0108,2012-12-26,15.0,15.15,15.05,2013-02-16,13.55,13.7,13.651,1.399000000000001,0.0602,0.4989,84899.44,3.0,75000.0,419.7,85319.14
APOL,2012-12-26,2013-02-16,20.41,20.0,-0.0201,2012-12-26,1.48,1.52,1.493,2013-02-16,1.25,1.29,1.277,0.2160000000000002,0.0747,0.6467,84899.44,42.0,84000.0,907.2,85806.64
FSLR,2012-12-26,2013-02-16,30.73,30.0,-0.0238,2012-12-26,3.0,3.1,3.033,2013-02-16,2.84,2.87,2.86,0.17300000000000004,0.1011,0.9479,84899.44,28.0,84000.0,484.4,85383.84
TPX,2012-12-26,2013-02-16,30.69,30.0,-0.0225,2012-12-26,2.1,2.25,2.15,2013-02-16,1.8,1.95,1.901,0.2489999999999999,0.0717,0.6151,84899.44,28.0,84000.0,697.2,85596.64
ALGN,2012-12-26,2013-02-16,27.79,27.0,-0.0284,2012-12-26,1.9,2.0,1.933,2013-02-16,1.7,1.75,1.734,0.19900000000000007,0.0716,0.6141,84899.44,31.0,83700.0,616.9,85516.34
SNDK,2012-12-26,2013-02-16,43.95,43.0,-0.0216,2012-12-26,2.4,2.43,2.41,2013-02-16,2.36,2.4,2.387,0.02300000000000013,0.056,0.4582,84899.44,20.0,86000.0,46.0,84945.44
ATML,2012-12-27,2013-02-16,6.17,6.0,-0.0276,2012-12-27,0.35,0.4,0.366,2013-02-16,0.2,0.25,0.234,0.13199999999999998,0.061,0.5189,84899.44,141.0,84600.0,1861.2,86760.64
BBY,2012-12-26,2013-02-16,11.55,11.0,-0.0476,2012-12-26,0.93,0.97,0.943,2013-02-16,0.79,0.83,0.817,0.126,0.0857,0.7669,84899.44,77.0,84700.0,970.2,85869.64
INFA,2012-12-28,2013-02-16,30.41,30.0,-0.0135,2012-12-28,2.15,2.3,2.2,2013-02-16,2.05,2.2,2.151,0.04900000000000038,0.0733,0.6641,84899.44,28.0,84000.0,137.2,85036.64
NFLX,2012-12-26,2013-02-16,91.14,90.0,-0.0125,2012-12-26,9.2,9.3,9.233,2013-02-16,7.95,8.05,8.017,1.216000000000001,0.1026,0.9664,84899.44,9.0,81000.0,1094.4,85993.84
AAPL,2012-12-26,2013-01-25,515.29,505.0,-0.02,2012-12-26,20.55,20.7,20.6,2013-01-25,13.1,13.2,13.167,7.433000000000002,0.0408,0.6159,84899.44,2.0,101000.0,1486.6,86386.04000000001
CTXS,2012-12-26,2013-02-16,65.88,65.0,-0.0134,2012-12-26,3.6,3.8,3.666,2013-02-16,3.5,3.6,3.567,0.09899999999999975,0.0564,0.4621,84899.44,13.0,84500.0,128.7,85028.14
SWKS,2012-12-26,2013-02-16,20.08,19.0,-0.0538,2012-12-26,1.15,1.2,1.167,2013-02-16,0.9,1.0,0.967,0.20000000000000007,0.0614,0.5106,84899.44,45.0,85500.0,900.0,85799.44
DDD,2012-12-26,2013-02-16,52.2,50.0,-0.0421,2012-12-26,3.4,3.5,3.433,2013-02-16,2.6,2.7,2.667,0.766,0.0687,0.5841,84899.44,17.0,85000.0,1302.2,86201.64
HPQ,2012-12-26,2013-02-16,14.19,14.0,-0.0134,2012-12-26,0.79,0.8,0.793,2013-02-16,0.73,0.74,0.737,0.05600000000000005,0.0566,0.464,84899.44,61.0,85400.0,341.6,85241.04000000001
WDC,2012-12-26,2013-02-16,42.39,41.0,-0.0328,2012-12-26,2.28,2.31,2.29,2013-02-16,2.09,2.12,2.11,0.18000000000000016,0.0559,0.4573,84899.44,21.0,86100.0,378.0,85277.44
CRUS,2012-12-26,2013-02-16,27.8,27.0,-0.0288,2012-12-26,2.35,2.4,2.367,2013-02-16,1.85,1.95,1.917,0.44999999999999996,0.0877,0.7896,84899.44,31.0,83700.0,1395.0,86294.44
GMCR,2012-12-26,2013-02-16,41.89,41.0,-0.0212,2012-12-26,4.25,4.4,4.3,2013-02-16,4.45,4.55,4.517,-0.21700000000000053,0.1049,0.9949,84899.44,21.0,86100.0,-455.7,84443.74
FOSL,2012-12-26,2013-02-16,91.13,90.0,-0.0124,2012-12-26,7.2,7.4,7.266,2013-02-16,5.8,6.1,6.001,1.2649999999999997,0.0807,0.7114,84899.44,9.0,81000.0,1138.5,86037.94
IPXL,2012-12-26,2013-02-16,20.39,20.0,-0.0191,2012-12-26,1.1,1.3,1.166,2013-02-16,1.0,1.15,1.101,0.06499999999999995,0.0583,0.4804,84899.44,42.0,84000.0,273.0,85172.44
