ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RES,2012-11-26,2012-12-22,11.1,10.0,-0.1,2012-11-26,0.05,0.15,0.083,2012-12-22,0.05,0.1,0.084,-0.0010000000000000009,0.0083,0.1213,46812.84,47.0,47000.0,-4.7,46808.14
HNT,2012-11-26,2013-01-19,24.48,22.5,-0.08,2012-11-26,0.75,0.85,0.783,2013-01-19,0.2,0.3,0.267,0.516,0.0348,0.2562,46812.84,21.0,47250.0,1083.6,47896.439999999995
HFC,2012-11-26,2012-12-22,45.05,41.0,-0.09,2012-11-26,0.35,0.45,0.383,2012-12-22,0.0,0.05,0.034,0.349,0.0093,0.1368,46812.84,11.0,45100.0,383.9,47196.74
FCX,2012-11-27,2013-01-19,38.75,35.0,-0.1,2012-11-27,0.73,0.74,0.733,2013-01-19,1.61,1.64,1.63,-0.8969999999999999,0.0209,0.1508,46812.84,13.0,45500.0,-1166.1,45646.74
APOL,2012-11-26,2013-01-19,19.05,17.0,-0.11,2012-11-26,0.75,0.78,0.76,2013-01-19,0.24,0.26,0.253,0.507,0.0447,0.3385,46812.84,28.0,47600.0,1419.6,48232.439999999995
SPLS,2012-11-26,2012-12-22,11.82,11.0,-0.07,2012-11-26,0.15,0.2,0.167,2012-12-22,0.0,0.05,0.034,0.133,0.0152,0.2323,46812.84,43.0,47300.0,571.9,47384.74
UAL,2012-11-26,2012-12-22,19.99,18.0,-0.1,2012-11-26,0.2,0.22,0.207,2012-12-22,0.0,0.02,0.013,0.19399999999999998,0.0115,0.1715,46812.84,26.0,46800.0,504.4,47317.24
FSLR,2012-11-26,2012-12-22,24.95,22.0,-0.12,2012-11-26,0.48,0.5,0.487,2012-12-22,0.0,0.04,0.027,0.45999999999999996,0.0221,0.3535,46812.84,21.0,46200.0,966.0,47778.84
CLF,2012-11-27,2013-01-19,30.42,27.0,-0.11,2012-11-27,1.09,1.12,1.1,2013-01-19,0.08,0.1,0.093,1.0070000000000001,0.0407,0.3112,46812.84,17.0,45900.0,1711.9,48524.74
LCC,2012-11-26,2013-01-19,12.6,11.0,-0.13,2012-11-26,0.31,0.32,0.313,2013-01-19,0.06,0.08,0.073,0.24,0.0285,0.206,46812.84,43.0,47300.0,1032.0,47844.84
HPQ,2012-11-27,2013-01-19,12.57,11.0,-0.12,2012-11-27,0.26,0.27,0.263,2013-01-19,0.02,0.03,0.027,0.23600000000000002,0.0239,0.174,46812.84,43.0,47300.0,1014.8,47827.64
WCG,2012-11-26,2012-12-22,48.67,45.0,-0.08,2012-11-26,0.4,0.55,0.45,2012-12-22,0.0,0.05,0.034,0.41600000000000004,0.01,0.1477,46812.84,10.0,45000.0,416.0,47228.84
GM,2012-11-26,2012-12-22,25.18,23.0,-0.09,2012-11-26,0.17,0.18,0.173,2012-12-22,0.0,0.01,0.007,0.16599999999999998,0.0075,0.109,46812.84,20.0,46000.0,332.0,47144.84
TRW,2012-11-26,2012-12-22,49.58,45.0,-0.09,2012-11-26,0.3,0.4,0.333,2012-12-22,0.0,0.05,0.034,0.29900000000000004,0.0074,0.1075,46812.84,10.0,45000.0,299.0,47111.84
LEA,2012-11-26,2012-12-22,42.5,40.0,-0.06,2012-11-26,0.25,0.4,0.299,2012-12-22,0.0,0.15,0.101,0.19799999999999998,0.0075,0.109,46812.84,12.0,48000.0,237.6,47050.439999999995
NTI,2012-12-04,2013-01-19,23.91,22.5,-0.06,2012-12-04,0.35,0.9,0.532,2013-01-19,0.05,0.2,0.151,0.381,0.0236,0.2003,46812.84,21.0,47250.0,800.1,47612.939999999995
PTEN,2012-11-26,2012-12-22,17.35,16.0,-0.08,2012-11-26,0.15,0.25,0.183,2012-12-22,0.0,0.05,0.034,0.149,0.0114,0.1699,46812.84,29.0,46400.0,432.1,47244.939999999995
BBY,2012-11-26,2012-12-22,12.14,11.0,-0.09,2012-11-26,0.5,0.53,0.51,2012-12-22,0.0,0.01,0.007,0.503,0.0464,0.8739,46812.84,43.0,47300.0,2162.9,48975.74
BIG,2012-11-27,2013-01-19,27.64,25.0,-0.1,2012-11-27,0.75,0.85,0.783,2013-01-19,0.15,0.2,0.183,0.6000000000000001,0.0313,0.2329,46812.84,19.0,47500.0,1140.0,47952.84
DAN,2012-11-26,2012-12-22,13.9,13.0,-0.06,2012-11-26,0.2,0.25,0.217,2012-12-22,0.0,0.05,0.034,0.183,0.0167,0.2577,46812.84,36.0,46800.0,658.8,47471.64
