ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
ADBE,2006-05-25,2006-06-17,29.23,27.5,-0.0592,2006-05-25,0.4,0.5,0.433,2006-06-17,0.0,0.05,0.034,0.399,0.0157,0.2761,55887.85,20.0,55000.0,798.0,56685.85
ESRX,2006-05-25,2006-06-17,72.84,70.0,-0.039,2006-05-25,1.35,1.5,1.4,2006-06-17,1.85,2.0,1.951,-0.5510000000000002,0.02,0.3634,55887.85,8.0,56000.0,-440.8,55447.049999999996
UNH,2006-05-25,2006-06-17,42.39,40.0,-0.0564,2006-05-25,0.65,0.75,0.683,2006-06-17,0.0,0.05,0.034,0.649,0.0171,0.3039,55887.85,14.0,56000.0,908.6,56796.45
SMTC,2006-05-26,2006-07-22,15.63,15.0,-0.0403,2006-05-26,0.5,0.7,0.566,2006-07-22,3.3,3.5,3.434,-2.8680000000000003,0.0377,0.2633,55887.85,37.0,55500.0,-10611.6,45276.25
KLAC,2006-06-02,2006-07-22,41.85,40.0,-0.0442,2006-06-02,1.15,1.25,1.183,2006-07-22,0.9,1.0,0.967,0.21600000000000008,0.0296,0.2337,55887.85,14.0,56000.0,302.4,56190.25
EXP,2006-05-30,2006-07-22,48.59,46.625,-0.0404,2006-05-30,3.2,3.5,3.299,2006-07-22,8.8,9.0,8.934,-5.635,0.0708,0.5914,55887.85,12.0,55950.0,-6762.0,49125.85
COO,2006-05-25,2006-06-17,52.07,50.0,-0.0398,2006-05-25,1.15,1.3,1.2,2006-06-17,4.9,5.2,5.101,-3.901,0.024,0.4495,55887.85,11.0,55000.0,-4291.1,51596.75
BZH,2006-05-26,2006-07-22,51.34,50.0,-0.0261,2006-05-26,2.35,2.5,2.4,2006-07-22,12.1,12.3,12.234,-9.834,0.048,0.3446,55887.85,11.0,55000.0,-10817.4,45070.45
SNDK,2006-05-25,2006-06-17,55.81,55.0,-0.0145,2006-05-25,0.95,1.05,0.983,2006-06-17,0.8,0.95,0.9,0.08299999999999996,0.0179,0.3201,55887.85,10.0,55000.0,83.0,55970.85
MDR,2006-06-01,2006-07-22,44.49,43.375,-0.0251,2006-06-01,1.65,1.8,1.7,2006-07-22,2.25,2.35,2.317,-0.6170000000000002,0.0392,0.3118,55887.85,13.0,56387.5,-802.1,55085.75
URBN,2006-05-31,2006-07-22,18.68,17.5,-0.0632,2006-05-31,0.55,0.65,0.583,2006-07-22,2.45,2.6,2.551,-1.9680000000000002,0.0333,0.2546,55887.85,32.0,56000.0,-6297.6,49590.25
NSM,2006-05-26,2006-07-22,25.59,25.0,-0.0231,2006-05-26,1.1,1.2,1.133,2006-07-22,4.2,4.4,4.334,-3.2009999999999996,0.0453,0.3229,55887.85,22.0,55000.0,-7042.2,48845.65
FRX,2006-05-25,2006-06-17,37.52,35.0,-0.0672,2006-05-25,0.8,0.9,0.833,2006-06-17,0.0,0.05,0.034,0.7989999999999999,0.0238,0.4451,55887.85,16.0,56000.0,1278.4,57166.25
CXP,2006-05-30,2006-07-22,48.59,46.625,-0.0404,2006-05-30,3.2,3.5,3.299,2006-07-22,8.8,9.0,8.934,-5.635,0.0708,0.5914,55887.85,12.0,55950.0,-6762.0,49125.85
CERN,2006-06-01,2006-07-22,38.83,37.5,-0.0343,2006-06-01,1.3,1.4,1.333,2006-07-22,0.0,0.15,0.101,1.232,0.0355,0.2792,55887.85,15.0,56250.0,1848.0,57735.85
EBAY,2006-05-25,2006-06-17,33.06,32.5,-0.0169,2006-05-25,0.55,0.6,0.567,2006-06-17,2.25,2.35,2.317,-1.7500000000000002,0.0174,0.31,55887.85,17.0,55250.0,-2975.0,52912.85
PTEN,2006-05-25,2006-06-17,28.52,27.5,-0.0358,2006-05-25,0.55,0.7,0.6,2006-06-17,0.0,0.05,0.034,0.566,0.0218,0.4015,55887.85,20.0,55000.0,1132.0,57019.85
QLGC,2006-05-25,2006-06-17,17.96,17.5,-0.0256,2006-05-25,0.4,0.45,0.417,2006-06-17,0.0,0.05,0.034,0.383,0.0238,0.4451,55887.85,32.0,56000.0,1225.6,57113.45
CREE,2006-05-25,2006-06-17,25.45,25.0,-0.0177,2006-05-25,0.7,0.85,0.75,2006-06-17,1.05,1.15,1.117,-0.367,0.03,0.5883,55887.85,22.0,55000.0,-807.4,55080.45
MXIM,2006-05-31,2006-07-22,30.56,30.0,-0.0183,2006-05-31,0.95,1.05,0.983,2006-07-22,2.5,2.7,2.634,-1.6509999999999998,0.0328,0.2504,55887.85,19.0,57000.0,-3136.9,52750.95
