ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2009-07-23,2009-08-22,21.41,20.0,-0.0659,2009-07-23,0.4,0.55,0.45,2009-08-22,0.0,0.2,0.134,0.316,0.0225,0.306,25690.45,13.0,26000.0,410.8,26101.25
COP,2009-07-30,2009-09-19,43.38,42.0,-0.0318,2009-07-30,1.42,1.44,1.427,2009-09-19,0.0,0.02,0.013,1.4140000000000001,0.034,0.2662,25690.45,6.0,25200.0,848.4,26538.850000000002
EOG,2009-07-23,2009-08-22,72.6,70.0,-0.0358,2009-07-23,1.55,1.65,1.583,2009-08-22,0.0,0.05,0.034,1.549,0.0226,0.3076,25690.45,4.0,28000.0,619.6,26310.05
AET,2009-07-27,2009-09-19,25.3,25.0,-0.0119,2009-07-27,1.45,1.55,1.483,2009-09-19,0.0,0.05,0.034,1.449,0.0593,0.4682,25690.45,10.0,25000.0,1449.0,27139.45
MUR,2009-07-23,2009-08-22,57.66,55.0,-0.0461,2009-07-23,1.25,1.35,1.283,2009-08-22,0.0,0.1,0.067,1.216,0.0233,0.3184,25690.45,5.0,27500.0,608.0,26298.45
SUN,2009-07-23,2009-08-22,23.95,22.5,-0.0605,2009-07-23,0.4,0.45,0.417,2009-08-22,0.0,0.05,0.034,0.383,0.0185,0.246,25690.45,11.0,24750.0,421.3,26111.75
PCP,2009-07-23,2009-08-22,78.2,75.0,-0.0409,2009-07-23,1.35,1.45,1.383,2009-08-22,0.0,0.05,0.034,1.349,0.0184,0.2446,25690.45,3.0,22500.0,404.7,26095.15
FLR,2009-07-23,2009-08-22,52.0,50.0,-0.0385,2009-07-23,1.45,1.55,1.483,2009-08-22,0.0,0.05,0.034,1.449,0.0297,0.4208,25690.45,5.0,25000.0,724.5,26414.95
MGLN,2009-07-23,2009-08-22,30.51,30.0,-0.0167,2009-07-23,0.95,1.3,1.066,2009-08-22,0.0,0.25,0.168,0.898,0.0355,0.5199,25690.45,9.0,27000.0,808.2,26498.65
ATW,2009-07-23,2009-08-22,28.17,25.0,-0.1125,2009-07-23,0.45,0.6,0.5,2009-08-22,0.0,0.1,0.067,0.433,0.02,0.2682,25690.45,10.0,25000.0,433.0,26123.45
COLM,2009-07-31,2009-09-19,35.78,35.0,-0.0218,2009-07-31,1.5,1.75,1.583,2009-09-19,0.0,0.05,0.034,1.549,0.0452,0.3748,25690.45,7.0,24500.0,1084.3,26774.75
EGN,2009-07-23,2009-08-22,41.0,40.0,-0.0244,2009-07-23,0.75,1.0,0.833,2009-08-22,0.0,0.1,0.067,0.766,0.0208,0.2802,25690.45,6.0,24000.0,459.6,26150.05
CVH,2009-07-23,2009-08-22,19.11,17.5,-0.0842,2009-07-23,0.4,0.5,0.433,2009-08-22,0.0,0.05,0.034,0.399,0.0247,0.3402,25690.45,15.0,26250.0,598.5,26288.95
JCP,2009-07-23,2009-08-22,29.44,29.0,-0.0149,2009-07-23,1.4,1.5,1.433,2009-08-22,0.0,0.05,0.034,1.399,0.0494,0.7836,25690.45,9.0,26100.0,1259.1,26949.55
SII,2009-07-23,2009-08-22,25.34,25.0,-0.0134,2009-07-23,0.95,1.05,0.983,2009-08-22,0.0,0.05,0.034,0.949,0.0393,0.5881,25690.45,10.0,25000.0,949.0,26639.45
CAM,2009-07-30,2009-09-19,30.96,30.0,-0.031,2009-07-30,1.6,1.7,1.633,2009-09-19,0.0,0.05,0.034,1.599,0.0544,0.4534,25690.45,9.0,27000.0,1439.1,27129.55
XOM,2009-07-23,2009-08-22,70.73,70.0,-0.0103,2009-07-23,1.39,1.42,1.4,2009-08-22,0.2,0.29,0.26,1.14,0.02,0.2682,25690.45,4.0,28000.0,456.0,26146.45
VLO,2009-07-30,2009-09-19,17.94,17.0,-0.0524,2009-07-30,0.68,0.71,0.69,2009-09-19,0.0,0.01,0.007,0.6829999999999999,0.0406,0.3244,25690.45,15.0,25500.0,1024.5,26714.95
HUM,2009-07-24,2009-08-22,30.99,30.0,-0.0319,2009-07-24,1.05,1.15,1.083,2009-08-22,0.0,0.05,0.034,1.049,0.0361,0.5531,25690.45,9.0,27000.0,944.1,26634.55
