ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
MUR,2009-09-22,2009-10-17,61.33,55.0,-0.1,2009-09-22,0.4,0.45,0.417,2009-10-17,0.0,0.05,0.034,0.383,0.0076,0.1152,35697.34,6.0,33000.0,229.8,35927.14
SUN,2009-09-23,2009-10-17,27.7,25.0,-0.1,2009-09-23,0.3,0.4,0.333,2009-10-17,0.0,0.05,0.034,0.29900000000000004,0.0133,0.2192,35697.34,14.0,35000.0,418.6,36115.939999999995
ATI,2009-09-22,2009-10-17,35.81,32.0,-0.11,2009-09-22,0.65,0.75,0.683,2009-10-17,0.0,0.05,0.034,0.649,0.0213,0.3546,35697.34,11.0,35200.0,713.9,36411.24
HNT,2009-09-25,2009-11-21,16.08,15.0,-0.07,2009-09-25,0.8,0.95,0.85,2009-11-21,0.0,0.1,0.067,0.7829999999999999,0.0567,0.4167,35697.34,24.0,36000.0,1879.2,37576.53999999999
DISH,2009-09-22,2009-10-17,19.14,17.0,-0.11,2009-09-22,0.2,0.3,0.233,2009-10-17,0.0,0.05,0.034,0.199,0.0137,0.2165,35697.34,21.0,35700.0,417.9,36115.24
SII,2009-09-24,2009-10-17,28.91,26.0,-0.1,2009-09-24,0.45,0.55,0.483,2009-10-17,0.0,0.05,0.034,0.44899999999999995,0.0186,0.3344,35697.34,14.0,36400.0,628.6,36325.939999999995
AGP,2009-09-22,2009-10-17,24.66,22.5,-0.09,2009-09-22,0.25,0.4,0.299,2009-10-17,0.0,0.15,0.101,0.19799999999999998,0.0133,0.2096,35697.34,16.0,36000.0,316.8,36014.14
VLO,2009-09-22,2009-10-17,20.48,18.0,-0.12,2009-09-22,0.15,0.17,0.157,2009-10-17,0.0,0.02,0.013,0.144,0.0087,0.1329,35697.34,20.0,36000.0,288.0,35985.34
HUM,2009-09-25,2009-11-21,37.88,34.0,-0.1,2009-09-25,1.25,1.35,1.283,2009-11-21,0.0,0.05,0.034,1.2489999999999999,0.0377,0.2633,35697.34,10.0,34000.0,1249.0,36946.34
TEX,2009-09-28,2009-11-21,20.16,18.0,-0.11,2009-09-28,0.85,0.95,0.883,2009-11-21,0.0,0.05,0.034,0.849,0.0491,0.3765,35697.34,20.0,36000.0,1698.0,37395.34
SPN,2009-10-02,2009-11-21,21.13,20.0,-0.05,2009-10-02,1.0,1.15,1.05,2009-11-21,0.0,0.1,0.067,0.9830000000000001,0.0525,0.4454,35697.34,18.0,36000.0,1769.4,37466.74
BKS,2009-09-22,2009-10-17,22.06,20.0,-0.09,2009-09-22,0.35,0.4,0.366,2009-10-17,0.0,0.05,0.034,0.33199999999999996,0.0183,0.2984,35697.34,18.0,36000.0,597.6,36294.939999999995
HES,2009-09-22,2009-10-17,56.28,50.0,-0.11,2009-09-22,0.4,0.45,0.417,2009-10-17,0.0,0.05,0.034,0.383,0.0083,0.1264,35697.34,7.0,35000.0,268.1,35965.439999999995
TRA,2009-09-22,2009-10-17,36.14,33.0,-0.09,2009-09-22,0.65,0.7,0.667,2009-10-17,0.0,0.05,0.034,0.633,0.0202,0.3337,35697.34,11.0,36300.0,696.3,36393.64
RDC,2009-09-22,2009-10-17,23.1,20.0,-0.13,2009-09-22,0.15,0.25,0.183,2009-10-17,0.0,0.05,0.034,0.149,0.0092,0.141,35697.34,18.0,36000.0,268.2,35965.53999999999
UNH,2009-09-22,2009-10-17,28.15,25.0,-0.11,2009-09-22,0.45,0.5,0.467,2009-10-17,0.55,0.6,0.584,-0.11699999999999994,0.0187,0.3058,35697.34,14.0,35000.0,-163.8,35533.53999999999
X,2009-09-23,2009-10-17,50.63,46.0,-0.09,2009-09-23,1.1,1.15,1.117,2009-10-17,2.6,2.75,2.7,-1.5830000000000002,0.0243,0.4335,35697.34,8.0,36800.0,-1266.4,34430.939999999995
ANF,2009-09-22,2009-10-17,33.43,30.0,-0.1,2009-09-22,0.4,0.5,0.433,2009-10-17,0.0,0.05,0.034,0.399,0.0144,0.2286,35697.34,12.0,36000.0,478.8,36176.14
AGCO,2009-09-30,2009-11-21,27.69,25.0,-0.1,2009-09-30,1.05,1.15,1.083,2009-11-21,0.0,0.05,0.034,1.049,0.0433,0.3411,35697.34,14.0,35000.0,1468.6,37165.939999999995
MOS,2009-09-22,2009-10-17,52.38,45.0,-0.14,2009-09-22,0.5,0.6,0.533,2009-10-17,0.0,0.05,0.034,0.499,0.0118,0.184,35697.34,8.0,36000.0,399.2,36096.53999999999
OIS,2009-09-22,2009-10-17,35.06,30.0,-0.14,2009-09-22,0.15,0.3,0.2,2009-10-17,0.0,0.1,0.067,0.133,0.0067,0.1009,35697.34,12.0,36000.0,159.6,35856.939999999995
NRG,2009-09-23,2009-10-17,28.03,25.0,-0.11,2009-09-23,0.15,0.25,0.183,2009-10-17,0.0,0.05,0.034,0.149,0.0073,0.1153,35697.34,14.0,35000.0,208.6,35905.939999999995
PTEN,2009-10-01,2009-11-21,15.05,12.5,-0.17,2009-10-01,0.3,0.45,0.35,2009-11-21,0.0,0.05,0.034,0.31599999999999995,0.028,0.2152,35697.34,29.0,36250.0,916.4,36613.74
NOV,2009-09-25,2009-11-21,41.76,38.0,-0.09,2009-09-25,1.55,1.65,1.583,2009-11-21,0.0,0.05,0.034,1.549,0.0417,0.2944,35697.34,9.0,34200.0,1394.1,37091.439999999995
LXK,2009-09-22,2009-10-17,21.95,20.0,-0.09,2009-09-22,0.25,0.35,0.283,2009-10-17,0.0,0.05,0.034,0.24899999999999997,0.0141,0.2234,35697.34,18.0,36000.0,448.2,36145.53999999999
