ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
SII,2009-06-22,2009-07-18,25.32,25.0,-0.0126,2009-06-22,1.75,1.85,1.783,2009-07-18,0.0,0.05,0.034,1.7489999999999999,0.0713,1.5951,61553.02,25.0,62500.0,4372.5,65925.51999999999
HAR,2009-06-22,2009-07-18,17.83,17.5,-0.0185,2009-06-22,1.2,1.35,1.25,2009-07-18,0.0,0.05,0.034,1.216,0.0714,1.5985,61553.02,35.0,61250.0,4256.0,65809.01999999999
SPN,2009-06-22,2009-07-18,18.16,17.5,-0.0363,2009-06-22,1.1,1.25,1.15,2009-07-18,0.0,0.1,0.067,1.083,0.0657,1.4134,61553.02,35.0,61250.0,3790.5,65343.52
TPC,2009-06-22,2009-07-18,17.98,17.5,-0.0267,2009-06-22,0.95,1.1,1.0,2009-07-18,1.4,1.6,1.534,-0.534,0.0571,1.1573,61553.02,35.0,61250.0,-1869.0,59684.02
LECO,2009-06-22,2009-07-18,36.8,35.0,-0.0489,2009-06-22,1.5,1.75,1.583,2009-07-18,0.0,0.1,0.067,1.516,0.0452,0.8443,61553.02,18.0,63000.0,2728.8,64281.82
TIF,2009-06-22,2009-07-18,25.28,25.0,-0.0111,2009-06-22,1.2,1.3,1.233,2009-07-18,0.0,0.05,0.034,1.199,0.0493,0.9471,61553.02,25.0,62500.0,2997.5,64550.52
HUM,2009-06-22,2009-07-18,30.37,30.0,-0.0122,2009-06-22,1.75,1.85,1.783,2009-07-18,0.9,1.15,1.067,0.716,0.0594,1.2232,61553.02,21.0,63000.0,1503.6,63056.619999999995
TRN,2009-06-22,2009-07-18,12.9,12.5,-0.031,2009-06-22,0.7,0.8,0.733,2009-07-18,0.0,0.05,0.034,0.699,0.0586,1.2001,61553.02,49.0,61250.0,3425.1,64978.119999999995
CSX,2009-06-22,2009-07-18,33.25,32.0,-0.0376,2009-06-22,1.85,1.95,1.883,2009-07-18,0.0,0.05,0.034,1.849,0.0588,1.2059,61553.02,19.0,60800.0,3513.1,65066.119999999995
NOV,2009-06-22,2009-07-18,31.73,31.0,-0.023,2009-06-22,1.6,1.65,1.617,2009-07-18,0.0,0.05,0.034,1.583,0.0522,1.0229,61553.02,20.0,62000.0,3166.0,64719.02
BKE,2009-06-22,2009-07-18,30.87,30.0,-0.0282,2009-06-22,1.45,1.65,1.516,2009-07-18,0.0,0.05,0.034,1.482,0.0505,0.9781,61553.02,21.0,63000.0,3112.2,64665.219999999994
KMT,2009-06-22,2009-07-18,17.98,17.5,-0.0267,2009-06-22,0.85,1.25,0.982,2009-07-18,0.0,0.2,0.134,0.848,0.0561,1.1292,61553.02,35.0,61250.0,2968.0,64521.02
TEX,2009-06-22,2009-07-18,11.97,11.0,-0.081,2009-06-22,0.6,0.7,0.633,2009-07-18,0.0,0.05,0.034,0.599,0.0575,1.1687,61553.02,56.0,61600.0,3354.4,64907.42
WHR,2009-06-22,2009-07-18,42.44,42.0,-0.0104,2009-06-22,2.15,2.25,2.183,2009-07-18,0.0,0.05,0.034,2.149,0.052,1.0176,61553.02,15.0,63000.0,3223.5,64776.52
UNP,2009-06-22,2009-07-18,50.4,49.0,-0.0278,2009-06-22,2.3,2.4,2.333,2009-07-18,0.0,0.05,0.034,2.2990000000000004,0.0476,0.9038,61553.02,13.0,63700.0,2988.7,64541.719999999994
CW,2009-06-24,2009-07-18,30.36,30.0,-0.0119,2009-06-24,1.35,1.55,1.416,2009-07-18,0.0,0.15,0.101,1.315,0.0472,0.9973,61553.02,21.0,63000.0,2761.5,64314.52
BJS,2009-06-22,2009-07-18,12.98,12.5,-0.037,2009-06-22,0.75,0.85,0.783,2009-07-18,0.0,0.05,0.034,0.749,0.0626,1.318,61553.02,49.0,61250.0,3670.1,65223.119999999995
DD,2009-06-22,2009-07-18,24.44,24.0,-0.018,2009-06-22,1.05,1.15,1.083,2009-07-18,0.0,0.05,0.034,1.049,0.0451,0.8419,61553.02,26.0,62400.0,2727.4,64280.42
AMED,2009-06-22,2009-07-18,30.99,30.0,-0.0319,2009-06-22,1.4,1.55,1.45,2009-07-18,0.0,0.05,0.034,1.416,0.0483,0.9215,61553.02,21.0,63000.0,2973.6,64526.619999999995
MLI,2009-06-23,2009-07-18,20.27,20.0,-0.0133,2009-06-23,0.95,1.2,1.032,2009-07-18,0.0,0.05,0.034,0.998,0.0516,1.0637,61553.02,31.0,62000.0,3093.8,64646.82
