ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WLL,2015-01-12,2015-02-20,28.49,28.0,-0.0172,2015-01-12,2.95,3.3,3.066,2015-02-20,0.0,0.05,0.034,3.032,0.1095,1.6095,100774.79,36.0,100800.0,10915.2,111689.98999999999
FTI,2015-01-13,2015-02-20,40.66,40.0,-0.0162,2015-01-13,2.05,2.3,2.132,2015-02-20,0.0,0.25,0.168,1.9640000000000002,0.0533,0.6355,100774.79,25.0,100000.0,4910.0,105684.79
ILMN,2015-01-12,2015-02-20,189.38,185.0,-0.0231,2015-01-12,7.9,10.6,8.791,2015-02-20,0.0,0.2,0.134,8.657,0.0475,0.5347,100774.79,5.0,92500.0,4328.5,105103.29
DECK,2015-01-12,2015-02-20,93.8,92.5,-0.0139,2015-01-12,4.7,5.3,4.898,2015-02-20,16.1,17.1,16.77,-11.872,0.053,0.6108,100774.79,11.0,101750.0,-13059.2,87715.59
AOL,2015-01-12,2015-02-20,47.55,47.0,-0.0116,2015-01-12,2.65,3.3,2.865,2015-02-20,5.4,6.8,6.338,-3.473,0.061,0.7273,100774.79,21.0,98700.0,-7293.3,93481.48999999999
RAX,2015-01-12,2015-02-20,46.69,46.0,-0.0148,2015-01-12,2.25,2.65,2.382,2015-02-20,0.0,0.05,0.034,2.3480000000000003,0.0518,0.5939,100774.79,22.0,101200.0,5165.6,105940.39
MRO,2015-01-12,2015-02-20,26.65,26.0,-0.0244,2015-01-12,1.42,1.47,1.437,2015-02-20,0.0,0.02,0.013,1.4240000000000002,0.0553,0.6435,100774.79,39.0,101400.0,5553.6,106328.39
TYL,2015-01-15,2015-02-20,106.67,105.0,-0.0157,2015-01-15,4.5,5.6,4.863,2015-02-20,0.0,0.5,0.335,4.5280000000000005,0.0463,0.5724,100774.79,10.0,105000.0,4528.0,105302.79
SAVE,2015-01-12,2015-02-20,71.39,70.0,-0.0195,2015-01-12,3.7,4.2,3.865,2015-02-20,0.0,0.05,0.034,3.8310000000000004,0.0552,0.6421,100774.79,14.0,98000.0,5363.4,106138.18999999999
NUS,2015-01-12,2015-02-20,40.75,40.0,-0.0184,2015-01-12,3.3,4.1,3.564,2015-02-20,0.0,0.05,0.034,3.5300000000000002,0.0891,1.1987,100774.79,25.0,100000.0,8825.0,109599.79
TRIP,2015-01-12,2015-02-20,72.9,70.0,-0.0398,2015-01-12,3.5,3.9,3.632,2015-02-20,0.0,0.1,0.067,3.565,0.0519,0.5953,100774.79,14.0,98000.0,4991.0,105765.79
MYGN,2015-01-12,2015-02-20,38.84,38.0,-0.0216,2015-01-12,1.95,2.55,2.148,2015-02-20,3.1,4.1,3.77,-1.6219999999999999,0.0565,0.6609,100774.79,27.0,102600.0,-4379.4,96395.39
NFLX,2015-01-12,2015-02-20,323.62,315.0,-0.0266,2015-01-12,20.4,20.7,20.499,2015-02-20,0.0,0.01,0.007,20.491999999999997,0.0651,0.7899,100774.79,3.0,94500.0,6147.6,106922.39
SWKS,2015-01-12,2015-02-20,72.93,70.0,-0.0402,2015-01-12,3.2,3.4,3.266,2015-02-20,0.0,0.15,0.101,3.165,0.0467,0.524,100774.79,14.0,98000.0,4431.0,105205.79
WNR,2015-01-12,2015-02-20,35.58,35.0,-0.0163,2015-01-12,1.7,1.95,1.782,2015-02-20,0.0,0.15,0.101,1.681,0.0509,0.5814,100774.79,29.0,101500.0,4874.9,105649.68999999999
AAL,2015-01-12,2015-02-20,50.33,49.0,-0.0264,2015-01-12,2.66,2.75,2.69,2015-02-20,0.0,0.04,0.027,2.663,0.0549,0.6378,100774.79,21.0,102900.0,5592.3,106367.09
PPC,2015-01-12,2015-02-20,33.19,32.0,-0.0359,2015-01-12,1.55,2.0,1.699,2015-02-20,0.0,0.25,0.168,1.5310000000000001,0.0531,0.6122,100774.79,31.0,99200.0,4746.1,105520.89
TRN,2015-01-12,2015-02-20,26.27,26.0,-0.0103,2015-01-12,1.7,2.1,1.832,2015-02-20,0.0,0.05,0.034,1.798,0.0705,0.8755,100774.79,39.0,101400.0,7012.2,107786.98999999999
MPC,2015-01-12,2015-02-20,86.58,85.0,-0.0182,2015-01-12,4.0,4.5,4.165,2015-02-20,0.0,0.05,0.034,4.131,0.049,0.5552,100774.79,12.0,102000.0,4957.2,105731.98999999999
SSTK,2015-01-12,2015-02-20,62.16,60.0,-0.0347,2015-01-12,3.8,4.4,3.998,2015-02-20,1.6,3.1,2.605,1.3930000000000002,0.0666,0.8133,100774.79,17.0,102000.0,2368.1,103142.89
