ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CNW,2015-06-22,2015-07-17,40.53,40.0,-0.0131,2015-06-22,0.9,1.0,0.933,2015-07-17,3.0,3.3,3.201,-2.268,0.0233,0.3933,104451.25,26.0,104000.0,-5896.8,98554.45
IDXX,2015-06-22,2015-07-17,66.41,65.0,-0.0212,2015-06-22,0.05,4.5,1.519,2015-07-17,0.05,5.0,3.367,-1.848,0.0234,0.3953,104451.25,16.0,104000.0,-2956.8,101494.45
HUM,2015-06-22,2015-07-31,198.3,195.0,-0.0166,2015-06-22,13.3,15.2,13.927,2015-07-31,11.5,14.1,13.242,0.6849999999999987,0.0714,0.8901,104451.25,5.0,97500.0,342.5,104793.75
APOL,2015-06-23,2015-07-17,16.76,16.0,-0.0453,2015-06-23,0.79,0.85,0.81,2015-07-17,2.25,2.4,2.351,-1.541,0.0506,1.0968,104451.25,65.0,104000.0,-10016.5,94434.75
NUS,2015-06-22,2015-07-31,50.11,49.0,-0.0222,2015-06-22,1.55,2.55,1.88,2015-07-31,7.5,10.6,9.577,-7.697,0.0384,0.416,104451.25,21.0,102900.0,-16163.7,88287.55
EXPE,2015-06-23,2015-07-31,109.62,107.0,-0.0239,2015-06-23,4.0,4.5,4.165,2015-07-31,0.0,0.05,0.034,4.131,0.0389,0.4355,104451.25,10.0,107000.0,4131.0,108582.25
TRIP,2015-06-22,2015-07-31,91.06,90.0,-0.0116,2015-06-22,4.0,4.5,4.165,2015-07-31,10.2,11.3,10.937,-6.771999999999999,0.0463,0.5186,104451.25,12.0,108000.0,-8126.4,96324.85
KS,2015-06-22,2015-07-17,25.9,25.0,-0.0347,2015-06-22,0.55,0.7,0.6,2015-07-17,0.7,1.0,0.901,-0.30100000000000005,0.024,0.4071,104451.25,42.0,105000.0,-1264.2,103187.05
KEX,2015-06-22,2015-07-17,81.21,80.0,-0.0149,2015-06-22,1.85,2.15,1.949,2015-07-17,3.9,5.4,4.905,-2.9560000000000004,0.0244,0.415,104451.25,13.0,104000.0,-3842.8,100608.45
WYNN,2015-06-22,2015-07-31,102.2,100.0,-0.0215,2015-06-22,3.75,4.4,3.965,2015-07-31,0.0,0.01,0.007,3.9579999999999997,0.0396,0.4312,104451.25,10.0,100000.0,3958.0,108409.25
BIIB,2015-06-22,2015-07-31,417.39,410.0,-0.0177,2015-06-22,15.4,17.8,16.192,2015-07-31,89.4,92.8,91.678,-75.48599999999999,0.0395,0.4299,104451.25,3.0,123000.0,-22645.8,81805.45
NFLX,2015-06-22,2015-07-31,668.09,655.0,-0.0196,2015-06-22,30.95,32.0,31.297,2015-07-31,15.4,16.2,15.936,15.361,0.0478,0.5388,104451.25,2.0,131000.0,3072.2,107523.45
SYNA,2015-06-22,2015-07-31,94.16,92.5,-0.0176,2015-06-22,4.6,5.1,4.765,2015-07-31,12.7,15.5,14.576,-9.811,0.0515,0.5897,104451.25,11.0,101750.0,-10792.1,93659.15
SWKS,2015-06-22,2015-07-31,110.89,109.0,-0.017,2015-06-22,4.5,5.6,4.863,2015-07-31,12.6,13.9,13.471,-8.608,0.0446,0.496,104451.25,10.0,109000.0,-8608.0,95843.25
GPOR,2015-06-25,2015-08-21,41.25,40.0,-0.0303,2015-06-25,1.95,2.35,2.082,2015-08-21,5.5,6.6,6.237,-4.155,0.052,0.3774,104451.25,26.0,104000.0,-10803.0,93648.25
AAL,2015-06-22,2015-07-31,42.75,42.0,-0.0175,2015-06-22,1.5,1.57,1.523,2015-07-31,1.88,1.92,1.907,-0.3840000000000001,0.0363,0.3898,104451.25,25.0,105000.0,-960.0,103491.25
CI,2015-06-22,2015-07-17,164.63,160.0,-0.0281,2015-06-22,4.25,4.75,4.415,2015-07-17,6.4,7.0,6.802,-2.3869999999999996,0.0276,0.48,104451.25,7.0,112000.0,-1670.9,102780.35
TRN,2015-06-22,2015-07-31,29.63,29.0,-0.0213,2015-06-22,1.1,1.45,1.216,2015-07-31,0.0,0.1,0.067,1.149,0.0419,0.4607,104451.25,36.0,104400.0,4136.4,108587.65
AHGP,2015-06-22,2015-07-17,42.03,40.0,-0.0483,2015-06-22,0.05,2.9,0.99,2015-07-17,2.7,2.75,2.734,-1.744,0.0248,0.423,104451.25,26.0,104000.0,-4534.4,99916.85
MXIM,2015-06-22,2015-07-17,35.5,35.0,-0.0141,2015-06-22,0.7,0.95,0.782,2015-07-17,2.8,3.8,3.47,-2.688,0.0223,0.3738,104451.25,30.0,105000.0,-8064.0,96387.25
