ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AMZN,2006-04-28,2006-06-17,35.52,35.0,-0.0146,2006-04-28,1.05,1.15,1.083,2006-06-17,0.0,0.05,0.034,1.049,0.0309,0.245,58706.07,17.0,59500.0,1783.3,60489.37
EXP,2006-04-28,2006-06-17,66.49,65.0,-0.0224,2006-04-28,4.1,4.3,4.166,2006-06-17,24.0,24.7,24.469,-20.303,0.0641,0.5641,58706.07,9.0,58500.0,-18272.7,40433.369999999995
JOE,2006-04-28,2006-06-17,55.98,55.0,-0.0175,2006-04-28,1.85,1.95,1.883,2006-06-17,10.9,11.4,11.235,-9.352,0.0342,0.274,58706.07,11.0,60500.0,-10287.2,48418.869999999995
ADTN,2006-05-02,2006-06-17,25.34,25.0,-0.0134,2006-05-02,1.05,1.2,1.1,2006-06-17,1.4,1.5,1.467,-0.367,0.044,0.4007,58706.07,23.0,57500.0,-844.1,57861.97
CHS,2006-04-28,2006-06-17,36.88,35.0,-0.051,2006-04-28,1.0,1.1,1.033,2006-06-17,5.5,5.7,5.634,-4.601000000000001,0.0295,0.2328,58706.07,17.0,59500.0,-7821.7,50884.37
HRB,2006-04-28,2006-06-17,22.87,22.5,-0.0162,2006-04-28,0.65,0.75,0.683,2006-06-17,0.0,0.05,0.034,0.649,0.0304,0.2406,58706.07,26.0,58500.0,1687.4,60393.47
PHM,2006-05-04,2006-06-17,35.75,35.0,-0.021,2006-05-04,1.6,1.7,1.633,2006-06-17,7.0,7.2,7.134,-5.501,0.0467,0.4527,58706.07,17.0,59500.0,-9351.7,49354.369999999995
CRR,2006-05-01,2006-06-17,57.23,55.0,-0.039,2006-05-01,1.95,2.2,2.033,2006-06-17,7.3,7.7,7.568,-5.535,0.037,0.3209,58706.07,11.0,60500.0,-6088.5,52617.57
CNVR,2006-04-28,2006-06-17,7.71,7.5,-0.0272,2006-04-28,0.65,0.8,0.7,2006-06-17,0.5,0.75,0.668,0.03199999999999992,0.0933,0.9007,58706.07,78.0,58500.0,249.6,58955.67
HUM,2006-05-03,2006-06-17,43.15,40.0,-0.073,2006-05-03,1.25,1.4,1.3,2006-06-17,0.0,0.05,0.034,1.266,0.0325,0.2916,58706.07,15.0,60000.0,1899.0,60605.07
ANF,2006-05-03,2006-06-17,59.64,57.5,-0.0359,2006-05-03,1.6,1.75,1.65,2006-06-17,0.35,0.45,0.417,1.2329999999999999,0.0287,0.254,58706.07,10.0,57500.0,1233.0,59939.07
HYSL,2006-04-28,2006-06-17,31.21,30.0,-0.0388,2006-04-28,0.95,1.15,1.016,2006-06-17,2.55,2.9,2.784,-1.7679999999999998,0.0339,0.2713,58706.07,20.0,60000.0,-3536.0,55170.07
BZH,2006-05-04,2006-06-17,56.89,55.0,-0.0332,2006-05-04,2.2,2.3,2.233,2006-06-17,7.6,8.0,7.868,-5.635,0.0406,0.3849,58706.07,11.0,60500.0,-6198.5,52507.57
FRX,2006-04-28,2006-06-17,40.84,40.0,-0.0206,2006-04-28,1.6,1.7,1.633,2006-06-17,2.15,2.45,2.351,-0.718,0.0408,0.3337,58706.07,15.0,60000.0,-1077.0,57629.07
KOSP,2006-04-28,2006-06-17,47.55,45.0,-0.0536,2006-04-28,1.65,1.75,1.683,2006-06-17,7.6,8.0,7.868,-6.1850000000000005,0.0374,0.3026,58706.07,13.0,58500.0,-8040.5,50665.57
MXIM,2006-04-28,2006-06-17,35.58,35.0,-0.0163,2006-04-28,1.15,1.25,1.183,2006-06-17,2.8,2.9,2.867,-1.684,0.0338,0.2704,58706.07,17.0,59500.0,-2862.8,55843.27
TOL,2006-05-03,2006-06-17,30.47,30.0,-0.0154,2006-05-03,1.5,1.55,1.517,2006-06-17,2.8,2.9,2.867,-1.35,0.0506,0.4842,58706.07,20.0,60000.0,-2700.0,56006.07
PPC,2006-04-28,2006-06-17,26.14,25.0,-0.0436,2006-04-28,1.15,1.25,1.183,2006-06-17,0.0,0.05,0.034,1.149,0.0473,0.3948,58706.07,23.0,57500.0,2642.7,61348.77
DHI,2006-04-28,2006-06-17,30.38,30.0,-0.0125,2006-04-28,1.55,1.65,1.583,2006-06-17,5.2,5.5,5.401,-3.8179999999999996,0.0528,0.4484,58706.07,20.0,60000.0,-7636.0,51070.07
CECO,2006-05-01,2006-06-17,35.69,35.0,-0.0193,2006-05-01,1.15,1.25,1.183,2006-06-17,4.4,4.6,4.534,-3.351,0.0338,0.29,58706.07,17.0,59500.0,-5696.7,53009.37
