ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DRQ,2010-05-24,2010-06-19,52.27,50.0,-0.0434,2010-05-24,2.5,2.8,2.599,2010-06-19,0.65,1.35,1.119,1.4800000000000002,0.052,1.0176,76216.54,15.0,75000.0,2220.0,78436.54
NFLX,2010-05-24,2010-06-19,102.19,100.0,-0.0214,2010-05-24,6.75,6.8,6.767,2010-06-19,0.0,0.03,0.02,6.747000000000001,0.0677,1.4769,76216.54,8.0,80000.0,5397.6,81614.14
SII,2010-05-24,2010-06-19,39.3,38.0,-0.0331,2010-05-24,2.13,2.24,2.166,2010-06-19,0.0,0.11,0.074,2.092,0.057,1.1545,76216.54,20.0,76000.0,4184.0,80400.54
AWI,2010-05-24,2010-06-19,35.56,35.0,-0.0157,2010-05-24,1.95,2.3,2.066,2010-06-19,2.45,2.75,2.651,-0.585,0.059,1.2116,76216.54,22.0,77000.0,-1287.0,74929.54
PTEN,2010-05-24,2010-06-19,12.79,12.5,-0.0227,2010-05-24,0.65,0.8,0.7,2010-06-19,0.0,0.1,0.067,0.633,0.056,1.1264,76216.54,61.0,76250.0,3861.3,80077.84
FLR,2010-05-24,2010-06-19,45.73,45.0,-0.016,2010-05-24,2.3,2.45,2.349,2010-06-19,0.0,0.05,0.034,2.3150000000000004,0.0522,1.0229,76216.54,17.0,76500.0,3935.5,80152.04
SKX,2010-05-24,2010-06-19,36.26,35.0,-0.0347,2010-05-24,1.9,2.0,1.933,2010-06-19,0.0,0.1,0.067,1.866,0.0552,1.1042,76216.54,22.0,77000.0,4105.2,80321.73999999999
AAWW,2010-05-24,2010-06-19,49.2,47.5,-0.0346,2010-05-24,2.6,3.1,2.765,2010-06-19,0.0,0.15,0.101,2.664,0.0582,1.1886,76216.54,16.0,76000.0,4262.4,80478.93999999999
HGSI,2010-05-24,2010-06-19,23.6,22.5,-0.0466,2010-05-24,1.29,1.37,1.316,2010-06-19,0.0,0.05,0.034,1.282,0.0585,1.1972,76216.54,34.0,76500.0,4358.8,80575.34
IGT,2010-05-24,2010-06-19,19.3,19.0,-0.0155,2010-05-24,1.0,1.1,1.033,2010-06-19,0.6,0.75,0.701,0.33199999999999996,0.0544,1.0823,76216.54,40.0,76000.0,1328.0,77544.54
TRN,2010-05-24,2010-06-19,20.52,20.0,-0.0253,2010-05-24,1.15,1.3,1.2,2010-06-19,0.0,0.05,0.034,1.166,0.06,1.2407,76216.54,38.0,76000.0,4430.8,80647.34
MA,2010-05-24,2010-06-19,213.16,210.0,-0.0148,2010-05-24,10.3,10.6,10.399,2010-06-19,0.0,0.05,0.034,10.364999999999998,0.0495,0.9522,76216.54,4.0,84000.0,4146.0,80362.54
BUCY,2010-05-24,2010-06-19,49.36,48.0,-0.0276,2010-05-24,3.2,3.35,3.25,2010-06-19,0.0,0.03,0.02,3.23,0.0677,1.4769,76216.54,16.0,76800.0,5168.0,81384.54
GMCR,2010-05-24,2010-06-19,23.63,23.33,-0.0127,2010-05-24,1.32,1.37,1.337,2010-06-19,0.0,0.01,0.007,1.33,0.0573,1.163,76216.54,33.0,76989.0,4389.0,80605.54
NOV,2010-05-24,2010-06-19,36.52,36.0,-0.0142,2010-05-24,1.95,2.05,1.983,2010-06-19,0.0,0.05,0.034,1.949,0.0551,1.1015,76216.54,21.0,75600.0,4092.9,80309.43999999999
BBY,2010-05-24,2010-06-19,41.56,41.0,-0.0135,2010-05-24,2.11,2.16,2.127,2010-06-19,3.1,3.2,3.167,-1.04,0.0519,1.0149,76216.54,19.0,77900.0,-1976.0,74240.54
MDR,2010-05-24,2010-06-19,22.34,22.0,-0.0152,2010-05-24,1.3,1.45,1.35,2010-06-19,0.0,0.05,0.034,1.316,0.0614,1.2821,76216.54,35.0,77000.0,4606.0,80822.54
HAL,2010-05-24,2010-06-19,26.16,25.0,-0.0443,2010-05-24,1.3,1.34,1.313,2010-06-19,0.0,0.01,0.007,1.306,0.0525,1.0309,76216.54,30.0,75000.0,3918.0,80134.54
BHI,2010-05-24,2010-06-19,41.5,41.0,-0.012,2010-05-24,2.4,2.65,2.482,2010-06-19,0.0,0.05,0.034,2.4480000000000004,0.0605,1.2554,76216.54,19.0,77900.0,4651.2,80867.73999999999
ARD,2010-05-24,2010-06-19,29.09,27.5,-0.0547,2010-05-24,1.25,1.65,1.382,2010-06-19,0.0,0.1,0.067,1.315,0.0503,0.9729,76216.54,28.0,77000.0,3682.0,79898.54
