ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BC,2008-07-03,2008-08-16,10.11,10.0,-0.0109,2008-07-03,0.75,0.85,0.783,2008-08-16,0.0,0.05,0.034,0.749,0.0783,0.853,70253.36,70.0,70000.0,5243.0,75496.36
WMS,2008-06-26,2008-08-16,30.67,30.0,-0.0218,2008-06-26,2.25,2.6,2.365,2008-08-16,0.0,0.1,0.067,2.298,0.0788,0.7081,70253.36,23.0,69000.0,5285.4,75538.76
CMI,2008-06-26,2008-08-16,69.17,67.5,-0.0241,2008-06-26,5.9,6.1,5.966,2008-08-16,0.0,0.1,0.067,5.899,0.0884,0.8184,70253.36,10.0,67500.0,5899.0,76152.36
IGT,2008-06-27,2008-08-16,25.28,25.0,-0.0111,2008-06-27,1.7,1.85,1.75,2008-08-16,0.9,1.05,1.001,0.7490000000000001,0.07,0.6277,70253.36,28.0,70000.0,2097.2,72350.56
HXL,2008-07-03,2008-08-16,17.75,17.5,-0.0141,2008-07-03,1.15,1.45,1.249,2008-08-16,0.0,0.05,0.034,1.215,0.0714,0.7582,70253.36,40.0,70000.0,4860.0,75113.36
CBG,2008-06-26,2008-08-16,20.65,20.0,-0.0315,2008-06-26,1.55,1.7,1.6,2008-08-16,4.8,5.2,5.068,-3.4679999999999995,0.08,0.7216,70253.36,35.0,70000.0,-12138.0,58115.36
BUCY,2008-06-26,2008-08-16,71.02,70.0,-0.0144,2008-06-26,5.4,5.7,5.499,2008-08-16,7.8,8.3,8.135,-2.636,0.0786,0.7059,70253.36,10.0,70000.0,-2636.0,67617.36
CROX,2008-07-02,2008-08-16,7.52,7.0,-0.0691,2008-07-02,0.95,1.0,0.966,2008-08-16,2.3,2.4,2.367,-1.401,0.138,1.8128,70253.36,100.0,70000.0,-14010.0,56243.36
KMX,2008-07-02,2008-08-16,13.81,12.5,-0.0949,2008-07-02,0.7,0.8,0.733,2008-08-16,0.0,0.05,0.034,0.699,0.0586,0.5771,70253.36,56.0,70000.0,3914.4,74167.76
VSEA,2008-06-26,2008-08-16,35.66,35.0,-0.0185,2008-06-26,2.65,2.8,2.7,2008-08-16,0.7,0.9,0.834,1.866,0.0771,0.6892,70253.36,20.0,70000.0,3732.0,73985.36
SNDK,2008-06-26,2008-08-16,20.21,20.0,-0.0104,2008-06-26,1.95,1.98,1.96,2008-08-16,2.33,2.37,2.357,-0.39700000000000024,0.098,0.9347,70253.36,35.0,70000.0,-1389.5,68863.86
CAKE,2008-07-03,2008-08-16,15.47,15.0,-0.0304,2008-07-03,0.85,1.0,0.899,2008-08-16,0.0,0.05,0.034,0.865,0.0599,0.6096,70253.36,47.0,70500.0,4065.5,74318.86
SKYW,2008-06-26,2008-08-16,13.28,12.5,-0.0587,2008-06-26,1.1,1.3,1.166,2008-08-16,0.0,0.05,0.034,1.132,0.0933,0.877,70253.36,56.0,70000.0,6339.2,76592.56
MNST,2008-06-26,2008-08-16,20.75,20.0,-0.0361,2008-06-26,1.35,1.5,1.4,2008-08-16,0.0,0.05,0.034,1.3659999999999999,0.07,0.6122,70253.36,35.0,70000.0,4781.0,75034.36
BID,2008-06-27,2008-08-16,26.95,25.0,-0.0724,2008-06-27,1.6,1.75,1.65,2008-08-16,0.0,0.05,0.034,1.6159999999999999,0.066,0.5844,70253.36,28.0,70000.0,4524.8,74778.16
CNW,2008-06-26,2008-08-16,45.58,45.0,-0.0127,2008-06-26,2.9,3.2,2.999,2008-08-16,0.0,0.1,0.067,2.932,0.0666,0.5764,70253.36,16.0,72000.0,4691.2,74944.56
BEAV,2008-06-26,2008-08-16,25.94,25.0,-0.0362,2008-06-26,2.15,2.3,2.2,2008-08-16,0.0,0.05,0.034,2.1660000000000004,0.088,0.8137,70253.36,28.0,70000.0,6064.8,76318.16
WCG,2008-06-26,2008-08-16,36.54,35.0,-0.0421,2008-06-26,3.2,3.4,3.266,2008-08-16,0.0,0.05,0.034,3.232,0.0933,0.877,70253.36,20.0,70000.0,6464.0,76717.36
TXI,2008-06-30,2008-08-16,57.22,55.0,-0.0388,2008-06-30,3.8,4.2,3.932,2008-08-16,1.5,2.0,1.835,2.097,0.0715,0.6972,70253.36,13.0,71500.0,2726.1,72979.46
CECO,2008-06-26,2008-08-16,16.55,15.0,-0.0937,2008-06-26,1.0,1.15,1.05,2008-08-16,0.0,0.05,0.034,1.016,0.07,0.6122,70253.36,47.0,70500.0,4775.2,75028.56
