ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2011-12-28,2012-02-18,55.85,55.0,-0.0152,2011-12-28,2.93,3.0,2.953,2012-02-18,2.94,3.0,2.98,-0.027000000000000135,0.0537,0.4364,76308.02,14.0,77000.0,-37.8,76270.22
WDC,2011-12-27,2012-02-18,31.6,31.0,-0.019,2011-12-27,2.19,2.23,2.203,2012-02-18,2.28,2.33,2.314,-0.11100000000000021,0.0711,0.5945,76308.02,25.0,77500.0,-277.5,76030.52
CVI,2011-12-28,2012-02-18,18.7,17.5,-0.0642,2011-12-28,1.2,1.35,1.25,2012-02-18,0.95,1.1,1.05,0.19999999999999996,0.0714,0.612,76308.02,44.0,77000.0,880.0,77188.02
HFC,2011-12-21,2012-01-21,22.44,21.5,-0.0419,2011-12-21,0.7,0.8,0.733,2012-01-21,0.35,0.45,0.417,0.316,0.0341,0.4761,76308.02,35.0,75250.0,1106.0,77414.02
GES,2011-12-21,2012-01-21,28.97,28.0,-0.0335,2011-12-21,0.8,0.9,0.833,2012-01-21,0.45,0.55,0.517,0.31599999999999995,0.0297,0.4048,76308.02,27.0,75600.0,853.2,77161.22
AGCO,2011-12-21,2012-01-21,41.21,40.0,-0.0294,2011-12-21,1.2,1.35,1.25,2012-01-21,0.5,0.6,0.567,0.683,0.0313,0.4303,76308.02,19.0,76000.0,1297.7,77605.72
APOL,2011-12-21,2012-01-21,51.85,50.0,-0.0357,2011-12-21,1.45,1.49,1.463,2012-01-21,1.22,1.27,1.254,0.20900000000000007,0.0293,0.3985,76308.02,15.0,75000.0,313.5,76621.52
UAL,2011-12-21,2012-01-21,20.59,20.0,-0.0287,2011-12-21,0.81,0.84,0.82,2012-01-21,0.92,1.07,1.021,-0.20099999999999996,0.041,0.5946,76308.02,38.0,76000.0,-763.8,75544.22
WHR,2011-12-23,2012-01-21,51.22,50.0,-0.0238,2011-12-23,1.34,1.39,1.357,2012-01-21,3.25,3.4,3.351,-1.994,0.0271,0.3937,76308.02,15.0,75000.0,-2991.0,73317.02
FSLR,2011-12-21,2012-01-21,32.25,31.0,-0.0388,2011-12-21,2.35,2.4,2.367,2012-01-21,1.32,1.36,1.347,1.02,0.0764,1.3513,76308.02,25.0,77500.0,2550.0,78858.02
FLR,2011-12-21,2012-01-21,48.79,48.0,-0.0162,2011-12-21,1.3,1.4,1.333,2012-01-21,0.75,0.8,0.784,0.5489999999999999,0.0278,0.375,76308.02,16.0,76800.0,878.4,77186.42
HPQ,2011-12-21,2012-01-21,25.46,25.0,-0.0181,2011-12-21,0.77,0.79,0.777,2012-01-21,0.45,0.47,0.463,0.314,0.0311,0.4271,76308.02,31.0,77500.0,973.4,77281.42
CF,2011-12-21,2012-01-21,137.53,135.0,-0.0184,2011-12-21,4.7,4.85,4.75,2012-01-21,2.23,2.32,2.29,2.46,0.0352,0.4944,76308.02,6.0,81000.0,1476.0,77784.02
ATML,2011-12-21,2012-01-21,7.9,7.5,-0.0506,2011-12-21,0.3,0.35,0.317,2012-01-21,0.1,0.2,0.167,0.15,0.0423,0.6179,76308.02,102.0,76500.0,1530.0,77838.02
KBR,2011-12-21,2012-01-21,26.52,26.0,-0.0196,2011-12-21,0.8,1.0,0.866,2012-01-21,0.35,0.5,0.451,0.415,0.0333,0.4629,76308.02,29.0,75400.0,1203.5,77511.52
BBY,2011-12-21,2012-01-21,22.9,22.5,-0.0175,2011-12-21,0.68,0.7,0.687,2012-01-21,0.4,0.42,0.413,0.2740000000000001,0.0305,0.4175,76308.02,34.0,76500.0,931.6,77239.62000000001
IPG,2011-12-21,2012-01-21,9.29,9.0,-0.0312,2011-12-21,0.25,0.35,0.283,2012-01-21,0.1,0.15,0.134,0.14899999999999997,0.0314,0.432,76308.02,85.0,76500.0,1266.5,77574.52
BMC,2011-12-22,2012-01-21,33.04,32.5,-0.0163,2011-12-22,0.85,0.95,0.883,2012-01-21,0.8,0.9,0.867,0.016000000000000014,0.0272,0.3799,76308.02,23.0,74750.0,36.8,76344.82
HRB,2011-12-21,2012-01-21,15.52,15.0,-0.0335,2011-12-21,0.4,0.5,0.433,2012-01-21,0.1,0.2,0.167,0.266,0.0289,0.3922,76308.02,51.0,76500.0,1356.6,77664.62000000001
LXK,2011-12-21,2012-01-21,32.6,32.0,-0.0184,2011-12-21,0.95,1.05,0.983,2012-01-21,0.6,0.7,0.667,0.31599999999999995,0.0307,0.4207,76308.02,24.0,76800.0,758.4,77066.42
