ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2015-11-24,2015-12-31,61.25,60.0,-0.0204,2015-11-24,1.95,2.04,1.98,2015-12-31,0.0,0.1,0.067,1.913,0.033,0.3715,31214.21,5.0,30000.0,956.5,32170.71
DKS,2015-11-24,2016-01-15,39.44,39.0,-0.0112,2015-11-24,1.5,1.65,1.55,2016-01-15,3.4,4.3,4.003,-2.4530000000000003,0.0397,0.3093,31214.21,8.0,31200.0,-1962.4,29251.809999999998
CMI,2015-11-24,2015-12-31,98.28,96.5,-0.0181,2015-11-24,1.95,2.05,1.983,2015-12-31,6.8,8.8,8.14,-6.157,0.0205,0.2183,31214.21,3.0,28950.0,-1847.1,29367.11
WFM,2015-11-24,2015-12-31,29.43,29.0,-0.0146,2015-11-24,0.78,0.84,0.8,2015-12-31,0.0,0.13,0.087,0.7130000000000001,0.0276,0.3033,31214.21,11.0,31900.0,784.3,31998.51
DRQ,2015-11-24,2016-01-15,63.31,60.0,-0.0523,2015-11-24,1.75,2.55,2.014,2016-01-15,1.95,2.4,2.252,-0.238,0.0336,0.2571,31214.21,5.0,30000.0,-119.0,31095.21
AAL,2015-11-24,2015-12-31,41.05,40.0,-0.0256,2015-11-24,1.16,1.28,1.2,2015-12-31,0.0,0.01,0.007,1.193,0.03,0.3332,31214.21,8.0,32000.0,954.4,32168.61
HP,2015-11-27,2016-01-15,57.62,55.0,-0.0455,2015-11-27,2.15,2.65,2.315,2016-01-15,2.45,2.85,2.718,-0.403,0.0421,0.3539,31214.21,6.0,33000.0,-241.8,30972.41
FLR,2015-11-24,2015-12-31,48.23,47.5,-0.0151,2015-11-24,1.25,1.4,1.3,2015-12-31,0.0,0.3,0.201,1.099,0.0274,0.3008,31214.21,7.0,33250.0,769.3,31983.51
GNC,2015-11-24,2016-01-15,29.6,27.5,-0.0709,2015-11-24,1.2,1.45,1.282,2016-01-15,0.15,0.3,0.251,1.0310000000000001,0.0466,0.3707,31214.21,11.0,30250.0,1134.1,32348.309999999998
CTB,2015-11-24,2016-01-15,40.91,40.0,-0.0222,2015-11-24,1.05,1.25,1.116,2016-01-15,1.7,2.35,2.136,-1.02,0.0279,0.2099,31214.21,8.0,32000.0,-816.0,30398.21
EMR,2015-11-24,2016-01-15,50.59,50.0,-0.0117,2015-11-24,1.6,1.7,1.633,2016-01-15,2.15,2.4,2.317,-0.6840000000000002,0.0327,0.2495,31214.21,6.0,30000.0,-410.4,30803.809999999998
GIII,2015-12-01,2016-01-15,46.52,45.0,-0.0327,2015-12-01,2.15,2.6,2.299,2016-01-15,1.85,2.15,2.051,0.24799999999999978,0.0511,0.4899,31214.21,7.0,31500.0,173.6,31387.809999999998
FL,2015-11-24,2016-01-15,65.11,62.5,-0.0401,2015-11-24,1.75,1.9,1.8,2016-01-15,0.65,0.7,0.683,1.117,0.0288,0.2172,31214.21,5.0,31250.0,558.5,31772.71
AET,2015-11-24,2015-12-31,105.31,103.0,-0.0219,2015-11-24,2.74,2.93,2.803,2015-12-31,0.0,0.01,0.007,2.796,0.0272,0.2984,31214.21,3.0,30900.0,838.8,32053.01
PPC,2015-11-24,2016-01-15,20.41,20.0,-0.0201,2015-11-24,0.8,0.9,0.833,2016-01-15,0.0,0.35,0.234,0.599,0.0416,0.326,31214.21,16.0,32000.0,958.4,32172.61
KSS,2015-11-24,2016-01-15,48.19,47.5,-0.0143,2015-11-24,1.9,2.0,1.933,2016-01-15,1.15,1.2,1.183,0.75,0.0407,0.3181,31214.21,7.0,33250.0,525.0,31739.21
