ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
JWN,2007-11-23,2007-12-22,35.45,35.0,-0.0127,2007-11-23,1.75,1.85,1.783,2007-12-22,0.0,0.05,0.034,1.7489999999999999,0.0509,0.8521,66160.48,19.0,66500.0,3323.1,69483.58
TOL,2007-11-23,2007-12-22,18.82,17.5,-0.0701,2007-11-23,0.6,0.7,0.633,2007-12-22,0.0,0.05,0.034,0.599,0.0362,0.5549,66160.48,38.0,66500.0,2276.2,68436.68
AXE,2007-11-26,2008-01-19,61.36,60.0,-0.0222,2007-11-26,3.0,3.8,3.264,2008-01-19,0.75,0.9,0.851,2.413,0.0544,0.4235,66160.48,11.0,66000.0,2654.3,68814.78
FL,2007-11-23,2007-12-22,12.79,12.5,-0.0227,2007-11-23,0.5,0.65,0.55,2007-12-22,0.0,0.05,0.034,0.516,0.044,0.7066,66160.48,53.0,66250.0,2734.8,68895.28
AEO,2007-11-23,2007-12-22,21.68,20.0,-0.0775,2007-11-23,0.55,0.6,0.567,2007-12-22,0.0,0.05,0.034,0.5329999999999999,0.0283,0.414,66160.48,33.0,66000.0,1758.9,67919.37999999999
FRX,2007-11-23,2007-12-22,36.34,35.0,-0.0369,2007-11-23,0.85,0.95,0.883,2007-12-22,0.0,0.05,0.034,0.849,0.0252,0.362,66160.48,19.0,66500.0,1613.1,67773.58
BID,2007-11-29,2008-01-19,36.7,35.0,-0.0463,2007-11-29,2.1,2.3,2.166,2008-01-19,0.55,0.75,0.684,1.4819999999999998,0.0619,0.528,66160.48,19.0,66500.0,2815.8,68976.28
CRDN,2007-11-23,2007-12-22,43.14,40.0,-0.0728,2007-11-23,1.3,1.35,1.317,2007-12-22,0.0,0.05,0.034,1.283,0.0329,0.4946,66160.48,17.0,68000.0,2181.1,68341.58
WHR,2007-11-23,2007-12-22,77.25,75.0,-0.0291,2007-11-23,2.0,2.15,2.05,2007-12-22,0.0,0.05,0.034,2.016,0.0273,0.397,66160.48,9.0,67500.0,1814.4,67974.87999999999
MDR,2007-11-23,2007-12-22,47.0,45.0,-0.0426,2007-11-23,1.7,1.85,1.75,2007-12-22,0.0,0.05,0.034,1.716,0.0389,0.606,66160.48,15.0,67500.0,2574.0,68734.48
LRCX,2007-12-03,2008-01-19,45.91,45.0,-0.0198,2007-12-03,2.35,2.45,2.383,2008-01-19,2.45,2.6,2.551,-0.16800000000000015,0.053,0.4852,66160.48,15.0,67500.0,-252.0,65908.48
JCP,2007-11-23,2007-12-22,41.02,40.0,-0.0249,2007-11-23,1.8,1.9,1.833,2007-12-22,0.0,0.05,0.034,1.799,0.0458,0.7435,66160.48,17.0,68000.0,3058.3,69218.78
MTW,2007-11-29,2008-01-19,41.94,40.0,-0.0463,2007-11-29,1.8,1.95,1.85,2008-01-19,0.05,0.1,0.084,1.766,0.0462,0.3755,66160.48,17.0,68000.0,3002.2,69162.68
FFIV,2007-11-30,2008-01-19,26.84,25.0,-0.0686,2007-11-30,1.5,1.6,1.533,2008-01-19,0.2,0.3,0.267,1.266,0.0613,0.5347,66160.48,26.0,65000.0,3291.6,69452.08
CHS,2007-12-03,2008-01-19,11.43,10.0,-0.1251,2007-12-03,0.45,0.5,0.467,2008-01-19,1.05,1.15,1.117,-0.6499999999999999,0.0467,0.4185,66160.48,66.0,66000.0,-4290.0,61870.479999999996
WCG,2007-11-23,2007-12-22,38.38,35.0,-0.0881,2007-11-23,1.9,1.95,1.916,2007-12-22,0.0,0.05,0.034,1.882,0.0547,0.9369,66160.48,19.0,66500.0,3575.8,69736.28
PCAR,2007-11-23,2007-12-22,48.12,45.0,-0.0648,2007-11-23,1.4,1.65,1.482,2007-12-22,0.0,0.05,0.034,1.448,0.0329,0.4946,66160.48,15.0,67500.0,2172.0,68332.48
NTRI,2007-11-23,2007-12-22,23.09,22.5,-0.0256,2007-11-23,1.05,1.3,1.133,2007-12-22,0.0,0.05,0.034,1.099,0.0504,0.8412,66160.48,29.0,65250.0,3187.1,69347.58
NOV,2007-11-23,2007-12-22,66.76,65.0,-0.0264,2007-11-23,2.4,2.5,2.433,2007-12-22,0.0,0.05,0.034,2.399,0.0374,0.5774,66160.48,10.0,65000.0,2399.0,68559.48
LXK,2007-11-23,2007-12-22,35.94,35.0,-0.0262,2007-11-23,0.95,1.05,0.983,2007-12-22,0.0,0.05,0.034,0.949,0.0281,0.4106,66160.48,19.0,66500.0,1803.1,67963.58
