ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AGN,2013-07-22,2013-08-17,91.39,90.0,-0.0152,2013-07-22,3.0,3.2,3.066,2013-08-17,1.95,2.1,2.051,1.0149999999999997,0.0341,0.5909,79662.49,9.0,81000.0,913.5,80575.99
AAPL,2013-07-22,2013-08-23,427.61,420.0,-0.0178,2013-07-22,12.15,12.4,12.233,2013-08-23,0.0,0.44,0.295,11.938,0.0291,0.3809,79662.49,2.0,84000.0,2387.6,82050.09000000001
JOY,2013-07-22,2013-08-17,50.82,50.0,-0.0161,2013-07-22,1.32,1.36,1.333,2013-08-17,0.0,0.02,0.013,1.32,0.0267,0.4403,79662.49,16.0,80000.0,2112.0,81774.49
RAX,2013-07-22,2013-08-17,43.61,42.5,-0.0255,2013-07-22,2.25,2.35,2.283,2013-08-17,0.0,0.05,0.034,2.249,0.0537,1.0632,79662.49,19.0,80750.0,4273.1,83935.59000000001
CRR,2013-07-22,2013-08-17,76.97,75.0,-0.0256,2013-07-22,3.8,4.0,3.866,2013-08-17,0.0,0.1,0.067,3.799,0.0515,1.0044,79662.49,11.0,82500.0,4178.9,83841.39
WFM,2013-07-22,2013-08-17,56.08,55.0,-0.0193,2013-07-22,1.46,1.49,1.47,2013-08-17,1.95,2.02,1.997,-0.5270000000000001,0.0267,0.4403,79662.49,14.0,77000.0,-737.8,78924.69
IDCC,2013-07-22,2013-08-17,39.49,37.5,-0.0504,2013-07-22,0.85,0.95,0.883,2013-08-17,1.9,2.3,2.168,-1.2850000000000001,0.0235,0.3794,79662.49,21.0,78750.0,-2698.5,76963.99
LLY,2013-07-22,2013-08-17,50.58,50.0,-0.0115,2013-07-22,1.14,1.18,1.153,2013-08-17,0.0,0.02,0.013,1.1400000000000001,0.0231,0.3719,79662.49,16.0,80000.0,1824.0,81486.49
APOL,2013-07-22,2013-08-17,18.37,18.0,-0.0201,2013-07-22,0.63,0.65,0.637,2013-08-17,0.0,0.01,0.007,0.63,0.0354,0.6188,79662.49,44.0,79200.0,2772.0,82434.49
FFIV,2013-07-22,2013-08-17,80.74,77.5,-0.0401,2013-07-22,2.78,2.81,2.79,2013-08-17,0.0,0.02,0.013,2.777,0.036,0.6318,79662.49,10.0,77500.0,2777.0,82439.49
EW,2013-07-22,2013-08-17,68.97,67.5,-0.0213,2013-07-22,2.4,2.55,2.45,2013-08-17,0.0,0.1,0.067,2.383,0.0363,0.6384,79662.49,12.0,81000.0,2859.6,82522.09000000001
DDD,2013-07-22,2013-08-23,44.92,44.0,-0.0205,2013-07-22,1.85,1.95,1.883,2013-08-23,0.0,0.05,0.034,1.849,0.0428,0.6024,79662.49,18.0,79200.0,3328.2,82990.69
EXPE,2013-07-22,2013-08-17,60.71,60.0,-0.0117,2013-07-22,1.75,1.85,1.783,2013-08-17,12.6,12.7,12.667,-10.884,0.0297,0.4997,79662.49,13.0,78000.0,-14149.2,65513.29000000001
CF,2013-07-22,2013-08-17,184.0,180.0,-0.0217,2013-07-22,5.1,5.2,5.133,2013-08-17,0.0,0.03,0.02,5.113,0.0285,0.4756,79662.49,4.0,72000.0,2045.2,81707.69
HMSY,2013-07-22,2013-08-17,25.87,25.0,-0.0336,2013-07-22,0.6,0.8,0.666,2013-08-17,0.65,0.85,0.784,-0.118,0.0266,0.4383,79662.49,32.0,80000.0,-377.6,79284.89
VMW,2013-07-22,2013-08-17,70.35,67.5,-0.0405,2013-07-22,2.1,2.2,2.133,2013-08-17,0.0,0.05,0.034,2.099,0.0316,0.5384,79662.49,12.0,81000.0,2518.8,82181.29000000001
STRZA,2013-07-22,2013-08-17,23.66,22.5,-0.049,2013-07-22,0.5,0.6,0.533,2013-08-17,0.0,0.1,0.067,0.466,0.0237,0.3831,79662.49,35.0,78750.0,1631.0,81293.49
CTRX,2013-07-22,2013-08-17,50.71,50.0,-0.014,2013-07-22,1.75,1.85,1.783,2013-08-17,0.0,0.05,0.034,1.7489999999999999,0.0357,0.6253,79662.49,16.0,80000.0,2798.4,82460.89
FTNT,2013-07-24,2013-08-17,20.37,20.0,-0.0182,2013-07-24,0.8,0.85,0.817,2013-08-17,0.05,0.1,0.084,0.733,0.0408,0.8218,79662.49,40.0,80000.0,2932.0,82594.49
THOR,2013-07-22,2013-08-17,32.55,32.0,-0.0169,2013-07-22,1.5,1.7,1.566,2013-08-17,0.0,0.05,0.034,1.532,0.0489,0.9368,79662.49,25.0,80000.0,3830.0,83492.49
