ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
APOL,2014-06-23,2014-07-19,29.34,29.0,-0.0116,2014-06-23,1.41,1.55,1.456,2014-07-19,0.0,0.04,0.027,1.429,0.0502,0.9703,104072.25,36.0,104400.0,5144.4,109216.65
DECK,2014-06-23,2014-08-01,81.86,80.0,-0.0227,2014-06-23,3.3,4.2,3.597,2014-08-01,0.0,0.05,0.034,3.563,0.045,0.5013,104072.25,13.0,104000.0,4631.9,108704.15
INCY,2014-07-02,2014-08-16,56.28,55.0,-0.0227,2014-07-02,2.65,3.1,2.799,2014-08-16,3.2,4.1,3.803,-1.004,0.0509,0.4876,104072.25,19.0,104500.0,-1907.6,102164.65
FTNT,2014-06-23,2014-07-19,24.29,24.0,-0.0119,2014-06-23,0.6,0.7,0.633,2014-07-19,0.0,0.15,0.101,0.532,0.0264,0.4345,104072.25,43.0,103200.0,2287.6,106359.85
RAX,2014-06-23,2014-08-01,37.1,36.5,-0.0162,2014-06-23,1.75,2.65,2.047,2014-08-01,5.9,7.2,6.771,-4.724,0.0561,0.6551,104072.25,29.0,105850.0,-13699.6,90372.65
WFM,2014-06-23,2014-08-01,39.31,38.5,-0.0206,2014-06-23,1.51,1.63,1.55,2014-08-01,0.62,0.74,0.7,0.8500000000000001,0.0403,0.4401,104072.25,27.0,103950.0,2295.0,106367.25
UTHR,2014-06-24,2014-08-16,88.85,87.5,-0.0152,2014-06-24,4.8,6.8,5.46,2014-08-16,0.0,0.25,0.168,5.292,0.0624,0.5086,104072.25,12.0,105000.0,6350.4,110422.65
NUS,2014-06-23,2014-07-19,75.79,75.0,-0.0104,2014-06-23,2.4,2.65,2.482,2014-07-19,12.3,13.0,12.769,-10.286999999999999,0.0331,0.5697,104072.25,14.0,105000.0,-14401.8,89670.45
SLXP,2014-06-23,2014-07-19,124.16,120.0,-0.0335,2014-06-23,5.2,6.1,5.497,2014-07-19,0.0,0.05,0.034,5.463,0.0458,0.859,104072.25,9.0,108000.0,4916.7,108988.95
ATML,2014-06-24,2014-08-16,9.23,9.0,-0.0249,2014-06-24,0.55,0.6,0.567,2014-08-16,0.75,0.9,0.851,-0.28400000000000003,0.063,0.5143,104072.25,116.0,104400.0,-3294.4,100777.85
MYGN,2014-06-23,2014-08-01,37.3,36.5,-0.0214,2014-06-23,1.1,3.8,1.991,2014-08-01,0.0,1.0,0.67,1.3210000000000002,0.0545,0.6321,104072.25,29.0,105850.0,3830.9,107903.15
ALXN,2014-06-23,2014-08-01,163.86,160.0,-0.0236,2014-06-23,6.0,7.1,6.363,2014-08-01,1.0,2.4,1.938,4.425000000000001,0.0398,0.4337,104072.25,7.0,112000.0,3097.5,107169.75
NFLX,2014-06-23,2014-08-01,438.71,430.0,-0.0199,2014-06-23,21.9,22.8,22.197,2014-08-01,4.45,4.7,4.618,17.579,0.0516,0.5911,104072.25,2.0,86000.0,3515.8,107588.05
SWKS,2014-06-23,2014-08-01,48.39,47.5,-0.0184,2014-06-23,2.05,2.35,2.149,2014-08-01,0.0,0.1,0.067,2.082,0.0452,0.5039,104072.25,22.0,104500.0,4580.4,108652.65
DDD,2014-06-23,2014-08-01,55.39,54.5,-0.0161,2014-06-23,3.1,3.9,3.364,2014-08-01,6.5,6.8,6.701,-3.3369999999999997,0.0617,0.7379,104072.25,19.0,103550.0,-6340.3,97731.95
AAL,2014-06-23,2014-08-01,44.34,43.5,-0.0189,2014-06-23,1.6,1.85,1.683,2014-08-01,3.95,4.3,4.184,-2.5010000000000003,0.0387,0.4198,104072.25,24.0,104400.0,-6002.4,98069.85
REGN,2014-06-23,2014-08-01,280.03,275.0,-0.018,2014-06-23,10.2,13.2,11.19,2014-08-01,0.0,0.35,0.234,10.956,0.0407,0.4452,104072.25,4.0,110000.0,4382.4,108454.65
GMCR,2014-06-23,2014-08-01,122.31,120.0,-0.0189,2014-06-23,6.0,6.25,6.083,2014-08-01,0.14,0.32,0.261,5.822,0.0507,0.5786,104072.25,9.0,108000.0,5239.8,109312.05
ISRG,2014-06-23,2014-08-01,405.05,397.5,-0.0186,2014-06-23,16.4,18.7,17.159,2014-08-01,0.0,0.5,0.335,16.823999999999998,0.0432,0.4776,104072.25,3.0,119250.0,5047.2,109119.45
PSMT,2014-06-23,2014-07-19,86.77,85.0,-0.0204,2014-06-23,2.35,2.6,2.433,2014-07-19,1.55,2.4,2.12,0.3129999999999997,0.0286,0.4776,104072.25,12.0,102000.0,375.6,104447.85
