ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
MME,107557.0,1996-11-18,1996-12-21,11.31,10.0,-0.1158,1996-11-18,0.125,0.3125,0.187,1996-12-21,0.0,0.125,0.084,0.103,0.0187,0.224,52984.15950000001,53.0,53000.0,545.9,53530.05950000001
REY,109620.0,1996-11-18,1996-12-21,25.81,25.0,-0.0314,1996-11-18,0.9375,1.1875,1.02,1996-12-21,0.25,0.375,0.334,0.6859999999999999,0.0408,0.5469,52984.15950000001,21.0,52500.0,1440.6,54424.75950000001
MEA,107335.0,1996-11-18,1996-12-21,58.06,55.0,-0.0527,1996-11-18,0.1875,0.4375,0.27,1996-12-21,0.0,0.0625,0.042,0.228,0.0049,0.0548,52984.15950000001,10.0,55000.0,228.0,53212.15950000001
NKE,108161.0,1996-11-18,1996-12-21,56.06,55.0,-0.0189,1996-11-18,2.0,2.375,2.124,1996-12-21,0.0,0.0625,0.042,2.0820000000000003,0.0386,0.5116,52984.15950000001,10.0,55000.0,2082.0,55066.15950000001
ARW,101675.0,1996-11-18,1996-12-21,52.88,50.0,-0.0545,1996-11-18,0.5,0.6875,0.562,1996-12-21,0.375,0.5625,0.501,0.061000000000000054,0.0112,0.1292,52984.15950000001,11.0,55000.0,67.1,53051.25950000001
TNCR,7750.0,1996-11-18,1996-12-21,20.5,20.0,-0.0244,1996-11-18,0.8125,0.9375,0.854,1996-12-21,0.0,0.25,0.168,0.6859999999999999,0.0427,0.578,52984.15950000001,26.0,52000.0,1783.6,54767.75950000001
JNY,106569.0,1996-11-18,1996-12-21,32.5,30.0,-0.0769,1996-11-18,0.5,0.75,0.583,1996-12-21,0.375,0.625,0.542,0.040999999999999925,0.0194,0.2332,52984.15950000001,18.0,54000.0,73.8,53057.95950000001
AME,101496.0,1996-11-18,1996-12-21,20.5,20.0,-0.0244,1996-11-18,0.3125,0.4375,0.354,1996-12-21,0.0,0.25,0.168,0.18599999999999997,0.0177,0.2109,52984.15950000001,26.0,52000.0,483.6,53467.75950000001
MU,107544.0,1996-11-19,1996-12-21,30.75,30.0,-0.0244,1996-11-19,1.5625,1.6875,1.604,1996-12-21,0.0625,0.125,0.104,1.5,0.0535,0.7974,52984.15950000001,18.0,54000.0,2700.0,55684.15950000001
KWP,5528.0,1996-11-18,1996-12-21,37.63,35.0,-0.0699,1996-11-18,0.125,0.375,0.208,1996-12-21,0.0,0.25,0.168,0.03999999999999998,0.0059,0.0663,52984.15950000001,15.0,52500.0,60.0,53044.15950000001
JLG,106508.0,1996-11-18,1996-12-21,18.75,17.5,-0.0667,1996-11-18,0.1875,0.4375,0.27,1996-12-21,0.375,0.625,0.542,-0.272,0.0154,0.1814,52984.15950000001,30.0,52500.0,-816.0,52168.15950000001
COHU,103147.0,1996-11-18,1996-12-21,19.13,17.5,-0.0852,1996-11-18,0.375,0.625,0.458,1996-12-21,0.0,0.25,0.168,0.29000000000000004,0.0262,0.326,52984.15950000001,30.0,52500.0,870.0,53854.15950000001
IDTI,106190.0,1996-11-18,1996-12-21,8.47,7.5,-0.1145,1996-11-18,0.125,0.3125,0.187,1996-12-21,0.0,0.125,0.084,0.103,0.0249,0.3078,52984.15950000001,71.0,53250.0,731.3,53715.45950000001
VAR,111628.0,1996-11-18,1996-12-21,47.94,45.0,-0.0613,1996-11-18,0.75,1.0,0.833,1996-12-21,0.0,0.25,0.168,0.6649999999999999,0.0185,0.2214,52984.15950000001,12.0,54000.0,798.0,53782.15950000001
BROD,7403.0,1996-11-18,1996-12-21,29.38,25.0,-0.1491,1996-11-18,0.4375,0.5625,0.479,1996-12-21,0.0625,0.25,0.188,0.291,0.0192,0.2306,52984.15950000001,21.0,52500.0,611.1,53595.25950000001
HRB,102244.0,1996-11-18,1996-12-21,28.06,25.0,-0.1091,1996-11-18,0.125,0.375,0.208,1996-12-21,0.0,0.125,0.084,0.12399999999999999,0.0083,0.0944,52984.15950000001,21.0,52500.0,260.4,53244.55950000001
NVLS,108266.0,1996-11-18,1996-12-21,46.25,45.0,-0.027,1996-11-18,2.0,2.375,2.124,1996-12-21,0.1875,0.4375,0.355,1.7690000000000001,0.0472,0.6539,52984.15950000001,12.0,54000.0,2122.8,55106.95950000001
LRCX,106808.0,1996-11-18,1996-12-21,29.56,25.0,-0.1543,1996-11-18,0.375,0.625,0.458,1996-12-21,0.0625,0.3125,0.23,0.228,0.0183,0.2188,52984.15950000001,21.0,52500.0,478.8,53462.95950000001
