ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
MU,107544.0,1997-03-31,1997-04-19,40.13,37.5,-0.0655,1997-03-31,0.8125,0.9375,0.854,1997-04-19,1.4375,1.5625,1.521,-0.6669999999999999,0.0228,0.5329,54011.034000000014,14.0,52500.0,-933.8,53077.23400000001
RFH,6509.0,1997-03-24,1997-04-19,21.38,20.0,-0.0645,1997-03-24,0.25,0.5,0.333,1997-04-19,0.125,0.375,0.293,0.040000000000000036,0.0167,0.2577,54011.034000000014,27.0,54000.0,108.0,54119.034000000014
ALRN,5028.0,1997-03-24,1997-04-19,16.56,15.0,-0.0942,1997-03-24,0.4375,0.6875,0.52,1997-04-19,0.0,0.0625,0.042,0.47800000000000004,0.0347,0.6037,54011.034000000014,36.0,54000.0,1720.8,55731.83400000002
HELX,105671.0,1997-04-02,1997-04-19,32.94,30.0,-0.0893,1997-04-02,0.125,0.25,0.166,1997-04-19,0.0,0.0625,0.042,0.124,0.0055,0.1232,54011.034000000014,18.0,54000.0,223.2,54234.23400000001
BAY,7333.0,1997-03-25,1997-04-19,15.81,15.0,-0.0512,1997-03-25,0.5625,0.75,0.624,1997-04-19,0.0,0.0625,0.042,0.582,0.0416,0.7984,54011.034000000014,36.0,54000.0,2095.2,56106.23400000001
ASPT,101714.0,1997-03-24,1997-04-19,21.63,20.0,-0.0754,1997-03-24,0.8125,1.0625,0.895,1997-04-19,0.3125,0.5625,0.48,0.41500000000000004,0.0447,0.8321,54011.034000000014,27.0,54000.0,1120.5,55131.534000000014
KWP,5528.0,1997-03-24,1997-04-19,37.31,35.0,-0.0619,1997-03-24,0.0625,0.3125,0.145,1997-04-19,0.0,0.25,0.168,-0.02300000000000002,0.0041,0.0583,54011.034000000014,15.0,52500.0,-34.5,53976.534000000014
LQI,5538.0,1997-03-24,1997-04-19,21.38,20.0,-0.0645,1997-03-24,0.1875,0.3125,0.229,1997-04-19,0.0,0.0625,0.042,0.187,0.0115,0.1715,54011.034000000014,27.0,54000.0,504.9,54515.934000000016
SIE,110146.0,1997-03-24,1997-04-19,26.25,25.0,-0.0476,1997-03-24,0.375,0.5,0.416,1997-04-19,0.0,0.125,0.084,0.33199999999999996,0.0166,0.256,54011.034000000014,22.0,55000.0,730.4,54741.434000000016
SUP,110642.0,1997-03-31,1997-04-19,23.06,22.5,-0.0243,1997-03-31,0.375,0.5625,0.437,1997-04-19,0.0,0.1875,0.126,0.311,0.0194,0.4392,54011.034000000014,24.0,54000.0,746.4,54757.434000000016
BROD,7403.0,1997-03-24,1997-04-19,20.88,20.0,-0.0421,1997-03-24,0.8125,1.0,0.874,1997-04-19,0.0,0.125,0.084,0.79,0.0437,0.808,54011.034000000014,27.0,54000.0,2133.0,56144.034000000014
COHU,103147.0,1997-03-24,1997-04-19,23.69,22.5,-0.0502,1997-03-24,0.3125,0.75,0.457,1997-04-19,0.0,0.25,0.168,0.28900000000000003,0.0203,0.3208,54011.034000000014,24.0,54000.0,693.6,54704.63400000001
LRCX,106808.0,1997-03-24,1997-04-19,31.06,30.0,-0.0341,1997-03-24,1.375,1.625,1.458,1997-04-19,3.25,3.625,3.501,-2.043,0.0486,0.9292,54011.034000000014,18.0,54000.0,-3677.4,50333.63400000001
