ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,111987.0,1997-12-22,1998-01-17,15.13,12.5,-0.1738,1997-12-22,0.25,0.375,0.291,1998-01-17,0.125,0.1875,0.167,0.12399999999999997,0.0233,0.3756,32297.55,26.0,32500.0,322.4,32619.95
FLS,104916.0,1997-12-22,1998-01-17,27.69,25.0,-0.0971,1997-12-22,0.0625,0.3125,0.145,1998-01-17,0.0,0.25,0.168,-0.02300000000000002,0.0058,0.0834,32297.55,13.0,32500.0,-29.9,32267.649999999998
HELX,105671.0,1997-12-22,1998-01-17,18.84,17.5,-0.0711,1997-12-22,0.4375,0.5625,0.479,1998-01-17,0.125,0.3125,0.251,0.22799999999999998,0.0274,0.4539,32297.55,18.0,31500.0,410.4,32707.95
AMAT,101610.0,1997-12-22,1998-01-17,30.5,30.0,-0.0164,1997-12-22,1.625,1.875,1.708,1998-01-17,1.4375,1.6875,1.605,0.10299999999999998,0.0569,1.1517,32297.55,11.0,33000.0,113.3,32410.85
UST,111298.0,1997-12-22,1998-01-17,35.94,35.0,-0.0262,1997-12-22,0.25,0.4375,0.312,1998-01-17,0.0,0.1875,0.126,0.186,0.0089,0.1305,32297.55,9.0,31500.0,167.4,32464.95
LQI,5538.0,1997-12-22,1998-01-17,19.34,17.5,-0.0951,1997-12-22,0.125,0.25,0.166,1998-01-17,0.0625,0.1875,0.146,0.020000000000000018,0.0095,0.1399,32297.55,18.0,31500.0,36.0,32333.55
CPQ,103282.0,1997-12-22,1998-01-17,55.63,54.0,-0.0293,1997-12-22,3.0,3.375,3.124,1998-01-17,1.5,1.625,1.584,1.54,0.0579,1.18,32297.55,6.0,32400.0,924.0,33221.55
DOV,103932.0,1997-12-22,1998-01-17,34.31,32.5,-0.0528,1997-12-22,0.25,0.5,0.333,1998-01-17,0.0,0.25,0.168,0.165,0.0102,0.1509,32297.55,10.0,32500.0,165.0,32462.55
COHU,103147.0,1997-12-22,1998-01-17,31.75,30.0,-0.0551,1997-12-22,1.0,1.25,1.083,1998-01-17,1.0,1.25,1.167,-0.08400000000000007,0.0361,0.634,32297.55,11.0,33000.0,-92.4,32205.149999999998
PPG,108645.0,1997-12-22,1998-01-17,56.06,55.0,-0.0189,1997-12-22,0.8125,1.0625,0.895,1998-01-17,0.375,0.625,0.542,0.353,0.0163,0.2509,32297.55,6.0,33000.0,211.8,32509.35
INVX,106133.0,1997-12-22,1998-01-17,21.44,20.0,-0.0672,1997-12-22,1.3125,1.5,1.374,1998-01-17,0.5,0.625,0.584,0.7900000000000001,0.0687,1.5092,32297.55,16.0,32000.0,1264.0,33561.55
IKOS,105978.0,1997-12-22,1998-01-17,6.06,5.0,-0.1749,1997-12-22,0.0625,0.1875,0.104,1998-01-17,0.0,0.1875,0.126,-0.022000000000000006,0.0208,0.3298,32297.55,65.0,32500.0,-143.0,32154.55
ANV,5549.0,1997-12-22,1998-01-17,49.19,45.0,-0.0852,1997-12-22,0.375,0.625,0.458,1998-01-17,0.1875,0.4375,0.355,0.10300000000000004,0.0102,0.1509,32297.55,7.0,31500.0,72.1,32369.649999999998
KWP,5528.0,1997-12-22,1998-01-17,57.84,55.0,-0.0491,1997-12-22,0.75,1.0,0.833,1998-01-17,0.5625,0.8125,0.73,0.10299999999999998,0.0151,0.2306,32297.55,6.0,33000.0,61.8,32359.35
ROP,109699.0,1997-12-22,1998-01-17,26.19,25.0,-0.0454,1997-12-22,0.375,0.5,0.416,1998-01-17,0.0,0.1875,0.126,0.29,0.0166,0.256,32297.55,13.0,32500.0,377.0,32674.55
EFII,104239.0,1997-12-23,1998-01-17,14.38,12.5,-0.1307,1997-12-23,0.4375,0.5,0.458,1998-01-17,0.0625,0.3125,0.23,0.228,0.0366,0.678,32297.55,26.0,32500.0,592.8,32890.35
NVLS,108266.0,1997-12-22,1998-01-17,33.16,30.0,-0.0953,1997-12-22,1.125,1.3125,1.187,1998-01-17,1.0,1.1875,1.126,0.061000000000000165,0.0396,0.7121,32297.55,11.0,33000.0,67.1,32364.649999999998
C,5191.0,1997-12-22,1998-01-17,34.72,32.5,-0.0639,1997-12-22,0.3125,0.5,0.374,1998-01-17,0.125,0.1875,0.167,0.207,0.0115,0.1715,32297.55,10.0,32500.0,207.0,32504.55
INTC,106203.0,1997-12-31,1998-01-17,70.97,67.5,-0.0489,1997-12-31,1.25,1.375,1.291,1998-01-17,1.25,1.375,1.334,-0.04300000000000015,0.0191,0.4928,32297.55,5.0,33750.0,-21.5,32276.05
HON,5459.0,1997-12-22,1998-01-17,67.84,65.0,-0.0419,1997-12-22,0.625,0.875,0.708,1998-01-17,0.25,0.5,0.418,0.29,0.0109,0.162,32297.55,5.0,32500.0,145.0,32442.55
COMS,111020.0,1997-12-22,1998-01-17,33.3,32.5,-0.024,1997-12-22,1.75,2.0,1.833,1998-01-17,0.6875,0.75,0.729,1.104,0.0564,1.1376,32297.55,10.0,32500.0,1104.0,33401.55
COMR,5208.0,1997-12-22,1998-01-17,23.88,22.5,-0.0578,1997-12-22,0.75,1.0,0.833,1998-01-17,0.1875,0.3125,0.271,0.5619999999999999,0.037,0.6538,32297.55,14.0,31500.0,786.8,33084.35
ATML,101762.0,1997-12-22,1998-01-17,19.31,17.5,-0.0937,1997-12-22,0.625,0.875,0.708,1998-01-17,0.5,0.75,0.668,0.039999999999999925,0.0405,0.7328,32297.55,18.0,31500.0,72.0,32369.55
