ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CPB,102660.0,1997-09-22,1997-10-18,49.88,47.5,-0.0477,1997-09-22,0.75,0.875,0.791,1997-10-18,0.0,0.0625,0.042,0.749,0.0167,0.2577,56723.12,12.0,57000.0,898.8,57621.920000000006
LE,106824.0,1997-09-22,1997-10-18,27.63,25.0,-0.0952,1997-09-22,0.125,0.3125,0.187,1997-10-18,0.0,0.0625,0.042,0.145,0.0075,0.109,56723.12,23.0,57500.0,333.5,57056.62
VAL,111574.0,1997-09-22,1997-10-18,31.41,30.0,-0.0449,1997-09-22,0.1875,0.4375,0.27,1997-10-18,0.0,0.25,0.168,0.10200000000000001,0.009,0.1321,56723.12,19.0,57000.0,193.8,56916.920000000006
CDCO,103021.0,1997-09-22,1997-10-18,19.94,17.5,-0.1224,1997-09-22,0.5625,0.6875,0.604,1997-10-18,0.0,0.25,0.168,0.43599999999999994,0.0345,0.5994,56723.12,32.0,56000.0,1395.2,58118.32
TRA,110956.0,1997-09-22,1997-10-18,13.06,12.5,-0.0429,1997-09-22,0.25,0.375,0.291,1997-10-18,0.0,0.125,0.084,0.20699999999999996,0.0233,0.3756,56723.12,45.0,56250.0,931.5,57654.62
COMS,111020.0,1997-09-22,1997-10-18,49.63,47.5,-0.0429,1997-09-22,1.875,2.125,1.958,1997-10-18,0.0,0.0625,0.042,1.916,0.0412,0.749,56723.12,12.0,57000.0,2299.2,59022.32
ALRN,5028.0,1997-09-24,1997-10-18,17.63,17.5,-0.0074,1997-09-24,0.6875,1.3125,0.894,1997-10-18,1.5625,1.8125,1.73,-0.836,0.0511,1.1118,56723.12,32.0,56000.0,-2675.2,54047.920000000006
AME,101496.0,1997-09-22,1997-10-18,23.75,22.5,-0.0526,1997-09-22,0.125,0.375,0.208,1997-10-18,0.0,0.25,0.168,0.03999999999999998,0.0092,0.1352,56723.12,25.0,56250.0,100.0,56823.12
CHPS,6200.0,1997-09-22,1997-10-18,16.88,15.0,-0.1114,1997-09-22,0.0625,0.25,0.124,1997-10-18,0.0,0.25,0.168,-0.04400000000000001,0.0083,0.1213,56723.12,38.0,57000.0,-167.2,56555.920000000006
ITW,105985.0,1997-09-22,1997-10-18,49.28,45.0,-0.0869,1997-09-22,0.375,0.625,0.458,1997-10-18,0.0,0.125,0.084,0.374,0.0102,0.1509,56723.12,13.0,58500.0,486.2,57209.32
OSI,8881.0,1997-09-22,1997-10-18,27.28,25.0,-0.0836,1997-09-22,0.375,0.5625,0.437,1997-10-18,0.0,0.1875,0.126,0.311,0.0175,0.2715,56723.12,23.0,57500.0,715.3,57438.420000000006
KWP,5528.0,1997-09-22,1997-10-18,41.41,40.0,-0.034,1997-09-22,0.6875,0.9375,0.77,1997-10-18,0.0,0.25,0.168,0.602,0.0192,0.3013,56723.12,14.0,56000.0,842.8,57565.920000000006
ANV,5549.0,1997-09-22,1997-10-18,50.81,50.0,-0.0159,1997-09-22,1.3125,1.5625,1.395,1997-10-18,0.0,0.25,0.168,1.227,0.0279,0.4638,56723.12,11.0,55000.0,1349.7,58072.82
UST,111298.0,1997-09-22,1997-10-18,30.94,30.0,-0.0304,1997-09-22,0.25,0.4375,0.312,1997-10-18,0.0,0.1875,0.126,0.186,0.0104,0.154,56723.12,19.0,57000.0,353.4,57076.520000000004
CPQ,103282.0,1997-09-22,1997-10-18,78.47,75.0,-0.0442,1997-09-22,2.875,3.125,2.958,1997-10-18,5.125,5.375,5.293,-2.335,0.0394,0.7076,56723.12,8.0,60000.0,-1868.0,54855.12
LQI,5538.0,1997-09-22,1997-10-18,22.22,20.0,-0.0999,1997-09-22,0.125,0.1875,0.146,1997-10-18,1.375,1.5625,1.501,-1.355,0.0073,0.106,56723.12,28.0,56000.0,-3794.0,52929.12
GTW,105138.0,1997-09-22,1997-10-18,32.69,30.0,-0.0823,1997-09-22,0.8125,0.875,0.833,1997-10-18,0.0,0.0625,0.042,0.7909999999999999,0.0278,0.4618,56723.12,19.0,57000.0,1502.9,58226.020000000004
SEHI,110341.0,1997-09-29,1997-10-18,10.56,10.0,-0.053,1997-09-29,0.25,0.5,0.333,1997-10-18,0.0,0.5,0.335,-0.0020000000000000018,0.0333,0.8602,56723.12,57.0,57000.0,-11.4,56711.72
ASND,8239.0,1997-09-22,1997-10-18,36.97,35.0,-0.0533,1997-09-22,8.5,8.75,8.582,1997-10-18,0.1875,0.0625,0.104,8.478000000000002,0.2452,19.8303,56723.12,16.0,56000.0,13564.8,70287.92
BTH,102261.0,1997-09-22,1997-10-18,26.75,25.0,-0.0654,1997-09-22,0.375,0.5625,0.437,1997-10-18,0.625,0.875,0.793,-0.35600000000000004,0.0175,0.2715,56723.12,23.0,57500.0,-818.8,55904.32
