ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
SEG,5828.0,1996-04-22,1996-05-18,56.75,55.0,-0.0308,1996-04-22,2.5,2.875,2.624,1996-05-18,0.0,0.125,0.084,2.54,0.0477,0.9064,51429.9295,9.0,49500.0,2286.0,53715.9295
MAT,107280.0,1996-04-22,1996-05-18,25.94,25.0,-0.0362,1996-04-22,0.4375,0.625,0.499,1996-05-18,0.0,0.1875,0.126,0.373,0.02,0.3155,51429.9295,21.0,52500.0,783.3,52213.2295
NSM,107951.0,1996-04-25,1996-05-18,16.38,15.0,-0.0842,1996-04-25,0.125,0.25,0.166,1996-05-18,0.0,0.0625,0.042,0.124,0.0111,0.1886,51429.9295,34.0,51000.0,421.6,51851.5295
ARW,101675.0,1996-04-22,1996-06-22,46.19,45.0,-0.0258,1996-04-22,1.6875,1.9375,1.77,1996-06-22,0.0,0.125,0.084,1.686,0.0393,0.2554,51429.9295,11.0,49500.0,1854.6,53284.5295
MO,108965.0,1996-04-25,1996-05-18,87.31,85.0,-0.0265,1996-04-25,0.9375,1.125,0.999,1996-05-18,0.0,0.0625,0.042,0.957,0.0118,0.2016,51429.9295,6.0,51000.0,574.2,52004.129499999995
AME,101496.0,1996-04-22,1996-05-18,17.94,17.5,-0.0245,1996-04-22,0.25,0.375,0.291,1996-05-18,0.0,0.125,0.084,0.20699999999999996,0.0166,0.256,51429.9295,29.0,50750.0,600.3,52030.2295
CAT,102796.0,1996-04-22,1996-05-18,65.44,60.0,-0.0831,1996-04-22,0.1875,0.4375,0.27,1996-05-18,0.0,0.125,0.084,0.186,0.0045,0.0641,51429.9295,9.0,54000.0,167.4,51597.3295
MU,107544.0,1996-04-23,1996-05-18,33.25,32.5,-0.0226,1996-04-23,1.25,1.3125,1.271,1996-05-18,0.0,0.0625,0.042,1.2289999999999999,0.0391,0.7373,51429.9295,16.0,52000.0,1966.4,53396.3295
GD,105168.0,1996-04-22,1996-05-18,61.31,60.0,-0.0214,1996-04-22,0.625,0.875,0.708,1996-05-18,0.1875,0.4375,0.355,0.353,0.0118,0.1764,51429.9295,9.0,54000.0,317.7,51747.629499999995
IDTI,106190.0,1996-04-22,1996-05-18,12.31,10.0,-0.1877,1996-04-22,0.125,0.1875,0.146,1996-05-18,0.0,0.125,0.084,0.061999999999999986,0.0146,0.2222,51429.9295,51.0,51000.0,316.2,51746.129499999995
NVLS,108266.0,1996-04-30,1996-05-18,54.5,50.0,-0.0826,1996-04-30,0.875,1.0,0.916,1996-05-18,0.0,0.25,0.168,0.748,0.0183,0.4372,51429.9295,10.0,50000.0,748.0,52177.9295
