ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,111318.0,1998-12-21,1999-01-16,48.28,47.5,-0.0162,1998-12-21,0.9375,1.125,0.999,1999-01-16,0.25,0.4375,0.376,0.623,0.021,0.3334,39561.06,8.0,38000.0,498.4,40059.46
KOL,5531.0,1998-12-21,1999-01-16,16.56,15.0,-0.0942,1998-12-21,0.125,0.375,0.208,1999-01-16,0.3125,0.5625,0.48,-0.272,0.0139,0.2106,39561.06,26.0,39000.0,-707.2,38853.86
FLS,104916.0,1998-12-21,1999-01-16,16.09,15.0,-0.0677,1998-12-21,0.4375,0.625,0.499,1999-01-16,0.125,0.3125,0.251,0.248,0.0333,0.5739,39561.06,26.0,39000.0,644.8,40205.86
SUP,110642.0,1998-12-21,1999-01-16,25.44,25.0,-0.0173,1998-12-21,0.25,0.5,0.333,1999-01-16,0.0,0.25,0.168,0.165,0.0133,0.2007,39561.06,16.0,40000.0,264.0,39825.06
SII,110248.0,1998-12-21,1999-01-16,22.97,22.5,-0.0205,1998-12-21,1.5625,1.8125,1.645,1999-01-16,0.5625,0.8125,0.73,0.915,0.0731,1.6561,39561.06,18.0,40500.0,1647.0,41208.06
COHU,103147.0,1998-12-21,1999-01-16,22.0,20.0,-0.0909,1998-12-21,0.5,0.75,0.583,1999-01-16,0.125,0.375,0.293,0.29,0.0291,0.4876,39561.06,20.0,40000.0,580.0,40141.06
ROH,109692.0,1998-12-21,1999-01-16,30.25,28.375,-0.062,1998-12-21,0.5625,0.8125,0.645,1999-01-16,0.1875,0.4375,0.355,0.29000000000000004,0.0227,0.3645,39561.06,14.0,39725.0,406.0,39967.06
LE,106824.0,1998-12-21,1999-01-16,20.22,17.5,-0.1345,1998-12-21,0.25,0.375,0.291,1999-01-16,0.0,0.125,0.084,0.20699999999999996,0.0166,0.256,39561.06,23.0,40250.0,476.1,40037.159999999996
SAM,102288.0,1998-12-21,1999-01-16,8.38,7.5,-0.105,1998-12-21,0.0625,0.25,0.124,1999-01-16,0.0,0.1875,0.126,-0.0020000000000000018,0.0165,0.2543,39561.06,53.0,39750.0,-10.6,39550.46
INVX,106133.0,1998-12-21,1999-01-16,15.44,15.0,-0.0285,1998-12-21,0.75,0.875,0.791,1999-01-16,1.5,1.625,1.584,-0.793,0.0527,1.0363,39561.06,26.0,39000.0,-2061.8,37499.259999999995
DAL,103757.0,1998-12-21,1999-01-16,51.5,50.0,-0.0291,1998-12-21,2.0,2.375,2.124,1999-01-16,1.0,1.25,1.167,0.9570000000000001,0.0425,0.7794,39561.06,8.0,40000.0,765.6,40326.659999999996
GGG,105353.0,1998-12-21,1999-01-16,25.75,25.0,-0.0291,1998-12-21,0.9375,1.1875,1.02,1999-01-16,0.0,0.25,0.168,0.852,0.0408,0.7397,39561.06,16.0,40000.0,1363.2,40924.259999999995
AOS,110244.0,1998-12-21,1999-01-16,23.69,22.5,-0.0502,1998-12-21,0.1875,0.4375,0.27,1999-01-16,0.0625,0.3125,0.23,0.04000000000000001,0.012,0.1796,39561.06,18.0,40500.0,72.0,39633.06
HCR,107203.0,1998-12-21,1999-01-16,28.66,25.0,-0.1277,1998-12-21,0.25,0.375,0.291,1999-01-16,0.0625,0.25,0.188,0.10299999999999998,0.0116,0.1731,39561.06,16.0,40000.0,164.8,39725.86
SLOT,101542.0,1998-12-21,1999-01-16,52.5,50.0,-0.0476,1998-12-21,2.1875,2.375,2.249,1999-01-16,0.4375,0.625,0.563,1.6860000000000002,0.045,0.8394,39561.06,8.0,40000.0,1348.8,40909.86
HAL,105512.0,1998-12-29,1999-01-16,30.06,25.0,-0.1683,1998-12-29,0.1875,0.4375,0.27,1999-01-16,0.0625,0.3125,0.23,0.04000000000000001,0.0108,0.2397,39561.06,16.0,40000.0,64.0,39625.06
SMTL,110053.0,1998-12-21,1999-01-16,5.78,5.0,-0.1349,1998-12-21,0.0625,0.3125,0.145,1999-01-16,0.0,0.25,0.168,-0.02300000000000002,0.029,0.4856,39561.06,79.0,39500.0,-181.7,39379.36
RBK,109528.0,1998-12-21,1999-01-16,13.75,12.5,-0.0909,1998-12-21,0.125,0.375,0.208,1999-01-16,0.0,0.25,0.168,0.03999999999999998,0.0166,0.256,39561.06,32.0,40000.0,128.0,39689.06
CR,103498.0,1998-12-21,1999-01-16,27.88,26.625,-0.045,1998-12-21,0.625,0.875,0.708,1999-01-16,0.0625,0.3125,0.23,0.478,0.0266,0.4383,39561.06,15.0,39937.5,717.0,40278.06
MSCC,107547.0,1998-12-21,1999-01-16,11.22,10.0,-0.1087,1998-12-21,0.1875,0.4375,0.27,1999-01-16,0.125,0.3125,0.251,0.019000000000000017,0.027,0.4461,39561.06,40.0,40000.0,76.0,39637.06
UTR,5979.0,1998-12-21,1999-01-16,15.91,15.0,-0.0572,1998-12-21,0.3125,0.5625,0.395,1999-01-16,0.0625,0.3125,0.23,0.165,0.0263,0.4325,39561.06,26.0,39000.0,429.0,39990.06
MAT,107280.0,1998-12-21,1999-01-16,23.41,22.5,-0.0389,1998-12-21,0.875,1.125,0.958,1999-01-16,0.75,0.875,0.834,0.124,0.0426,0.7818,39561.06,18.0,40500.0,223.2,39784.259999999995
CYT,103620.0,1998-12-21,1999-01-16,20.09,17.5,-0.1289,1998-12-21,0.25,0.5,0.333,1999-01-16,0.0,0.25,0.168,0.165,0.019,0.2977,39561.06,23.0,40250.0,379.5,39940.56
NAUT,107973.0,1998-12-21,1999-01-16,14.69,12.5,-0.1491,1998-12-21,0.0625,0.3125,0.145,1999-01-16,0.0,0.25,0.168,-0.02300000000000002,0.0116,0.1731,39561.06,32.0,40000.0,-73.6,39487.46
LCE,5561.0,1998-12-21,1999-01-16,70.53,65.0,-0.0784,1998-12-21,1.25,1.5,1.333,1999-01-16,0.875,1.125,1.042,0.2909999999999999,0.0205,0.3244,39561.06,6.0,39000.0,174.6,39735.659999999996
ROST,109706.0,1998-12-21,1999-01-16,34.34,30.0,-0.1264,1998-12-21,0.0625,0.3125,0.145,1999-01-16,0.0,0.25,0.168,-0.02300000000000002,0.0048,0.0685,39561.06,13.0,39000.0,-29.9,39531.159999999996
TJX,110752.0,1998-12-21,1999-01-16,26.47,25.0,-0.0555,1998-12-21,0.25,0.5,0.333,1999-01-16,0.0625,0.3125,0.23,0.10300000000000001,0.0133,0.2007,39561.06,16.0,40000.0,164.8,39725.86
