ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
PRIA,108650.0,1997-08-18,1997-09-20,54.06,50.0,-0.0751,1997-08-18,1.875,2.125,1.958,1997-09-20,0.0,0.0625,0.042,1.916,0.0392,0.5212,23308.07,5.0,25000.0,958.0,24266.07
CPB,102660.0,1997-08-18,1997-09-20,47.25,45.0,-0.0476,1997-08-18,0.5,0.75,0.583,1997-09-20,0.0,0.1875,0.126,0.45699999999999996,0.013,0.1513,23308.07,5.0,22500.0,228.5,23536.57
MRK,107430.0,1997-08-26,1997-09-20,92.91,90.0,-0.0313,1997-08-26,1.875,2.125,1.958,1997-09-20,0.0,0.0625,0.042,1.916,0.0218,0.3642,23308.07,3.0,27000.0,574.8,23882.87
POS,102789.0,1997-08-18,1997-09-20,42.97,40.0,-0.0691,1997-08-18,0.6875,0.875,0.749,1997-09-20,0.0,0.125,0.084,0.665,0.0187,0.224,23308.07,6.0,24000.0,399.0,23707.07
HPC,105688.0,1997-08-18,1997-09-20,51.59,50.0,-0.0308,1997-08-18,0.8125,1.0625,0.895,1997-09-20,0.5,0.75,0.668,0.22699999999999998,0.0179,0.2135,23308.07,5.0,25000.0,113.5,23421.57
FSS,104631.0,1997-08-18,1997-09-20,25.59,25.0,-0.0231,1997-08-18,0.25,0.5,0.333,1997-09-20,0.0,0.25,0.168,0.165,0.0133,0.155,23308.07,9.0,22500.0,148.5,23456.57
LQI,5538.0,1997-08-18,1997-09-20,20.13,20.0,-0.0065,1997-08-18,0.875,1.0625,0.937,1997-09-20,0.0,0.0625,0.042,0.895,0.0469,0.6487,23308.07,12.0,24000.0,1074.0,24382.07
STAA,110437.0,1997-08-18,1997-09-20,15.69,15.0,-0.044,1997-08-18,0.3125,0.4375,0.354,1997-09-20,0.0,0.25,0.168,0.18599999999999997,0.0236,0.2898,23308.07,16.0,24000.0,297.6,23605.67
CPQ,103282.0,1997-08-18,1997-09-20,57.44,56.0,-0.0251,1997-08-18,2.375,2.75,2.499,1997-09-20,0.0,0.0625,0.042,2.4570000000000003,0.0446,0.6096,23308.07,4.0,22400.0,982.8,24290.87
ADSK,101795.0,1997-08-18,1997-09-20,42.44,40.0,-0.0575,1997-08-18,1.125,1.375,1.208,1997-09-20,0.0,0.0625,0.042,1.166,0.0302,0.3834,23308.07,6.0,24000.0,699.6,24007.67
COHU,103147.0,1997-08-18,1997-09-20,43.19,40.0,-0.0739,1997-08-18,0.75,1.0,0.833,1997-09-20,0.0,0.25,0.168,0.6649999999999999,0.0208,0.2518,23308.07,6.0,24000.0,399.0,23707.07
LNCR,106970.0,1997-08-18,1997-09-20,46.5,45.0,-0.0323,1997-08-18,1.375,1.4375,1.396,1997-09-20,0.0,0.0625,0.042,1.3539999999999999,0.031,0.3952,23308.07,5.0,22500.0,677.0,23985.07
LLY,106967.0,1997-08-18,1997-09-20,102.16,100.0,-0.0211,1997-08-18,3.0,3.375,3.124,1997-09-20,0.0,0.0625,0.042,3.0820000000000003,0.0312,0.3982,23308.07,2.0,20000.0,616.4,23924.47
LE,106824.0,1997-08-18,1997-09-20,27.59,25.0,-0.0939,1997-08-18,0.25,0.4375,0.312,1997-09-20,0.0,0.1875,0.126,0.186,0.0125,0.1451,23308.07,9.0,22500.0,167.4,23475.47
CATP,102651.0,1997-08-25,1997-09-20,33.0,30.0,-0.0909,1997-08-25,0.4375,0.6875,0.52,1997-09-20,0.0,0.25,0.168,0.352,0.0173,0.2681,23308.07,8.0,24000.0,281.6,23589.67
AMAT,101610.0,1997-08-18,1997-09-20,97.63,95.0,-0.0269,1997-08-18,3.375,3.75,3.499,1997-09-20,0.0,0.125,0.084,3.415,0.0368,0.4833,23308.07,2.0,19000.0,683.0,23991.07
JLG,106508.0,1997-08-18,1997-09-20,11.13,10.0,-0.1015,1997-08-18,0.125,0.25,0.166,1997-09-20,0.0,0.125,0.084,0.082,0.0166,0.1967,23308.07,23.0,23000.0,188.6,23496.67
RAH,109461.0,1997-08-19,1997-09-20,19.16,17.5,-0.0866,1997-08-19,0.125,0.375,0.208,1997-09-20,0.0,0.0625,0.042,0.16599999999999998,0.0119,0.1423,23308.07,13.0,22750.0,215.8,23523.87
LSI,106776.0,1997-08-27,1997-09-20,33.0,30.0,-0.0909,1997-08-27,0.375,0.5,0.416,1997-09-20,0.1875,0.3125,0.271,0.14499999999999996,0.0139,0.2301,23308.07,8.0,24000.0,116.0,23424.07
CELL,102343.0,1997-08-18,1997-09-20,29.0,25.0,-0.1379,1997-08-18,0.375,0.5,0.416,1997-09-20,0.0,0.125,0.084,0.33199999999999996,0.0166,0.1967,23308.07,9.0,22500.0,298.8,23606.87
ORCL,108505.0,1997-08-18,1997-09-20,37.38,36.625,-0.0202,1997-08-18,1.1875,1.375,1.249,1997-09-20,0.0,0.0625,0.042,1.207,0.0341,0.4417,23308.07,6.0,21975.0,724.2,24032.27
CLX,103106.0,1997-08-18,1997-09-20,132.25,130.0,-0.017,1997-08-18,3.5,3.875,3.624,1997-09-20,1.6875,1.9375,1.855,1.7690000000000001,0.0279,0.3501,23308.07,2.0,26000.0,353.8,23661.87
ANDW,101549.0,1997-08-20,1997-09-20,26.34,25.0,-0.0509,1997-08-20,0.625,0.6875,0.646,1997-09-20,0.0,0.25,0.168,0.478,0.0258,0.3442,23308.07,9.0,22500.0,430.2,23738.27
BMY,102349.0,1997-08-18,1997-09-20,73.31,70.0,-0.0452,1997-08-18,1.0,1.125,1.041,1997-09-20,0.0,0.0625,0.042,0.9989999999999999,0.0149,0.1751,23308.07,3.0,21000.0,299.7,23607.77
BUD,101558.0,1997-08-18,1997-09-20,41.81,40.0,-0.0433,1997-08-18,0.625,0.75,0.666,1997-09-20,0.0,0.0625,0.042,0.624,0.0167,0.198,23308.07,6.0,24000.0,374.4,23682.47
PAYX,108804.0,1997-08-18,1997-09-20,36.56,35.0,-0.0427,1997-08-18,1.25,1.5,1.333,1997-09-20,0.0,0.25,0.168,1.165,0.0381,0.5037,23308.07,7.0,24500.0,815.5,24123.57
GIS,105174.0,1997-08-18,1997-09-20,66.41,65.0,-0.0212,1997-08-18,1.0625,1.3125,1.145,1997-09-20,0.0,0.0625,0.042,1.103,0.0176,0.2096,23308.07,4.0,26000.0,441.2,23749.27
XRIT,112152.0,1997-08-21,1997-09-20,18.69,17.5,-0.0637,1997-08-21,0.0625,0.3125,0.145,1997-09-20,0.0,0.25,0.168,-0.02300000000000002,0.0083,0.1043,23308.07,13.0,22750.0,-29.9,23278.17
G,105244.0,1997-08-18,1997-09-20,83.03,80.0,-0.0365,1997-08-18,1.875,2.0,1.916,1997-09-20,0.0,0.0625,0.042,1.8739999999999999,0.0239,0.2939,23308.07,3.0,24000.0,562.2,23870.27
