ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
LOC,5557.0,1996-09-23,1996-10-19,45.94,45.0,-0.0205,1996-09-23,0.5,0.625,0.541,1996-10-19,0.1875,0.4375,0.355,0.18600000000000005,0.012,0.1796,20799.32,5.0,22500.0,93.0,20892.32
CPWR,103307.0,1996-09-23,1996-10-19,44.25,40.0,-0.096,1996-09-23,1.1875,1.4375,1.27,1996-10-19,0.1875,0.4375,0.355,0.915,0.0318,0.5426,20799.32,5.0,20000.0,457.5,21256.82
SFSK,8028.0,1996-09-23,1996-10-19,34.13,30.0,-0.121,1996-09-23,0.5625,0.9375,0.686,1996-10-19,0.0,0.25,0.168,0.518,0.0229,0.3682,20799.32,7.0,21000.0,362.6,21161.92
KSS,106723.0,1996-09-23,1996-10-19,35.69,35.0,-0.0193,1996-09-23,0.8125,1.0625,0.895,1996-10-19,0.0,0.0625,0.042,0.853,0.0256,0.4191,20799.32,6.0,21000.0,511.8,21311.12
CPB,102660.0,1996-09-23,1996-10-19,77.69,75.0,-0.0346,1996-09-23,1.125,1.375,1.208,1996-10-19,0.0,0.25,0.168,1.04,0.0161,0.2475,20799.32,3.0,22500.0,312.0,21111.32
STAA,110437.0,1996-09-26,1996-10-19,13.44,12.5,-0.0699,1996-09-26,0.25,0.5,0.333,1996-10-19,0.0,0.25,0.168,0.165,0.0266,0.5082,20799.32,17.0,21250.0,280.5,21079.82
ABS,101199.0,1996-09-23,1996-10-19,40.75,40.0,-0.0184,1996-09-23,0.5,0.5625,0.521,1996-10-19,3.75,4.125,4.001,-3.4800000000000004,0.013,0.1958,20799.32,5.0,20000.0,-1740.0,19059.32
CVN,7568.0,1996-09-27,1996-10-19,8.88,7.5,-0.1554,1996-09-27,0.0625,0.1875,0.104,1996-10-19,0.0625,0.1875,0.146,-0.041999999999999996,0.0139,0.2534,20799.32,28.0,21000.0,-117.6,20681.72
UNH,111469.0,1996-10-02,1996-10-19,41.31,40.0,-0.0317,1996-10-02,0.625,0.875,0.708,1996-10-19,0.0625,0.25,0.188,0.52,0.0177,0.45,20799.32,5.0,20000.0,260.0,21059.32
GNTX,105186.0,1996-09-26,1996-10-19,22.44,20.0,-0.1087,1996-09-26,0.1875,0.4375,0.27,1996-10-19,0.0,0.25,0.168,0.10200000000000001,0.0135,0.2335,20799.32,10.0,20000.0,102.0,20901.32
MXIM,107289.0,1996-09-23,1996-10-19,33.81,30.0,-0.1127,1996-09-23,0.5625,0.8125,0.645,1996-10-19,0.0,0.25,0.168,0.477,0.0215,0.3425,20799.32,7.0,21000.0,333.9,21133.22
CPQ,103282.0,1996-09-23,1996-10-19,64.25,60.0,-0.0661,1996-09-23,1.0,1.25,1.083,1996-10-19,0.0,0.0625,0.042,1.041,0.0181,0.2819,20799.32,3.0,18000.0,312.3,21111.62
XLNX,112161.0,1996-09-23,1996-10-19,35.63,35.0,-0.0177,1996-09-23,1.9375,2.0,1.958,1996-10-19,0.125,0.25,0.209,1.7489999999999999,0.0559,1.1237,20799.32,6.0,21000.0,1049.4,21848.72
PPD,109146.0,1996-09-23,1996-10-19,13.81,12.5,-0.0949,1996-09-23,0.375,0.5,0.416,1996-10-19,0.125,0.1875,0.167,0.24899999999999997,0.0333,0.5739,20799.32,17.0,21250.0,423.3,21222.62
NATR,107972.0,1996-09-23,1996-10-19,16.56,15.0,-0.0942,1996-09-23,0.1875,0.4375,0.27,1996-10-19,0.0,0.25,0.168,0.10200000000000001,0.018,0.2802,20799.32,14.0,21000.0,142.8,20942.12
CAMP,102617.0,1996-09-23,1996-10-19,11.06,10.0,-0.0958,1996-09-23,0.4375,0.5625,0.479,1996-10-19,0.5,0.5625,0.542,-0.06300000000000006,0.0479,0.9114,20799.32,21.0,21000.0,-132.3,20667.02
ORCL,108505.0,1996-09-23,1996-10-19,43.56,40.0,-0.0817,1996-09-23,0.5625,0.625,0.583,1996-10-19,0.0,0.0625,0.042,0.5409999999999999,0.0146,0.2222,20799.32,5.0,20000.0,270.5,21069.82
FAST,104618.0,1996-09-23,1996-10-19,47.06,45.0,-0.0438,1996-09-23,2.0625,2.3125,2.145,1996-10-19,0.0,0.125,0.084,2.061,0.0477,0.9064,20799.32,5.0,22500.0,1030.5,21829.82
QHGI,109393.0,1996-09-23,1996-10-19,25.19,25.0,-0.0075,1996-09-23,0.625,0.875,0.708,1996-10-19,0.5625,0.8125,0.73,-0.02200000000000002,0.0283,0.4717,20799.32,8.0,20000.0,-17.6,20781.72
