ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,111987.0,1997-11-25,1997-12-20,21.06,20.0,-0.0503,1997-11-25,1.0,1.25,1.083,1997-12-20,4.5,4.875,4.751,-3.668,0.0541,1.1355,23466.03,12.0,24000.0,-4401.6,19064.43
PRIA,108650.0,1997-11-24,1997-12-20,36.63,35.0,-0.0445,1997-11-24,2.1875,2.4375,2.27,1997-12-20,5.0,5.375,5.251,-2.9810000000000003,0.0649,1.3885,23466.03,7.0,24500.0,-2086.7,21379.329999999998
POS,102789.0,1997-11-24,1997-12-20,46.31,45.0,-0.0283,1997-11-24,1.375,1.625,1.458,1997-12-20,0.0,0.125,0.084,1.3739999999999999,0.0324,0.555,23466.03,5.0,22500.0,687.0,24153.03
CPQ,103282.0,1997-11-24,1997-12-20,61.06,60.0,-0.0174,1997-11-24,3.375,3.625,3.458,1997-12-20,6.375,6.5,6.459,-3.0009999999999994,0.0576,1.1715,23466.03,4.0,24000.0,-1200.4,22265.629999999997
TLAB,110914.0,1997-11-24,1997-12-20,51.31,50.0,-0.0255,1997-11-24,2.125,2.5,2.249,1997-12-20,0.5,0.75,0.668,1.581,0.045,0.8394,23466.03,5.0,25000.0,790.5,24256.53
ADTN,101067.0,1997-11-24,1997-12-20,37.13,35.0,-0.0574,1997-11-24,1.6875,1.8125,1.729,1997-12-20,6.875,7.25,7.126,-5.397,0.0494,0.9496,23466.03,7.0,24500.0,-3777.9,19688.129999999997
DLGC,8203.0,1997-11-24,1997-12-20,42.09,40.0,-0.0497,1997-11-24,1.5,1.75,1.583,1997-12-20,1.625,2.125,1.96,-0.377,0.0396,0.7121,23466.03,6.0,24000.0,-226.2,23239.829999999998
RBK,109528.0,1997-11-24,1997-12-20,40.66,40.0,-0.0162,1997-11-24,1.25,1.5,1.333,1997-12-20,11.375,11.75,11.626,-10.293,0.0333,0.5739,23466.03,6.0,24000.0,-6175.8,17290.23
MYLX,5642.0,1997-11-24,1997-12-20,8.0,7.5,-0.0625,1997-11-24,0.1875,0.4375,0.27,1997-12-20,0.0,0.25,0.168,0.10200000000000001,0.036,0.6318,23466.03,31.0,23250.0,316.2,23782.23
SFSK,8028.0,1997-11-24,1997-12-20,47.94,45.0,-0.0613,1997-11-24,1.3125,1.5625,1.395,1997-12-20,0.0,0.25,0.168,1.227,0.031,0.5261,23466.03,5.0,22500.0,613.5,24079.53
AMAT,101610.0,1997-11-24,1997-12-20,34.28,32.5,-0.0519,1997-11-24,2.125,2.25,2.166,1997-12-20,2.375,2.75,2.626,-0.45999999999999996,0.0666,1.4418,23466.03,7.0,22750.0,-322.0,23144.03
