ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BMC,101890.0,1996-01-04,1996-01-20,22.81,20.0,-0.1232,1996-01-04,0.125,0.25,0.166,1996-01-20,0.0,0.125,0.084,0.082,0.0083,0.2044,50000.0,25.0,50000.0,205.0,50205.0
USHC,5970.0,1996-01-04,1996-01-20,45.0,42.5,-0.0556,1996-01-04,0.25,0.5,0.333,1996-01-20,0.0,0.1875,0.126,0.20700000000000002,0.0078,0.191,50000.0,12.0,51000.0,248.4,50248.4
BSX,102296.0,1996-01-04,1996-01-20,48.19,45.0,-0.0662,1996-01-04,0.25,0.5,0.333,1996-01-20,0.1875,0.25,0.229,0.10400000000000001,0.0074,0.1804,50000.0,11.0,49500.0,114.4,50114.4
NKE,108161.0,1996-01-04,1996-01-20,68.19,65.0,-0.0468,1996-01-04,0.5,0.6875,0.562,1996-01-20,0.0,0.1875,0.126,0.43600000000000005,0.0086,0.2125,50000.0,8.0,52000.0,348.8,50348.8
AMAT,101610.0,1996-01-04,1996-01-20,36.69,35.0,-0.0461,1996-01-04,0.625,0.875,0.708,1996-01-20,1.125,1.25,1.209,-0.5010000000000001,0.0202,0.5683,50000.0,14.0,49000.0,-701.4,49298.6
PHB,5724.0,1996-01-04,1996-01-20,52.75,50.0,-0.0521,1996-01-04,0.4375,0.6875,0.52,1996-01-20,0.0,0.25,0.168,0.352,0.0104,0.2621,50000.0,10.0,50000.0,352.0,50352.0
AME,101496.0,1996-01-04,1996-01-20,18.31,17.5,-0.0442,1996-01-04,0.1875,0.3125,0.229,1996-01-20,0.0,0.125,0.084,0.14500000000000002,0.0131,0.3402,50000.0,29.0,50750.0,420.5,50420.5
SEG,5828.0,1996-01-04,1996-01-20,46.38,45.0,-0.0298,1996-01-04,1.375,1.5625,1.437,1996-01-20,0.0,0.0625,0.042,1.395,0.0319,1.027,50000.0,11.0,49500.0,1534.5,51534.5
BMP,5078.0,1996-01-04,1996-01-20,17.63,17.5,-0.0074,1996-01-04,0.25,0.4375,0.312,1996-01-20,0.875,1.125,1.042,-0.73,0.0178,0.4873,50000.0,29.0,50750.0,-2117.0,47883.0
STRM,7545.0,1996-01-04,1996-01-20,66.75,65.0,-0.0262,1996-01-04,2.0,2.25,2.083,1996-01-20,0.0,0.375,0.251,1.8320000000000003,0.032,1.0314,50000.0,8.0,52000.0,1465.6,51465.6
BROD,7403.0,1996-01-04,1996-01-20,56.63,55.0,-0.0288,1996-01-04,1.5625,1.8125,1.645,1996-01-20,8.25,8.5,8.418,-6.773,0.0299,0.9404,50000.0,9.0,49500.0,-6095.7,43904.3
BTL,5101.0,1996-01-04,1996-02-17,41.38,40.0,-0.0333,1996-01-04,1.0,1.25,1.083,1996-02-17,0.0,0.25,0.168,0.9149999999999999,0.0271,0.2446,50000.0,13.0,52000.0,1189.5,51189.5
VKNG,7121.0,1996-01-04,1996-01-20,46.75,45.0,-0.0374,1996-01-04,0.9375,1.1875,1.02,1996-01-20,0.9375,1.1875,1.105,-0.08499999999999996,0.0227,0.6571,50000.0,11.0,49500.0,-93.5,49906.5
PYXS,7552.0,1996-01-04,1996-01-20,15.69,15.0,-0.044,1996-01-04,0.4375,0.625,0.499,1996-01-20,0.0,0.1875,0.126,0.373,0.0333,1.0898,50000.0,33.0,49500.0,1230.9,51230.9
MWHS,7630.0,1996-01-04,1996-01-20,41.13,40.0,-0.0275,1996-01-04,1.375,1.625,1.458,1996-01-20,7.625,7.875,7.793,-6.335,0.0364,1.2355,50000.0,13.0,52000.0,-8235.5,41764.5
