ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CPWR,103307.0,1996-10-21,1996-11-16,48.0,45.0,-0.0625,1996-10-21,2.0,2.375,2.124,1996-11-16,0.4375,0.6875,0.605,1.5190000000000001,0.0472,0.8938,20808.7,5.0,22500.0,759.5,21568.2
SFSK,8028.0,1996-10-21,1996-11-16,36.25,35.0,-0.0345,1996-10-21,1.5625,1.9375,1.686,1996-11-16,0.25,0.5,0.418,1.268,0.0482,0.919,20808.7,6.0,21000.0,760.8,21569.5
DD,103969.0,1996-10-21,1996-11-16,97.06,95.0,-0.0212,1996-10-21,1.5,1.75,1.583,1996-11-16,2.1875,2.4375,2.355,-0.772,0.0167,0.2577,20808.7,2.0,19000.0,-154.4,20654.3
PHB,5724.0,1996-10-21,1996-11-16,65.56,65.0,-0.0085,1996-10-21,1.5625,1.8125,1.645,1996-11-16,0.0,0.25,0.168,1.477,0.0253,0.4133,20808.7,3.0,19500.0,443.1,21251.8
CVN,7568.0,1996-10-21,1996-11-16,9.5,7.5,-0.2105,1996-10-21,0.0625,0.25,0.124,1996-11-16,0.0,0.125,0.084,0.039999999999999994,0.0165,0.2543,20808.7,28.0,21000.0,112.0,20920.7
AMAT,101610.0,1996-10-24,1996-11-16,26.94,25.0,-0.072,1996-10-24,0.375,0.5,0.416,1996-11-16,0.0,0.1875,0.126,0.29,0.0166,0.2939,20808.7,8.0,20000.0,232.0,21040.7
VKNG,7121.0,1996-10-21,1996-11-16,30.25,30.0,-0.0083,1996-10-21,1.25,1.5,1.333,1996-11-16,1.8125,2.0625,1.98,-0.647,0.0444,0.8249,20808.7,7.0,21000.0,-452.9,20355.8
MXIM,107289.0,1996-10-21,1996-11-16,35.38,30.0,-0.1521,1996-10-21,0.625,0.875,0.708,1996-11-16,0.0,0.25,0.168,0.5399999999999999,0.0236,0.3812,20808.7,7.0,21000.0,378.0,21186.7
WLA,6008.0,1996-10-21,1996-11-16,66.13,65.0,-0.0171,1996-10-21,1.1875,1.4375,1.27,1996-11-16,0.3125,0.5625,0.48,0.79,0.0195,0.3066,20808.7,3.0,19500.0,237.0,21045.7
CPQ,103282.0,1996-10-21,1996-11-16,71.94,70.0,-0.027,1996-10-21,2.25,2.375,2.291,1996-11-16,0.0,0.0625,0.042,2.249,0.0327,0.5613,20808.7,3.0,21000.0,674.7,21483.4
