ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CPWR,103307.0,1996-03-18,1996-04-20,25.75,25.0,-0.0291,1996-03-18,1.1875,1.4375,1.27,1996-04-20,0.3125,0.5625,0.48,0.79,0.0508,0.717,36465.36,15.0,37500.0,1185.0,37650.36
KMB,106689.0,1996-03-18,1996-04-20,76.31,75.0,-0.0172,1996-03-18,1.0625,1.1875,1.104,1996-04-20,5.0,5.375,5.251,-4.147,0.0147,0.1726,36465.36,5.0,37500.0,-2073.5,34391.86
BAY,7333.0,1996-03-26,1996-04-20,28.56,25.0,-0.1246,1996-03-26,0.75,0.875,0.791,1996-04-20,0.0,0.0625,0.042,0.749,0.0316,0.5652,36465.36,15.0,37500.0,1123.5,37588.86
SWY,109854.0,1996-03-18,1996-04-20,27.56,25.0,-0.0929,1996-03-18,0.1875,0.3125,0.229,1996-04-20,0.0,0.0625,0.042,0.187,0.0092,0.1051,36465.36,15.0,37500.0,280.5,36745.86
NAV,107975.0,1996-03-28,1996-04-20,10.56,10.0,-0.053,1996-03-28,0.125,0.375,0.208,1996-04-20,0.0625,0.1875,0.146,0.062,0.0208,0.3802,36465.36,36.0,36000.0,223.2,36688.56
TXN,110972.0,1996-03-25,1996-04-20,50.88,50.0,-0.0173,1996-03-25,1.75,1.875,1.791,1996-04-20,0.0,0.0625,0.042,1.7489999999999999,0.0358,0.6275,36465.36,7.0,35000.0,1224.3,37689.66
BSX,102296.0,1996-03-18,1996-04-20,46.69,45.0,-0.0362,1996-03-18,1.25,1.4375,1.312,1996-04-20,2.5,2.875,2.751,-1.4389999999999998,0.0292,0.3689,36465.36,8.0,36000.0,-1151.2,35314.16
SEG,5828.0,1996-03-18,1996-04-20,59.63,55.0,-0.0776,1996-03-18,1.6875,1.9375,1.77,1996-04-20,0.0,0.0625,0.042,1.728,0.0322,0.413,36465.36,7.0,38500.0,1209.6,37674.96
BBBY,102068.0,1996-03-18,1996-04-20,49.25,45.0,-0.0863,1996-03-18,1.0625,1.1875,1.104,1996-04-20,0.0,0.1875,0.126,0.9780000000000001,0.0245,0.3022,36465.36,8.0,36000.0,782.4,37247.76
EFII,104239.0,1996-03-18,1996-04-20,42.88,40.0,-0.0672,1996-03-18,1.4375,1.6875,1.52,1996-04-20,0.0,0.25,0.168,1.352,0.038,0.5021,36465.36,9.0,36000.0,1216.8,37682.16
HLYW,105748.0,1996-03-18,1996-04-20,13.5,12.5,-0.0741,1996-03-18,0.6875,0.875,0.749,1996-04-20,0.25,0.4375,0.376,0.373,0.0599,0.8863,36465.36,29.0,36250.0,1081.7,37547.06
PYXS,7552.0,1996-03-18,1996-04-20,23.5,22.5,-0.0426,1996-03-18,0.1875,0.4375,0.27,1996-04-20,0.0,0.125,0.084,0.186,0.012,0.139,36465.36,16.0,36000.0,297.6,36762.96
EFX,104411.0,1996-03-18,1996-04-20,20.13,20.0,-0.0065,1996-03-18,0.5,0.75,0.583,1996-04-20,0.0,0.25,0.168,0.4149999999999999,0.0291,0.3674,36465.36,18.0,36000.0,747.0,37212.36
BMC,101890.0,1996-03-18,1996-04-20,21.69,20.0,-0.0779,1996-03-18,0.4375,0.5625,0.479,1996-04-20,0.0,0.125,0.084,0.39499999999999996,0.0239,0.2939,36465.36,18.0,36000.0,711.0,37176.36
CLE,103074.0,1996-03-18,1996-04-20,17.75,16.625,-0.0634,1996-03-18,0.3125,0.5625,0.395,1996-04-20,0.0,0.1875,0.126,0.269,0.0238,0.2925,36465.36,22.0,36575.0,591.8,37057.16
ELY,102632.0,1996-03-18,1996-04-20,27.56,25.0,-0.0929,1996-03-18,0.3125,0.375,0.333,1996-04-20,0.0,0.1875,0.126,0.20700000000000002,0.0133,0.155,36465.36,15.0,37500.0,310.5,36775.86
IC,7217.0,1996-03-18,1996-04-20,27.69,26.625,-0.0385,1996-03-18,0.25,0.375,0.291,1996-04-20,0.0,0.125,0.084,0.20699999999999996,0.0109,0.1255,36465.36,14.0,37275.0,289.8,36755.16
MCSY,7556.0,1996-03-18,1996-04-20,73.25,65.0,-0.1126,1996-03-18,1.0625,1.3125,1.145,1996-04-20,0.75,0.875,0.834,0.31100000000000005,0.0176,0.2096,36465.36,6.0,39000.0,186.6,36651.96
PFE,108948.0,1996-03-18,1996-04-20,63.0,60.0,-0.0476,1996-03-18,0.875,1.125,0.958,1996-04-20,0.0,0.125,0.084,0.874,0.016,0.1891,36465.36,6.0,36000.0,524.4,36989.76
NKE,108161.0,1996-03-18,1996-04-20,79.19,75.0,-0.0529,1996-03-18,1.1875,1.4375,1.27,1996-04-20,0.0625,0.1875,0.146,1.124,0.0169,0.2006,36465.36,5.0,37500.0,562.0,37027.36
ARW,101675.0,1996-03-18,1996-04-20,47.06,45.0,-0.0438,1996-03-18,1.0625,1.3125,1.145,1996-04-20,0.0625,0.1875,0.146,0.999,0.0254,0.3147,36465.36,8.0,36000.0,799.2,37264.56
PHB,5724.0,1996-03-18,1996-04-20,52.13,50.0,-0.0409,1996-03-18,1.3125,1.5625,1.395,1996-04-20,0.0,0.25,0.168,1.227,0.0279,0.3501,36465.36,7.0,35000.0,858.9,37324.26
ZBRA,112219.0,1996-03-26,1996-04-20,27.5,25.0,-0.0909,1996-03-26,0.3125,0.5625,0.395,1996-04-20,5.5,6.0,5.835,-5.4399999999999995,0.0158,0.2533,36465.36,15.0,37500.0,-8160.0,28305.36
PNU,5983.0,1996-03-18,1996-04-20,41.5,40.0,-0.0361,1996-03-18,0.625,0.875,0.708,1996-04-20,0.375,0.5625,0.501,0.20699999999999996,0.0177,0.2109,36465.36,9.0,36000.0,186.3,36651.66
TLAB,110914.0,1996-03-18,1996-04-20,47.75,45.0,-0.0576,1996-03-18,1.125,1.375,1.208,1996-04-20,0.0,0.25,0.168,1.04,0.0268,0.3344,36465.36,8.0,36000.0,832.0,37297.36
STRM,7545.0,1996-03-18,1996-04-20,33.63,30.0,-0.1079,1996-03-18,0.875,1.125,0.958,1996-04-20,0.0625,0.1875,0.146,0.8119999999999999,0.0319,0.4086,36465.36,12.0,36000.0,974.4,37439.76
BTL,5101.0,1996-03-18,1996-04-20,46.31,45.0,-0.0283,1996-03-18,0.625,0.875,0.708,1996-04-20,1.5,1.75,1.667,-0.9590000000000001,0.0157,0.1852,36465.36,8.0,36000.0,-767.2,35698.16
VKNG,7121.0,1996-03-18,1996-04-20,53.81,50.0,-0.0708,1996-03-18,0.875,1.125,0.958,1996-04-20,0.625,0.875,0.793,0.16499999999999992,0.0192,0.2306,36465.36,7.0,35000.0,115.5,36580.86
