ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CPWR,103307.0,1996-02-20,1996-03-16,22.13,20.0,-0.0962,1996-02-20,0.375,0.625,0.458,1996-03-16,0.0,0.25,0.168,0.29000000000000004,0.0229,0.3855,36234.64,18.0,36000.0,522.0,36756.64
AZO,101806.0,1996-02-28,1996-03-16,26.44,25.0,-0.0545,1996-02-28,0.1875,0.375,0.249,1996-03-16,0.0,0.125,0.084,0.16499999999999998,0.01,0.2346,36234.64,14.0,35000.0,231.0,36465.64
SFSK,8028.0,1996-02-26,1996-03-16,18.0,17.5,-0.0278,1996-02-26,0.5,0.6875,0.562,1996-03-16,0.0,0.1875,0.126,0.43600000000000005,0.0321,0.8197,36234.64,21.0,36750.0,915.6,37150.24
OPTI,108509.0,1996-02-20,1996-03-16,7.88,7.5,-0.0482,1996-02-20,0.5,0.5625,0.521,1996-03-16,0.0625,0.1875,0.146,0.375,0.0695,1.6315,36234.64,48.0,36000.0,1800.0,38034.64
SGP,109954.0,1996-02-20,1996-03-16,56.69,55.0,-0.0298,1996-02-20,0.5,0.75,0.583,1996-03-16,0.0,0.0625,0.042,0.5409999999999999,0.0106,0.164,36234.64,7.0,38500.0,378.7,36613.34
SEG,5828.0,1996-02-20,1996-03-16,62.25,60.0,-0.0361,1996-02-20,1.0625,1.25,1.124,1996-03-16,0.25,0.625,0.501,0.6230000000000001,0.0187,0.3058,36234.64,6.0,36000.0,373.8,36608.44
KWP,5528.0,1996-02-20,1996-03-16,42.19,40.0,-0.0519,1996-02-20,0.3125,0.5625,0.395,1996-03-16,0.3125,0.5625,0.48,-0.08499999999999996,0.0099,0.1524,36234.64,9.0,36000.0,-76.5,36158.14
EFII,104239.0,1996-02-20,1996-03-16,35.0,30.0,-0.1429,1996-02-20,0.625,0.875,0.708,1996-03-16,0.0625,0.3125,0.23,0.478,0.0236,0.3992,36234.64,12.0,36000.0,573.6,36808.24
HLYW,105748.0,1996-02-20,1996-03-16,7.38,5.0,-0.3225,1996-02-20,0.0625,0.3125,0.145,1996-03-16,0.0,0.25,0.168,-0.02300000000000002,0.029,0.5093,36234.64,72.0,36000.0,-165.6,36069.04
CORD,5250.0,1996-02-20,1996-04-20,107.82,105.0,-0.0262,1996-02-20,2.1875,2.5,2.291,1996-04-20,2.25,2.625,2.501,-0.20999999999999996,0.0218,0.1381,36234.64,3.0,31500.0,-63.0,36171.64
