ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CPQ,103282.0,1996-11-18,1996-12-21,76.75,75.0,-0.0228,1996-11-18,2.5,2.625,2.541,1996-12-21,0.0,0.0625,0.042,2.499,0.0339,0.4386,21102.06,3.0,22500.0,749.7,21851.760000000002
USRX,7374.0,1996-11-18,1996-12-21,66.56,65.0,-0.0234,1996-11-18,3.75,4.0,3.833,1996-12-21,0.0,0.0625,0.042,3.7910000000000004,0.059,0.8689,21102.06,3.0,19500.0,1137.3,22239.36
VRTS,111663.0,1996-11-18,1996-12-21,49.38,45.0,-0.0887,1996-11-18,1.375,1.625,1.458,1996-12-21,0.0625,0.1875,0.146,1.312,0.0324,0.416,21102.06,5.0,22500.0,656.0,21758.06
BBBY,102068.0,1996-11-18,1996-12-21,28.25,27.5,-0.0265,1996-11-18,1.1875,1.3125,1.229,1996-12-21,2.4375,2.8125,2.689,-1.46,0.0447,0.6113,21102.06,8.0,22000.0,-1168.0,19934.06
VAR,111628.0,1996-11-18,1996-12-21,47.94,45.0,-0.0613,1996-11-18,0.75,1.0,0.833,1996-12-21,0.0,0.25,0.168,0.6649999999999999,0.0185,0.2214,21102.06,5.0,22500.0,332.5,21434.56
EFII,104239.0,1996-11-18,1996-12-21,75.5,70.0,-0.0728,1996-11-18,2.5,2.875,2.624,1996-12-21,0.0,0.1875,0.126,2.498,0.0375,0.4942,21102.06,3.0,21000.0,749.4,21851.460000000003
JNY,106569.0,1996-11-18,1996-12-21,32.5,30.0,-0.0769,1996-11-18,0.5,0.75,0.583,1996-12-21,0.375,0.625,0.542,0.040999999999999925,0.0194,0.2332,21102.06,7.0,21000.0,28.7,21130.760000000002
TLAB,110914.0,1996-11-18,1996-12-21,41.88,40.0,-0.0449,1996-11-18,1.5,1.75,1.583,1996-12-21,1.25,1.5,1.418,0.16500000000000004,0.0396,0.5276,21102.06,5.0,20000.0,82.5,21184.56
JNJ,106566.0,1996-11-18,1996-12-21,50.75,50.0,-0.0148,1996-11-18,0.875,1.0,0.916,1996-12-21,0.0625,0.25,0.188,0.728,0.0183,0.2188,21102.06,4.0,20000.0,291.2,21393.260000000002
LRCX,106808.0,1996-11-18,1996-12-21,29.56,25.0,-0.1543,1996-11-18,0.375,0.625,0.458,1996-12-21,0.0625,0.3125,0.23,0.228,0.0183,0.2188,21102.06,8.0,20000.0,182.4,21284.460000000003
