ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
LOC,5557.0,1996-08-19,1996-09-21,43.44,40.0,-0.0792,1996-08-19,0.1875,0.3125,0.229,1996-09-21,0.0,0.125,0.084,0.14500000000000002,0.0057,0.064,40132.62,10.0,40000.0,145.0,40277.62
KSS,106723.0,1996-08-19,1996-09-21,39.25,35.0,-0.1083,1996-08-19,0.3125,0.5625,0.395,1996-09-21,0.375,0.625,0.542,-0.14700000000000002,0.0113,0.1304,40132.62,11.0,38500.0,-161.7,39970.920000000006
TMB,5908.0,1996-08-19,1996-09-21,41.31,40.0,-0.0317,1996-08-19,0.4375,0.6875,0.52,1996-09-21,0.1875,0.4375,0.355,0.16500000000000004,0.013,0.1513,40132.62,10.0,40000.0,165.0,40297.62
UST,111298.0,1996-08-28,1996-09-21,30.94,30.0,-0.0304,1996-08-28,0.1875,0.4375,0.27,1996-09-21,0.25,0.5,0.418,-0.14799999999999996,0.009,0.1438,40132.62,13.0,39000.0,-192.4,39940.22
JH,105557.0,1996-08-21,1996-10-19,23.94,22.5,-0.0602,1996-08-21,0.0625,0.4375,0.186,1996-10-19,0.0,0.1875,0.126,0.06,0.0083,0.0517,40132.62,18.0,40500.0,108.0,40240.62
MXIM,107289.0,1996-08-19,1996-09-21,30.06,25.0,-0.1683,1996-08-19,0.4375,0.5625,0.479,1996-09-21,0.125,0.375,0.293,0.186,0.0192,0.2306,40132.62,16.0,40000.0,297.6,40430.22
WLA,6008.0,1996-08-19,1996-09-21,58.63,55.0,-0.0619,1996-08-19,0.375,0.625,0.458,1996-09-21,0.0625,0.25,0.188,0.27,0.0083,0.0944,40132.62,7.0,38500.0,189.0,40321.62
CPQ,103282.0,1996-08-19,1996-09-21,58.63,55.0,-0.0619,1996-08-19,0.875,0.9375,0.896,1996-09-21,0.0,0.0625,0.042,0.854,0.0163,0.1929,40132.62,7.0,38500.0,597.8,40730.420000000006
USRX,7374.0,1996-08-23,1996-09-21,55.0,50.0,-0.0909,1996-08-23,1.3125,1.5625,1.395,1996-09-21,0.0,0.0625,0.042,1.353,0.0279,0.4072,40132.62,8.0,40000.0,1082.4,41215.020000000004
LANC,106813.0,1996-08-19,1996-09-21,38.06,35.0,-0.0804,1996-08-19,0.3125,0.5625,0.395,1996-09-21,0.0,0.25,0.168,0.227,0.0113,0.1304,40132.62,11.0,38500.0,249.7,40382.32
NSM,107951.0,1996-08-21,1996-09-21,15.38,15.0,-0.0247,1996-08-21,0.375,0.5,0.416,1996-09-21,0.0,0.0625,0.042,0.374,0.0277,0.3734,40132.62,27.0,40500.0,1009.8,41142.420000000006
