end_date,market_value
1996-01-01,1000000
1996-01-21,1004600.4
1996-02-18,1021686.8800000001
1996-03-17,1022949.1000000002
1996-04-21,1021242.5800000002
1996-05-22,1041479.3300000002
1996-06-23,1017616.0500000002
1996-07-21,996499.8300000002
1996-08-18,1018454.8100000002
1996-09-22,1035957.9700000001
