ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TXN,110972.0,1996-07-23,1996-08-17,42.63,40.0,-0.0617,1996-07-23,0.75,0.875,0.791,1996-08-17,0.0,0.0625,0.042,0.749,0.0198,0.3262,99649.98,25.0,100000.0,1872.5,101522.48
KSS,106723.0,1996-07-22,1996-08-17,31.44,30.0,-0.0458,1996-07-22,0.5,0.75,0.583,1996-08-17,0.125,0.375,0.293,0.29,0.0194,0.3048,99649.98,33.0,99000.0,957.0,100606.98
BGG,102339.0,1996-07-26,1996-08-17,37.69,35.0,-0.0714,1996-07-26,0.1875,0.3125,0.229,1996-08-17,0.0,0.125,0.084,0.14500000000000002,0.0065,0.1118,99649.98,28.0,98000.0,406.0,100055.98
MU,107544.0,1996-07-22,1996-08-17,18.31,17.5,-0.0442,1996-07-22,1.125,1.25,1.166,1996-08-17,0.0,0.0625,0.042,1.1239999999999999,0.0666,1.4418,99649.98,57.0,99750.0,6406.8,106056.78
MXIM,107289.0,1996-07-22,1996-08-17,23.38,22.5,-0.0376,1996-07-22,1.125,1.375,1.208,1996-08-17,0.125,0.375,0.293,0.915,0.0537,1.0632,99649.98,44.0,99000.0,4026.0,103675.98
JNJ,106566.0,1996-07-22,1996-08-17,48.38,45.0,-0.0699,1996-07-22,0.3125,0.5625,0.395,1996-08-17,0.0,0.125,0.084,0.311,0.0088,0.129,99649.98,22.0,99000.0,684.2,100334.18
VAR,111628.0,1996-07-22,1996-08-17,42.88,40.0,-0.0672,1996-07-22,0.9375,1.1875,1.02,1996-08-17,0.0,0.25,0.168,0.852,0.0255,0.4172,99649.98,25.0,100000.0,2130.0,101779.98
WLA,6008.0,1996-07-22,1996-08-17,53.38,50.0,-0.0633,1996-07-22,0.3125,0.5,0.374,1996-08-17,0.0,0.1875,0.126,0.248,0.0075,0.109,99649.98,20.0,100000.0,496.0,100145.98
ALTR,101293.0,1996-07-22,1996-08-17,34.25,30.0,-0.1241,1996-07-22,0.5,0.75,0.583,1996-08-17,0.0625,0.25,0.188,0.39499999999999996,0.0194,0.3048,99649.98,33.0,99000.0,1303.5,100953.48
GPS,105120.0,1996-07-24,1996-08-17,29.13,25.0,-0.1418,1996-07-24,0.0625,0.25,0.124,1996-08-17,0.0,0.25,0.168,-0.04400000000000001,0.005,0.0777,99649.98,40.0,100000.0,-176.0,99473.98
