ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
LANC,106813.0,1996-08-19,1996-09-21,38.06,35.0,-0.0804,1996-08-19,0.3125,0.5625,0.395,1996-09-21,0.0,0.25,0.168,0.227,0.0113,0.1304,78342.68,22.0,77000.0,499.4,78842.07999999999
NSM,107951.0,1996-08-21,1996-09-21,15.38,15.0,-0.0247,1996-08-21,0.375,0.5,0.416,1996-09-21,0.0,0.0625,0.042,0.374,0.0277,0.3734,78342.68,52.0,78000.0,1944.8,80287.48
ARW,101675.0,1996-08-19,1996-09-21,43.88,40.0,-0.0884,1996-08-19,0.25,0.4375,0.312,1996-09-21,0.5,0.6875,0.626,-0.314,0.0078,0.0885,78342.68,20.0,80000.0,-628.0,77714.68
COMR,5208.0,1996-08-19,1996-09-21,22.81,21.625,-0.052,1996-08-19,0.9375,1.1875,1.02,1996-09-21,0.0,0.1875,0.126,0.894,0.0472,0.6539,78342.68,36.0,77850.0,3218.4,81561.07999999999
AME,101496.0,1996-08-19,1996-09-21,19.25,17.5,-0.0909,1996-08-19,0.0625,0.1875,0.104,1996-09-21,0.0,0.125,0.084,0.01999999999999999,0.0059,0.0663,78342.68,45.0,78750.0,90.0,78432.68
MU,107544.0,1996-08-26,1996-09-21,22.69,20.0,-0.1186,1996-08-26,0.5625,0.625,0.583,1996-09-21,0.0,0.0625,0.042,0.5409999999999999,0.0291,0.4876,78342.68,39.0,78000.0,2109.9,80452.57999999999
KWP,5528.0,1996-08-19,1996-09-21,35.94,35.0,-0.0262,1996-08-19,0.625,0.6875,0.646,1996-09-21,0.625,0.875,0.793,-0.14700000000000002,0.0185,0.2214,78342.68,22.0,77000.0,-323.4,78019.28
UST,111298.0,1996-08-28,1996-09-21,30.94,30.0,-0.0304,1996-08-28,0.1875,0.4375,0.27,1996-09-21,0.25,0.5,0.418,-0.14799999999999996,0.009,0.1438,78342.68,26.0,78000.0,-384.8,77957.87999999999
JNJ,106566.0,1996-08-19,1996-09-21,52.44,50.0,-0.0465,1996-08-19,0.375,0.625,0.458,1996-09-21,0.0,0.0625,0.042,0.41600000000000004,0.0092,0.1051,78342.68,16.0,80000.0,665.6,79008.28
VAR,111628.0,1996-08-19,1996-09-21,45.5,40.0,-0.1209,1996-08-19,0.375,0.625,0.458,1996-09-21,0.0,0.25,0.168,0.29000000000000004,0.0115,0.1329,78342.68,20.0,80000.0,580.0,78922.68
WLA,6008.0,1996-08-19,1996-09-21,58.63,55.0,-0.0619,1996-08-19,0.375,0.625,0.458,1996-09-21,0.0625,0.25,0.188,0.27,0.0083,0.0944,78342.68,14.0,77000.0,378.0,78720.68
USRX,7374.0,1996-08-23,1996-09-21,55.0,50.0,-0.0909,1996-08-23,1.3125,1.5625,1.395,1996-09-21,0.0,0.0625,0.042,1.353,0.0279,0.4072,78342.68,16.0,80000.0,2164.8,80507.48
LRCX,106808.0,1996-08-20,1996-09-21,23.88,22.5,-0.0578,1996-08-20,0.875,0.9375,0.896,1996-09-21,0.0625,0.3125,0.23,0.666,0.0398,0.5513,78342.68,35.0,78750.0,2331.0,80673.68
