ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EFX,104411.0,1996-01-22,1996-02-17,19.38,17.5,-0.097,1996-01-22,0.125,0.375,0.208,1996-02-17,0.0,0.25,0.168,0.03999999999999998,0.0119,0.178,66973.36,38.0,66500.0,152.0,67125.36
SEG,5828.0,1996-01-22,1996-02-17,55.44,50.0,-0.0981,1996-01-22,0.25,0.375,0.291,1996-02-17,0.0,0.1875,0.126,0.16499999999999998,0.0058,0.0834,66973.36,13.0,65000.0,214.5,67187.86
CPWR,103307.0,1996-01-22,1996-02-17,17.94,15.0,-0.1639,1996-01-22,0.375,0.5,0.416,1996-02-17,0.0,0.25,0.168,0.24799999999999997,0.0277,0.4598,66973.36,45.0,67500.0,1116.0,68089.36
NKE,108161.0,1996-01-22,1996-02-17,69.13,65.0,-0.0597,1996-01-22,0.625,0.875,0.708,1996-02-17,0.1875,0.4375,0.355,0.353,0.0109,0.162,66973.36,10.0,65000.0,353.0,67326.36
INTC,106203.0,1996-01-31,1996-02-17,54.59,50.0,-0.0841,1996-01-31,0.25,0.375,0.291,1996-02-17,0.0,0.0625,0.042,0.24899999999999997,0.0058,0.1303,66973.36,13.0,65000.0,323.7,67297.06
AMAT,101610.0,1996-01-22,1996-02-17,34.44,32.5,-0.0563,1996-01-22,1.5625,1.8125,1.645,1996-02-17,0.0,0.1875,0.126,1.5190000000000001,0.0506,0.9807,66973.36,21.0,68250.0,3189.9,70163.26
ARW,101675.0,1996-01-22,1996-02-17,39.06,35.0,-0.1039,1996-01-22,0.375,0.5,0.416,1996-02-17,0.0,0.1875,0.126,0.29,0.0119,0.178,66973.36,19.0,66500.0,551.0,67524.36
MU,107544.0,1996-01-24,1996-02-17,34.94,32.5,-0.0698,1996-01-24,0.75,0.8125,0.771,1996-02-17,0.0,0.0625,0.042,0.729,0.0237,0.421,66973.36,21.0,68250.0,1530.9,68504.26
KWP,5528.0,1996-01-22,1996-02-17,38.19,35.0,-0.0835,1996-01-22,0.0625,0.3125,0.145,1996-02-17,0.0,0.125,0.084,0.060999999999999985,0.0041,0.0583,66973.36,19.0,66500.0,115.9,67089.26
AKLM,101005.0,1996-01-26,1996-02-17,10.47,10.0,-0.0449,1996-01-26,0.3125,0.4375,0.354,1996-02-17,0.0,0.1875,0.126,0.22799999999999998,0.0354,0.767,66973.36,67.0,67000.0,1527.6,68500.96
IBP,105880.0,1996-01-25,1996-02-17,25.06,22.5,-0.1022,1996-01-25,0.1875,0.3125,0.229,1996-02-17,0.0625,0.1875,0.146,0.08300000000000002,0.0102,0.1722,66973.36,30.0,67500.0,249.0,67222.36
IC,7217.0,1996-01-22,1996-02-17,36.19,35.0,-0.0329,1996-01-22,0.25,0.375,0.291,1996-02-17,0.1875,0.3125,0.271,0.019999999999999962,0.0083,0.1213,66973.36,19.0,66500.0,38.0,67011.36
EFII,104239.0,1996-01-26,1996-02-17,36.13,35.0,-0.0313,1996-01-26,1.75,1.875,1.791,1996-02-17,0.0,0.125,0.084,1.7069999999999999,0.0512,1.2639,66973.36,19.0,66500.0,3243.3,70216.66
FMC,104550.0,1996-01-23,1996-02-17,68.06,65.0,-0.045,1996-01-23,0.375,0.625,0.458,1996-02-17,0.0,0.0625,0.042,0.41600000000000004,0.007,0.1057,66973.36,10.0,65000.0,416.0,67389.36
LRCX,106808.0,1996-01-22,1996-02-17,41.0,35.0,-0.1463,1996-01-22,0.5,0.75,0.583,1996-02-17,0.25,0.5,0.418,0.16499999999999998,0.0167,0.2577,66973.36,19.0,66500.0,313.5,67286.86
