ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EFX,104411.0,1996-03-18,1996-04-20,20.13,20.0,-0.0065,1996-03-18,0.5,0.75,0.583,1996-04-20,0.0,0.25,0.168,0.4149999999999999,0.0291,0.3674,102294.91,51.0,102000.0,2116.5,104411.41
TXN,110972.0,1996-03-25,1996-04-20,50.88,45.0,-0.1156,1996-03-25,0.375,0.5,0.416,1996-04-20,0.0,0.0625,0.042,0.374,0.0092,0.1352,102294.91,23.0,103500.0,860.2,103155.11
SWY,109854.0,1996-03-18,1996-04-20,27.56,25.0,-0.0929,1996-03-18,0.1875,0.3125,0.229,1996-04-20,0.0,0.0625,0.042,0.187,0.0092,0.1051,102294.91,41.0,102500.0,766.7,103061.61
NKE,108161.0,1996-03-18,1996-04-20,79.19,75.0,-0.0529,1996-03-18,1.1875,1.4375,1.27,1996-04-20,0.0625,0.1875,0.146,1.124,0.0169,0.2006,102294.91,14.0,105000.0,1573.6,103868.51000000001
ARW,101675.0,1996-03-18,1996-04-20,47.06,45.0,-0.0438,1996-03-18,1.0625,1.3125,1.145,1996-04-20,0.0625,0.1875,0.146,0.999,0.0254,0.3147,102294.91,23.0,103500.0,2297.7,104592.61
ZBRA,112219.0,1996-03-26,1996-04-20,27.5,25.0,-0.0909,1996-03-26,0.3125,0.5625,0.395,1996-04-20,5.5,6.0,5.835,-5.4399999999999995,0.0158,0.2533,102294.91,41.0,102500.0,-22304.0,79990.91
PNU,5983.0,1996-03-18,1996-04-20,41.5,40.0,-0.0361,1996-03-18,0.625,0.875,0.708,1996-04-20,0.375,0.5625,0.501,0.20699999999999996,0.0177,0.2109,102294.91,26.0,104000.0,538.2,102833.11
SEG,5828.0,1996-03-18,1996-04-20,59.63,55.0,-0.0776,1996-03-18,1.6875,1.9375,1.77,1996-04-20,0.0,0.0625,0.042,1.728,0.0322,0.413,102294.91,19.0,104500.0,3283.2,105578.11
IC,7217.0,1996-03-18,1996-04-20,27.69,26.625,-0.0385,1996-03-18,0.25,0.375,0.291,1996-04-20,0.0,0.125,0.084,0.20699999999999996,0.0109,0.1255,102294.91,38.0,101175.0,786.6,103081.51000000001
EFII,104239.0,1996-03-18,1996-04-20,42.88,40.0,-0.0672,1996-03-18,1.4375,1.6875,1.52,1996-04-20,0.0,0.25,0.168,1.352,0.038,0.5021,102294.91,26.0,104000.0,3515.2,105810.11
