ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
ROH,109692.0,1998-12-21,1999-01-16,30.25,28.375,-0.062,1998-12-21,0.5625,0.8125,0.645,1999-01-16,0.1875,0.4375,0.355,0.29000000000000004,0.0227,0.3645,101998.55,36.0,102150.0,1044.0,103042.55
USG,111318.0,1998-12-21,1999-01-16,48.28,47.5,-0.0162,1998-12-21,0.9375,1.125,0.999,1999-01-16,0.25,0.4375,0.376,0.623,0.021,0.3334,101998.55,21.0,99750.0,1308.3,103306.85
HAL,105512.0,1998-12-29,1999-01-16,30.06,25.0,-0.1683,1998-12-29,0.1875,0.4375,0.27,1999-01-16,0.0625,0.3125,0.23,0.04000000000000001,0.0108,0.2397,101998.55,41.0,102500.0,164.0,102162.55
CYT,103620.0,1998-12-21,1999-01-16,20.09,17.5,-0.1289,1998-12-21,0.25,0.5,0.333,1999-01-16,0.0,0.25,0.168,0.165,0.019,0.2977,101998.55,58.0,101500.0,957.0,102955.55
DAL,103757.0,1998-12-21,1999-01-16,51.5,50.0,-0.0291,1998-12-21,2.0,2.375,2.124,1999-01-16,1.0,1.25,1.167,0.9570000000000001,0.0425,0.7794,101998.55,20.0,100000.0,1914.0,103912.55
FLS,104916.0,1998-12-21,1999-01-16,16.09,15.0,-0.0677,1998-12-21,0.4375,0.625,0.499,1999-01-16,0.125,0.3125,0.251,0.248,0.0333,0.5739,101998.55,68.0,102000.0,1686.4,103684.95
NAUT,107973.0,1998-12-21,1999-01-16,14.69,12.5,-0.1491,1998-12-21,0.0625,0.3125,0.145,1999-01-16,0.0,0.25,0.168,-0.02300000000000002,0.0116,0.1731,101998.55,82.0,102500.0,-188.6,101809.95
HCR,107203.0,1998-12-21,1999-01-16,28.66,25.0,-0.1277,1998-12-21,0.25,0.375,0.291,1999-01-16,0.0625,0.25,0.188,0.10299999999999998,0.0116,0.1731,101998.55,41.0,102500.0,422.3,102420.85
ANV,5549.0,1998-12-21,1999-01-16,29.38,30.0,0.0211,1998-12-21,1.875,2.125,1.958,1999-01-16,1.75,2.0,1.917,0.040999999999999925,0.0653,1.4009,101998.55,34.0,102000.0,139.4,102137.95
RBK,109528.0,1998-12-21,1999-01-16,13.75,12.5,-0.0909,1998-12-21,0.125,0.375,0.208,1999-01-16,0.0,0.25,0.168,0.03999999999999998,0.0166,0.256,101998.55,82.0,102500.0,328.0,102326.55
SII,110248.0,1998-12-21,1999-01-16,22.97,22.5,-0.0205,1998-12-21,1.5625,1.8125,1.645,1999-01-16,0.5625,0.8125,0.73,0.915,0.0731,1.6561,101998.55,45.0,101250.0,4117.5,106116.05
