ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,111987.0,1997-12-22,1998-01-17,15.13,12.5,-0.1738,1997-12-22,0.25,0.375,0.291,1998-01-17,0.125,0.1875,0.167,0.12399999999999997,0.0233,0.3756,113303.23,91.0,113750.0,1128.4,114431.62999999999
INTC,106203.0,1997-12-31,1998-01-17,70.97,70.0,-0.0137,1997-12-31,2.125,2.375,2.208,1998-01-17,2.125,2.375,2.292,-0.08399999999999963,0.0315,0.9285,113303.23,16.0,112000.0,-134.4,113168.83
HON,5459.0,1997-12-22,1998-01-17,67.84,65.0,-0.0419,1997-12-22,0.625,0.875,0.708,1998-01-17,0.25,0.5,0.418,0.29,0.0109,0.162,113303.23,17.0,110500.0,493.0,113796.23
FLS,104916.0,1997-12-22,1998-01-17,27.69,25.0,-0.0971,1997-12-22,0.0625,0.3125,0.145,1998-01-17,0.0,0.25,0.168,-0.02300000000000002,0.0058,0.0834,113303.23,45.0,112500.0,-103.5,113199.73
LQI,5538.0,1997-12-22,1998-01-17,19.34,17.5,-0.0951,1997-12-22,0.125,0.25,0.166,1998-01-17,0.0625,0.1875,0.146,0.020000000000000018,0.0095,0.1399,113303.23,65.0,113750.0,130.0,113433.23
TJX,110752.0,1997-12-26,1998-01-17,30.47,30.0,-0.0154,1997-12-26,0.875,1.125,0.958,1998-01-17,0.0,0.25,0.168,0.7899999999999999,0.0319,0.6717,113303.23,38.0,114000.0,3002.0,116305.23
CPQ,103282.0,1997-12-22,1998-01-17,55.63,55.0,-0.0113,1997-12-22,3.375,3.75,3.499,1998-01-17,1.75,1.875,1.834,1.665,0.0636,1.3484,113303.23,21.0,115500.0,3496.5,116799.73
EFII,104239.0,1997-12-23,1998-01-17,14.38,12.5,-0.1307,1997-12-23,0.4375,0.5,0.458,1998-01-17,0.0625,0.3125,0.23,0.228,0.0366,0.678,113303.23,91.0,113750.0,2074.8,115378.03
COMS,111020.0,1997-12-22,1998-01-17,33.3,32.5,-0.024,1997-12-22,1.75,2.0,1.833,1998-01-17,0.6875,0.75,0.729,1.104,0.0564,1.1376,113303.23,35.0,113750.0,3864.0,117167.23
NVLS,108266.0,1997-12-22,1998-01-17,33.16,30.0,-0.0953,1997-12-22,1.125,1.3125,1.187,1998-01-17,1.0,1.1875,1.126,0.061000000000000165,0.0396,0.7121,113303.23,38.0,114000.0,231.8,113535.03
