ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
IGTE,105975.0,2014-01-02,2014-01-18,39.71,35.0,-0.1186,2014-01-02,0.05,0.35,0.149,2014-01-18,0.0,0.1,0.067,0.08199999999999999,0.0043,0.1014,14925.0,4.0,14000.0,32.8,14957.8
HBI,127473.0,2014-01-02,2014-01-18,69.49,65.0,-0.0646,2014-01-02,0.15,0.35,0.216,2014-01-18,0.0,0.1,0.067,0.149,0.0033,0.0769,14925.0,2.0,13000.0,29.8,14954.8
CPSI,115391.0,2014-01-02,2014-01-18,60.67,55.0,-0.0935,2014-01-02,0.15,0.3,0.2,2014-01-18,0.0,0.25,0.168,0.032,0.0036,0.0842,14925.0,3.0,16500.0,9.6,14934.6
BC,102386.0,2014-01-03,2014-01-18,45.51,41.0,-0.0991,2014-01-03,0.05,0.25,0.116,2014-01-18,0.0,0.15,0.101,0.015,0.0028,0.0694,14925.0,4.0,16400.0,6.0,14931.0
ECOL,101367.0,2014-01-02,2014-01-18,36.98,35.0,-0.0535,2014-01-02,0.1,0.25,0.15,2014-01-18,0.0,0.25,0.168,-0.018000000000000016,0.0043,0.1014,14925.0,4.0,14000.0,-7.2,14917.8
AAPL,101594.0,2014-01-02,2014-01-24,554.53,500.0,-0.0983,2014-01-02,2.48,2.61,2.523,2014-01-24,0.0,0.41,0.275,2.248,0.005,0.085,14925.0,1,0.0,0.0,14925.0
YUM,111206.0,2014-01-02,2014-01-18,75.22,67.5,-0.1026,2014-01-02,0.14,0.17,0.15,2014-01-18,0.0,0.02,0.013,0.13699999999999998,0.0022,0.0507,14925.0,2.0,13500.0,27.4,14952.4
NFLX,115422.0,2014-01-02,2014-01-24,364.19,330.0,-0.0939,2014-01-02,7.9,9.4,8.395,2014-01-24,0.0,0.01,0.007,8.388,0.0254,0.5075,14925.0,1,0.0,0.0,14925.0
SAM,102288.0,2014-01-02,2014-01-18,230.72,210.0,-0.0898,2014-01-02,1.1,1.8,1.331,2014-01-18,0.0,0.1,0.067,1.264,0.0063,0.1518,14925.0,1.0,21000.0,126.4,15051.4
JOY,112931.0,2014-01-02,2014-01-24,57.06,51.0,-0.1062,2014-01-02,0.15,0.19,0.163,2014-01-24,0.0,0.03,0.02,0.14300000000000002,0.0032,0.0537,14925.0,3.0,15300.0,42.9,14967.9
