ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,104275.0,2009-11-23,2009-12-19,25.2,22.5,-0.1071,2009-11-23,0.2,0.4,0.266,2009-12-19,0.0,0.05,0.034,0.232,0.0118,0.1764,37558.01,17.0,38250.0,394.4,37952.41
CMTL,103311.0,2009-11-23,2009-12-19,30.16,25.0,-0.1711,2009-11-23,0.15,0.25,0.183,2009-12-19,0.0,0.05,0.034,0.149,0.0073,0.106,37558.01,15.0,37500.0,223.5,37781.51
WCG,121673.0,2009-11-23,2009-12-19,33.31,30.0,-0.0994,2009-11-23,0.45,0.55,0.483,2009-12-19,0.0,0.1,0.067,0.416,0.0161,0.2475,37558.01,13.0,39000.0,540.8,38098.810000000005
HS,125545.0,2009-11-23,2009-12-19,16.51,15.0,-0.0915,2009-11-23,0.05,0.35,0.149,2009-12-19,0.0,0.15,0.101,0.04799999999999999,0.0099,0.1461,37558.01,25.0,37500.0,120.0,37678.01
HP,105675.0,2009-11-27,2009-12-19,37.88,35.0,-0.076,2009-11-27,0.4,0.45,0.417,2009-12-19,0.0,0.05,0.034,0.383,0.0119,0.2136,37558.01,11.0,38500.0,421.3,37979.310000000005
FLR,112487.0,2009-11-24,2009-12-19,43.72,40.0,-0.0851,2009-11-24,0.4,0.5,0.433,2009-12-19,0.0,0.05,0.034,0.399,0.0108,0.1673,37558.01,9.0,36000.0,359.1,37917.11
AMED,101321.0,2009-11-23,2009-12-19,38.71,35.0,-0.0958,2009-11-23,0.7,0.8,0.733,2009-12-19,0.0,0.05,0.034,0.699,0.0209,0.3316,37558.01,11.0,38500.0,768.9,38326.91
GLF,105462.0,2009-11-23,2009-12-19,28.79,25.0,-0.1316,2009-11-23,0.2,0.4,0.266,2009-12-19,0.0,0.15,0.101,0.165,0.0106,0.1572,37558.01,15.0,37500.0,247.5,37805.51
TRLG,116902.0,2009-11-25,2009-12-19,18.91,17.5,-0.0746,2009-11-25,0.35,0.45,0.383,2009-12-19,0.0,0.05,0.034,0.349,0.0219,0.384,37558.01,21.0,36750.0,732.9,38290.91
AZZ,100964.0,2009-11-23,2009-12-19,34.5,30.0,-0.1304,2009-11-23,0.15,0.3,0.2,2009-12-19,0.0,0.2,0.134,0.066,0.0067,0.0969,37558.01,13.0,39000.0,85.8,37643.810000000005
SII,110248.0,2009-11-23,2009-12-19,27.51,25.0,-0.0912,2009-11-23,0.5,0.55,0.517,2009-12-19,0.0,0.05,0.034,0.483,0.0207,0.328,37558.01,15.0,37500.0,724.5,38282.51
AET,112507.0,2009-11-23,2009-12-19,29.23,26.0,-0.1105,2009-11-23,0.15,0.2,0.167,2009-12-19,0.0,0.05,0.034,0.133,0.0064,0.0924,37558.01,14.0,36400.0,186.2,37744.21
AAWW,126953.0,2009-11-23,2009-12-19,30.74,27.5,-0.1054,2009-11-23,0.45,0.65,0.516,2009-12-19,0.0,0.1,0.067,0.449,0.0188,0.2942,37558.01,14.0,38500.0,628.6,38186.61
APOG,101587.0,2009-11-23,2009-12-19,14.44,12.5,-0.1343,2009-11-23,0.1,0.25,0.15,2009-12-19,0.0,0.15,0.101,0.04899999999999999,0.012,0.1796,37558.01,30.0,37500.0,147.0,37705.01
JOSB,106573.0,2009-11-23,2009-12-19,42.41,40.0,-0.0568,2009-11-23,1.25,1.4,1.3,2009-12-19,0.0,0.05,0.034,1.266,0.0325,0.5571,37558.01,9.0,36000.0,1139.4,38697.41
PPD,109146.0,2009-11-23,2009-12-19,38.49,35.0,-0.0907,2009-11-23,1.35,1.6,1.433,2009-12-19,0.0,0.1,0.067,1.366,0.0409,0.742,37558.01,11.0,38500.0,1502.6,39060.61
HUM,105833.0,2009-11-23,2009-12-19,41.6,37.0,-0.1106,2009-11-23,0.25,0.35,0.283,2009-12-19,0.0,0.05,0.034,0.24899999999999997,0.0076,0.1105,37558.01,10.0,37000.0,249.0,37807.01
APOL,101590.0,2009-11-23,2009-12-19,55.26,50.0,-0.0952,2009-11-23,1.0,1.1,1.033,2009-12-19,0.0,0.05,0.034,0.9989999999999999,0.0207,0.328,37558.01,8.0,40000.0,799.2,38357.21
OLN,108425.0,2009-11-23,2009-12-19,17.39,15.0,-0.1374,2009-11-23,0.05,0.15,0.083,2009-12-19,0.0,0.05,0.034,0.049,0.0055,0.0789,37558.01,25.0,37500.0,122.5,37680.51
