ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CMTL,103311.0,2009-06-22,2009-07-18,29.68,25.0,-0.1577,2009-06-22,0.2,0.25,0.217,2009-07-18,0.0,0.05,0.034,0.183,0.0087,0.1274,40299.47,16.0,40000.0,292.8,40592.270000000004
DECK,103729.0,2009-06-22,2009-07-18,70.03,65.0,-0.0718,2009-06-22,2.25,2.4,2.3,2009-07-18,0.0,0.05,0.034,2.266,0.0354,0.6188,40299.47,6.0,39000.0,1359.6,41659.07
DWSN,103718.0,2009-06-22,2009-07-18,26.35,22.5,-0.1461,2009-06-22,0.45,0.9,0.599,2009-07-18,0.0,0.25,0.168,0.43099999999999994,0.0266,0.4383,40299.47,18.0,40500.0,775.8,41075.270000000004
CPX,126703.0,2009-06-22,2009-07-18,5.91,5.0,-0.154,2009-06-22,0.2,0.35,0.249,2009-07-18,0.0,0.1,0.067,0.182,0.0498,0.9599,40299.47,81.0,40500.0,1474.2,41773.67
GHM,105355.0,2009-06-22,2009-07-18,13.37,12.5,-0.0651,2009-06-22,0.5,0.85,0.616,2009-07-18,0.0,0.3,0.201,0.415,0.0493,0.9471,40299.47,32.0,40000.0,1328.0,41627.47
TEX,110955.0,2009-06-22,2009-07-18,11.97,11.0,-0.081,2009-06-22,0.6,0.7,0.633,2009-07-18,0.0,0.05,0.034,0.599,0.0575,1.1687,40299.47,37.0,40700.0,2216.3,42515.770000000004
HUM,105833.0,2009-06-22,2009-07-18,30.37,27.0,-0.111,2009-06-22,0.6,0.7,0.633,2009-07-18,0.0,0.05,0.034,0.599,0.0234,0.3775,40299.47,15.0,40500.0,898.5,41197.97
OLN,108425.0,2009-06-22,2009-07-18,11.34,10.0,-0.1182,2009-06-22,0.15,0.35,0.216,2009-07-18,0.0,0.05,0.034,0.182,0.0216,0.3443,40299.47,40.0,40000.0,728.0,41027.47
KFY,106736.0,2009-06-22,2009-07-18,10.69,10.0,-0.0645,2009-06-22,0.25,0.4,0.299,2009-07-18,0.0,0.15,0.101,0.19799999999999998,0.0299,0.5037,40299.47,40.0,40000.0,792.0,41091.47
LUFK,107053.0,2009-06-22,2009-07-18,39.56,35.0,-0.1153,2009-06-22,0.7,1.0,0.799,2009-07-18,0.0,0.05,0.034,0.765,0.0228,0.3664,40299.47,12.0,42000.0,918.0,41217.47
CRDN,102888.0,2009-06-22,2009-07-18,18.29,15.0,-0.1799,2009-06-22,0.25,0.3,0.267,2009-07-18,0.0,0.05,0.034,0.233,0.0178,0.2767,40299.47,27.0,40500.0,629.1,40928.57
SPN,110640.0,2009-06-22,2009-07-18,18.16,15.0,-0.174,2009-06-22,0.25,0.35,0.283,2009-07-18,0.0,0.1,0.067,0.21599999999999997,0.0189,0.296,40299.47,27.0,40500.0,583.2,40882.67
IIIN,106168.0,2009-06-22,2009-07-18,8.29,7.5,-0.0953,2009-06-22,0.1,0.45,0.216,2009-07-18,0.0,0.15,0.101,0.11499999999999999,0.0288,0.4816,40299.47,54.0,40500.0,621.0,40920.47
NTRI,108328.0,2009-06-23,2009-07-18,13.4,12.5,-0.0672,2009-06-23,0.25,0.35,0.283,2009-07-18,0.0,0.1,0.067,0.21599999999999997,0.0226,0.3796,40299.47,32.0,40000.0,691.2,40990.67
TPC,108907.0,2009-06-22,2009-07-18,17.98,15.0,-0.1657,2009-06-22,0.3,0.4,0.333,2009-07-18,0.0,0.1,0.067,0.266,0.0222,0.3553,40299.47,27.0,40500.0,718.2,41017.67
APOG,101587.0,2009-06-22,2009-07-18,12.32,10.0,-0.1883,2009-06-22,0.15,0.3,0.2,2009-07-18,0.0,0.1,0.067,0.133,0.02,0.3155,40299.47,40.0,40000.0,532.0,40831.47
TRA,110956.0,2009-06-26,2009-07-18,25.74,22.5,-0.1259,2009-06-26,0.3,0.4,0.333,2009-07-18,0.0,0.05,0.034,0.29900000000000004,0.0148,0.2718,40299.47,18.0,40500.0,538.2,40837.67
MLI,107758.0,2009-06-23,2009-07-18,20.27,17.5,-0.1367,2009-06-23,0.25,0.4,0.299,2009-07-18,0.0,0.05,0.034,0.265,0.0171,0.2765,40299.47,23.0,40250.0,609.5,40908.97
MLHR,107601.0,2009-06-22,2009-07-18,14.41,12.5,-0.1325,2009-06-22,0.15,0.5,0.266,2009-07-18,0.0,0.25,0.168,0.098,0.0213,0.3389,40299.47,32.0,40000.0,313.6,40613.07
RDC,109715.0,2009-06-30,2009-07-18,19.37,17.5,-0.0965,2009-06-30,0.25,0.35,0.283,2009-07-18,0.0,0.05,0.034,0.24899999999999997,0.0162,0.3791,40299.47,23.0,40250.0,572.7,40872.17
BHI,101920.0,2009-06-22,2009-07-18,36.25,33.0,-0.0897,2009-06-22,0.8,0.85,0.817,2009-07-18,0.0,0.05,0.034,0.7829999999999999,0.0248,0.4038,40299.47,12.0,39600.0,939.6,41239.07
ANF,100974.0,2009-06-30,2009-07-18,26.0,23.0,-0.1154,2009-06-30,0.3,0.35,0.317,2009-07-18,0.0,0.05,0.034,0.28300000000000003,0.0138,0.3154,40299.47,18.0,41400.0,509.4,40808.87
OMG,108341.0,2009-06-23,2009-07-18,26.05,22.5,-0.1363,2009-06-23,0.55,0.6,0.567,2009-07-18,0.0,0.05,0.034,0.5329999999999999,0.0252,0.431,40299.47,18.0,40500.0,959.4,41258.87
MOS,105914.0,2009-06-26,2009-07-18,43.19,40.0,-0.0739,2009-06-26,1.1,1.2,1.133,2009-07-18,0.0,0.05,0.034,1.099,0.0283,0.5788,40299.47,10.0,40000.0,1099.0,41398.47
LXK,106917.0,2009-06-22,2009-07-18,15.17,12.5,-0.176,2009-06-22,0.05,0.1,0.067,2009-07-18,0.0,0.1,0.067,0.0,0.0054,0.0774,40299.47,32.0,40000.0,0.0,40299.47
NCR,107846.0,2009-06-22,2009-07-18,11.82,10.0,-0.154,2009-06-22,0.1,0.2,0.133,2009-07-18,0.0,0.05,0.034,0.099,0.0133,0.2007,40299.47,40.0,40000.0,396.0,40695.47
LECO,106973.0,2009-06-22,2009-07-18,36.8,35.0,-0.0489,2009-06-22,1.5,1.75,1.583,2009-07-18,0.0,0.1,0.067,1.516,0.0452,0.8443,40299.47,12.0,42000.0,1819.2,42118.67
TBI,106787.0,2009-06-22,2009-07-18,7.87,7.5,-0.047,2009-06-22,0.25,0.6,0.366,2009-07-18,0.0,0.1,0.067,0.299,0.0488,0.9343,40299.47,54.0,40500.0,1614.6,41914.07
PTEN,108794.0,2009-06-23,2009-07-18,11.79,10.0,-0.1518,2009-06-23,0.15,0.25,0.183,2009-07-18,0.0,0.05,0.034,0.149,0.0183,0.2984,40299.47,40.0,40000.0,596.0,40895.47
VLCM,124128.0,2009-06-22,2009-07-18,11.97,10.0,-0.1646,2009-06-22,0.15,0.35,0.216,2009-07-18,0.0,0.2,0.134,0.08199999999999999,0.0216,0.3443,40299.47,40.0,40000.0,328.0,40627.47
BJS,101886.0,2009-06-22,2009-07-18,12.98,10.0,-0.2296,2009-06-22,0.05,0.15,0.083,2009-07-18,0.0,0.05,0.034,0.049,0.0083,0.1213,40299.47,40.0,40000.0,196.0,40495.47
CALM,102609.0,2009-06-22,2009-07-18,24.49,22.5,-0.0813,2009-06-22,0.5,0.6,0.533,2009-07-18,0.0,0.1,0.067,0.466,0.0237,0.3831,40299.47,18.0,40500.0,838.8,41138.270000000004
NOV,107939.0,2009-06-22,2009-07-18,32.59,30.0,-0.0795,2009-06-22,1.2,1.3,1.233,2009-07-18,0.0,0.05,0.034,1.199,0.0411,0.7466,40299.47,13.0,39000.0,1558.7,41858.17
SYX,110717.0,2009-06-22,2009-07-18,12.27,10.0,-0.185,2009-06-22,0.05,0.2,0.1,2009-07-18,0.0,0.05,0.034,0.066,0.01,0.1477,40299.47,40.0,40000.0,264.0,40563.47
OIS,114729.0,2009-06-30,2009-07-18,24.41,22.5,-0.0782,2009-06-30,0.4,0.55,0.45,2009-07-18,0.0,0.15,0.101,0.349,0.02,0.4859,40299.47,18.0,40500.0,628.2,40927.67
