ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,111318.0,2000-08-21,2000-09-16,31.56,27.5,-0.1286,2000-08-21,0.0625,0.3125,0.145,2000-09-16,0.0,0.125,0.084,0.060999999999999985,0.0053,0.0759,60363.84349999997,22.0,60500.0,134.2,60498.04349999997
IBI,106359.0,2000-08-21,2000-09-16,16.38,15.0,-0.0842,2000-08-21,0.4375,0.5,0.458,2000-09-16,0.0,0.0625,0.042,0.41600000000000004,0.0305,0.5159,60363.84349999997,40.0,60000.0,1664.0,62027.84349999997
OCLR,108394.0,2000-08-23,2000-09-16,11.12,10.0,-0.1007,2000-08-23,0.375,0.625,0.458,2000-09-16,0.0,0.25,0.168,0.29000000000000004,0.0458,0.9576,60363.84349999997,60.0,60000.0,1740.0,62103.84349999997
URBN,111512.0,2000-08-21,2000-09-16,9.28,7.5,-0.1918,2000-08-21,0.0625,0.3125,0.145,2000-09-16,0.0,0.25,0.168,-0.02300000000000002,0.0193,0.303,60363.84349999997,80.0,60000.0,-184.0,60179.84349999997
TRN,111222.0,2000-08-21,2000-09-16,18.81,17.5,-0.0696,2000-08-21,0.125,0.375,0.208,2000-09-16,0.0,0.25,0.168,0.03999999999999998,0.0119,0.178,60363.84349999997,34.0,59500.0,136.0,60499.84349999997
ODP,108401.0,2000-08-22,2000-09-16,8.03,7.5,-0.066,2000-08-22,0.3125,0.375,0.333,2000-09-16,0.0,0.125,0.084,0.249,0.0444,0.8693,60363.84349999997,80.0,60000.0,1992.0,62355.84349999997
VFC,111537.0,2000-08-21,2000-09-16,22.5,20.0,-0.1111,2000-08-21,0.0625,0.3125,0.145,2000-09-16,0.0,0.25,0.168,-0.02300000000000002,0.0072,0.1044,60363.84349999997,30.0,60000.0,-69.0,60294.84349999997
CTX,102845.0,2000-08-21,2000-09-16,28.5,25.0,-0.1228,2000-08-21,0.125,0.375,0.208,2000-09-16,0.0,0.25,0.168,0.03999999999999998,0.0083,0.1213,60363.84349999997,24.0,60000.0,96.0,60459.84349999997
PRGS,109244.0,2000-08-21,2000-09-16,11.75,10.0,-0.1489,2000-08-21,0.25,0.5,0.333,2000-09-16,0.0,0.25,0.168,0.165,0.0333,0.5739,60363.84349999997,60.0,60000.0,990.0,61353.84349999997
KSWS,106601.0,2000-08-21,2000-09-16,22.13,20.0,-0.0962,2000-08-21,0.5625,0.8125,0.645,2000-09-16,0.0,0.25,0.168,0.477,0.0323,0.553,60363.84349999997,30.0,60000.0,1431.0,61794.84349999997
NAV,107975.0,2000-08-21,2000-09-16,38.75,35.0,-0.0968,2000-08-21,0.75,0.9375,0.812,2000-09-16,0.5625,0.75,0.688,0.12400000000000011,0.0232,0.3738,60363.84349999997,17.0,59500.0,210.8,60574.64349999998
