ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2006-10-23,2006-11-18,44.31,40.0,-0.0973,2006-10-23,0.45,0.55,0.483,2006-11-18,0.0,0.05,0.034,0.44899999999999995,0.0121,0.1812,49797.73,12.0,48000.0,538.8,50336.530000000006
WDC,111987.0,2006-10-23,2006-11-18,17.38,15.0,-0.1369,2006-10-23,0.15,0.25,0.183,2006-11-18,0.0,0.05,0.034,0.149,0.0122,0.1828,49797.73,33.0,49500.0,491.7,50289.43
AET,112507.0,2006-10-23,2006-11-18,40.06,35.0,-0.1263,2006-10-23,0.35,0.4,0.366,2006-11-18,0.0,0.05,0.034,0.33199999999999996,0.0105,0.1556,49797.73,14.0,49000.0,464.8,50262.530000000006
CMI,103574.0,2006-10-23,2006-11-18,133.2,120.0,-0.0991,2006-10-23,1.45,1.55,1.483,2006-11-18,0.0,0.05,0.034,1.449,0.0124,0.1861,49797.73,4.0,48000.0,579.6,50377.33
CI,102525.0,2006-10-25,2006-11-18,116.34,105.0,-0.0975,2006-10-25,1.3,1.35,1.317,2006-11-18,0.0,0.05,0.034,1.283,0.0125,0.2048,49797.73,5.0,52500.0,641.5,50439.23
KSWS,106601.0,2006-10-23,2006-11-18,31.63,30.0,-0.0515,2006-10-23,0.55,0.95,0.682,2006-11-18,0.0,0.1,0.067,0.615,0.0227,0.3645,49797.73,17.0,51000.0,1045.5,50843.23
TOL,111071.0,2006-10-23,2006-11-18,29.18,27.5,-0.0576,2006-10-23,0.5,0.6,0.533,2006-11-18,0.0,0.05,0.034,0.499,0.0194,0.3048,49797.73,18.0,49500.0,898.2,50695.93
FL,111652.0,2006-10-23,2006-11-18,23.34,20.0,-0.1431,2006-10-23,0.2,0.3,0.233,2006-11-18,0.0,0.05,0.034,0.199,0.0117,0.1748,49797.73,25.0,50000.0,497.5,50295.23
BZH,102064.0,2006-10-25,2006-11-18,43.1,40.0,-0.0719,2006-10-25,0.5,0.6,0.533,2006-11-18,0.0,0.05,0.034,0.499,0.0133,0.2192,49797.73,12.0,48000.0,598.8,50396.530000000006
OVTI,108441.0,2006-10-23,2006-11-18,16.36,15.0,-0.0831,2006-10-23,0.2,0.25,0.217,2006-11-18,0.0,0.05,0.034,0.183,0.0145,0.2206,49797.73,33.0,49500.0,603.9,50401.630000000005
WIRE,104313.0,2006-10-23,2006-11-18,35.05,30.0,-0.1441,2006-10-23,0.55,0.65,0.583,2006-11-18,6.6,6.8,6.734,-6.151,0.0194,0.3048,49797.73,17.0,51000.0,-10456.7,39341.03
PPD,109146.0,2006-10-23,2006-11-18,42.84,37.5,-0.1246,2006-10-23,0.05,2.0,0.694,2006-11-18,0.0,0.05,0.034,0.6599999999999999,0.0185,0.2889,49797.73,13.0,48750.0,858.0,50655.73
MNST,110771.0,2006-10-24,2006-11-18,41.5,35.0,-0.1566,2006-10-24,0.3,0.4,0.333,2006-11-18,0.0,0.05,0.034,0.29900000000000004,0.0095,0.1459,49797.73,14.0,49000.0,418.6,50216.33
OLN,108425.0,2006-10-23,2006-11-18,17.33,15.0,-0.1344,2006-10-23,0.05,0.15,0.083,2006-11-18,0.0,0.05,0.034,0.049,0.0055,0.0789,49797.73,33.0,49500.0,161.7,49959.43
CRDN,102888.0,2006-10-23,2006-11-18,41.7,35.0,-0.1607,2006-10-23,0.15,0.25,0.183,2006-11-18,0.0,0.05,0.034,0.149,0.0052,0.0745,49797.73,14.0,49000.0,208.6,50006.33
GPS,105120.0,2006-10-30,2006-11-18,20.85,17.5,-0.1607,2006-10-30,0.05,0.1,0.067,2006-11-18,0.0,0.05,0.034,0.033,0.0038,0.0745,49797.73,28.0,49000.0,92.4,49890.130000000005
PLAY,122384.0,2006-10-23,2006-11-18,10.89,10.0,-0.0817,2006-10-23,0.2,0.3,0.233,2006-11-18,0.0,0.05,0.034,0.199,0.0233,0.3756,49797.73,50.0,50000.0,995.0,50792.73
FRK,104908.0,2006-10-23,2006-11-18,39.16,35.0,-0.1062,2006-10-23,0.25,0.3,0.267,2006-11-18,0.0,0.05,0.034,0.233,0.0076,0.1105,49797.73,14.0,49000.0,326.2,50123.93
GCO,105179.0,2006-10-23,2006-11-18,37.49,35.0,-0.0664,2006-10-23,0.15,0.55,0.282,2006-11-18,0.0,0.4,0.268,0.013999999999999957,0.0081,0.1182,49797.73,14.0,49000.0,19.6,49817.33
INTU,106367.0,2006-11-01,2006-11-18,34.88,32.5,-0.0682,2006-11-01,0.15,0.25,0.183,2006-11-18,0.05,0.1,0.084,0.09899999999999999,0.0056,0.1255,49797.73,15.0,48750.0,148.5,49946.23
MTH,107452.0,2006-10-23,2006-11-18,46.53,40.0,-0.1403,2006-10-23,0.45,0.55,0.483,2006-11-18,0.0,0.05,0.034,0.44899999999999995,0.0121,0.1812,49797.73,12.0,48000.0,538.8,50336.530000000006
BDK,102210.0,2006-10-25,2006-11-18,82.03,75.0,-0.0857,2006-10-25,0.95,1.05,0.983,2006-11-18,0.0,0.05,0.034,0.949,0.0131,0.2156,49797.73,7.0,52500.0,664.3,50462.030000000006
GRA,105351.0,2006-10-23,2006-11-18,13.43,12.5,-0.0692,2006-10-23,0.55,0.65,0.583,2006-11-18,0.0,0.05,0.034,0.5489999999999999,0.0466,0.8788,49797.73,40.0,50000.0,2196.0,51993.73
HRB,102244.0,2006-10-23,2006-11-18,21.72,20.0,-0.0792,2006-10-23,0.05,0.15,0.083,2006-11-18,0.0,0.05,0.034,0.049,0.0042,0.0597,49797.73,25.0,50000.0,122.5,49920.23
PLT,109060.0,2006-10-23,2006-11-18,18.77,17.5,-0.0677,2006-10-23,0.55,0.65,0.583,2006-11-18,0.0,0.05,0.034,0.5489999999999999,0.0333,0.5739,49797.73,28.0,49000.0,1537.2,51334.93
HLX,102608.0,2006-10-23,2006-11-18,31.23,25.0,-0.1995,2006-10-23,0.15,0.25,0.183,2006-11-18,0.0,0.05,0.034,0.149,0.0073,0.106,49797.73,20.0,50000.0,298.0,50095.73
PTEN,108794.0,2006-10-24,2006-11-18,23.49,20.0,-0.1486,2006-10-24,0.05,0.15,0.083,2006-11-18,0.0,0.05,0.034,0.049,0.0042,0.0622,49797.73,25.0,50000.0,122.5,49920.23
VPHM,111756.0,2006-10-23,2006-11-18,13.59,12.5,-0.0802,2006-10-23,0.4,0.5,0.433,2006-11-18,0.0,0.05,0.034,0.399,0.0346,0.6016,49797.73,40.0,50000.0,1596.0,51393.73
TBL,111048.0,2006-10-23,2006-11-18,28.79,25.0,-0.1316,2006-10-23,0.05,0.3,0.133,2006-11-18,0.0,0.1,0.067,0.066,0.0053,0.0759,49797.73,20.0,50000.0,132.0,49929.73
SSD,110192.0,2006-10-24,2006-11-18,26.44,25.0,-0.0545,2006-10-24,0.5,0.7,0.566,2006-11-18,0.0,0.1,0.067,0.49899999999999994,0.0226,0.3796,49797.73,20.0,50000.0,998.0,50795.73
CECO,102736.0,2006-10-23,2006-11-18,22.02,20.0,-0.0917,2006-10-23,0.75,0.8,0.767,2006-11-18,0.0,0.05,0.034,0.733,0.0384,0.685,49797.73,25.0,50000.0,1832.5,51630.23
