ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DECK,103729.0,2009-04-20,2009-05-16,62.67,55.0,-0.1224,2009-04-20,2.7,2.85,2.75,2009-05-16,5.8,6.3,6.135,-3.385,0.05,0.9651,39308.85,7.0,38500.0,-2369.5,36939.35
DWSN,103718.0,2009-04-20,2009-05-16,16.73,15.0,-0.1034,2009-04-20,0.35,0.9,0.532,2009-05-16,0.0,0.25,0.168,0.364,0.0355,0.621,39308.85,26.0,39000.0,946.4,40255.25
TRLG,116902.0,2009-04-20,2009-05-16,14.38,12.5,-0.1307,2009-04-20,0.75,0.95,0.816,2009-05-16,0.0,0.15,0.101,0.715,0.0653,1.4009,39308.85,31.0,38750.0,2216.5,41525.35
CVH,103485.0,2009-04-23,2009-05-16,14.04,12.5,-0.1097,2009-04-23,0.5,0.6,0.533,2009-05-16,0.0,0.05,0.034,0.499,0.0426,0.9212,39308.85,31.0,38750.0,1546.9,40855.75
TEX,110955.0,2009-04-20,2009-05-16,11.8,10.0,-0.1525,2009-04-20,0.55,0.65,0.583,2009-05-16,0.0,0.05,0.034,0.5489999999999999,0.0583,1.1915,39308.85,39.0,39000.0,2141.1,41449.95
NIHD,116499.0,2009-04-20,2009-05-16,14.2,12.5,-0.1197,2009-04-20,0.8,0.9,0.833,2009-05-16,0.0,0.05,0.034,0.7989999999999999,0.0666,1.4418,39308.85,31.0,38750.0,2476.9,41785.75
PPD,109146.0,2009-04-20,2009-05-16,33.81,30.0,-0.1127,2009-04-20,1.1,1.75,1.315,2009-05-16,0.0,0.05,0.034,1.281,0.0438,0.8104,39308.85,13.0,39000.0,1665.3,40974.15
HUM,105833.0,2009-04-20,2009-05-16,28.73,26.0,-0.095,2009-04-20,1.1,1.2,1.133,2009-05-16,0.0,0.05,0.034,1.099,0.0436,0.8056,39308.85,15.0,39000.0,1648.5,40957.35
KFY,106736.0,2009-04-20,2009-05-16,10.54,10.0,-0.0512,2009-04-20,0.5,0.7,0.566,2009-05-16,0.0,0.05,0.034,0.5319999999999999,0.0566,1.1432,39308.85,39.0,39000.0,2074.8,41383.65
LUFK,107053.0,2009-04-27,2009-05-16,33.85,30.0,-0.1137,2009-04-27,0.4,0.6,0.466,2009-05-16,0.0,0.1,0.067,0.399,0.0155,0.3383,39308.85,13.0,39000.0,518.7,39827.549999999996
HSII,105667.0,2009-04-20,2009-05-16,19.08,17.5,-0.0828,2009-04-20,0.35,0.7,0.465,2009-05-16,0.0,0.2,0.134,0.331,0.0266,0.4383,39308.85,22.0,38500.0,728.2,40037.049999999996
PKD,108767.0,2009-04-20,2009-05-16,2.72,2.5,-0.0809,2009-04-20,0.15,0.3,0.2,2009-05-16,0.0,0.05,0.034,0.166,0.08,1.9026,39308.85,157.0,39250.0,2606.2,41915.049999999996
CRDN,102888.0,2009-04-20,2009-05-16,19.26,17.5,-0.0914,2009-04-20,0.85,0.95,0.883,2009-05-16,0.0,0.05,0.034,0.849,0.0505,0.9781,39308.85,22.0,38500.0,1867.8,41176.65
SPN,110640.0,2009-04-20,2009-05-16,16.73,15.0,-0.1034,2009-04-20,0.5,0.6,0.533,2009-05-16,0.0,0.1,0.067,0.466,0.0355,0.621,39308.85,26.0,39000.0,1211.6,40520.45
TRA,110956.0,2009-04-20,2009-05-16,27.48,25.0,-0.0902,2009-04-20,1.1,1.3,1.166,2009-05-16,0.0,0.05,0.034,1.132,0.0466,0.8788,39308.85,16.0,40000.0,1811.2,41120.049999999996
SIGM,110154.0,2009-04-20,2009-05-16,11.59,10.0,-0.1372,2009-04-20,0.4,0.45,0.417,2009-05-16,0.0,0.1,0.067,0.35,0.0417,0.7606,39308.85,39.0,39000.0,1365.0,40673.85
RAIL,123548.0,2009-04-20,2009-05-16,19.1,17.5,-0.0838,2009-04-20,0.7,0.95,0.782,2009-05-16,0.55,0.95,0.818,-0.03599999999999992,0.0447,0.8321,39308.85,22.0,38500.0,-79.2,39229.65
MLHR,107601.0,2009-04-20,2009-05-16,12.34,10.0,-0.1896,2009-04-20,0.15,0.35,0.216,2009-05-16,0.0,0.25,0.168,0.04799999999999999,0.0216,0.3443,39308.85,39.0,39000.0,187.2,39496.049999999996
RDC,109715.0,2009-04-20,2009-05-16,14.8,12.5,-0.1554,2009-04-20,0.45,0.5,0.467,2009-05-16,0.0,0.05,0.034,0.43300000000000005,0.0374,0.6626,39308.85,31.0,38750.0,1342.3,40651.15
DAR,103683.0,2009-04-20,2009-05-16,6.0,5.0,-0.1667,2009-04-20,0.1,0.25,0.15,2009-05-16,0.0,0.1,0.067,0.08299999999999999,0.03,0.5057,39308.85,79.0,39500.0,655.7,39964.549999999996
BHI,101920.0,2009-04-20,2009-05-16,31.78,29.0,-0.0875,2009-04-20,1.3,1.4,1.333,2009-05-16,0.0,0.05,0.034,1.299,0.046,0.864,39308.85,14.0,40600.0,1818.6,41127.45
ANF,100974.0,2009-04-20,2009-05-16,23.19,21.0,-0.0944,2009-04-20,1.05,1.1,1.067,2009-05-16,0.0,0.05,0.034,1.033,0.0508,0.986,39308.85,19.0,39900.0,1962.7,41271.549999999996
OMG,108341.0,2009-04-20,2009-05-16,26.25,22.5,-0.1429,2009-04-20,0.8,0.9,0.833,2009-05-16,0.0,0.1,0.067,0.766,0.037,0.6538,39308.85,17.0,38250.0,1302.2,40611.049999999996
MOS,105914.0,2009-04-20,2009-05-16,40.23,35.0,-0.13,2009-04-20,1.05,1.1,1.067,2009-05-16,0.0,0.05,0.034,1.033,0.0305,0.5159,39308.85,11.0,38500.0,1136.3,40445.15
OIS,114729.0,2009-04-20,2009-05-16,17.55,15.0,-0.1453,2009-04-20,0.4,0.55,0.45,2009-05-16,0.0,0.1,0.067,0.383,0.03,0.5057,39308.85,26.0,39000.0,995.8,40304.65
NTRI,108328.0,2009-04-20,2009-05-16,13.71,12.5,-0.0883,2009-04-20,0.65,0.8,0.7,2009-05-16,0.0,0.05,0.034,0.6659999999999999,0.056,1.1264,39308.85,31.0,38750.0,2064.6,41373.45
PTEN,108794.0,2009-04-20,2009-05-16,12.25,10.0,-0.1837,2009-04-20,0.3,0.35,0.317,2009-05-16,0.0,0.05,0.034,0.28300000000000003,0.0317,0.5405,39308.85,39.0,39000.0,1103.7,40412.549999999996
VLCM,124128.0,2009-04-20,2009-05-16,11.5,10.0,-0.1304,2009-04-20,0.45,0.6,0.5,2009-05-16,0.0,0.1,0.067,0.433,0.05,0.9651,39308.85,39.0,39000.0,1688.7,40997.549999999996
CALM,102609.0,2009-04-20,2009-05-16,25.55,22.5,-0.1194,2009-04-20,0.55,0.65,0.583,2009-05-16,0.2,0.45,0.368,0.21499999999999997,0.0259,0.4248,39308.85,17.0,38250.0,365.5,39674.35
SPAR,110378.0,2009-04-20,2009-05-16,6.17,5.0,-0.1896,2009-04-20,0.25,0.4,0.299,2009-05-16,0.0,0.2,0.134,0.16499999999999998,0.0598,1.2349,39308.85,79.0,39500.0,1303.5,40612.35
NOV,107939.0,2009-04-20,2009-05-16,32.98,30.0,-0.0904,2009-04-20,1.65,1.7,1.667,2009-05-16,0.0,0.05,0.034,1.633,0.0556,1.1153,39308.85,13.0,39000.0,2122.9,41431.75
LXK,106917.0,2009-04-20,2009-05-16,18.0,15.0,-0.1667,2009-04-20,0.2,0.3,0.233,2009-05-16,0.0,0.05,0.034,0.199,0.0155,0.2373,39308.85,26.0,39000.0,517.4,39826.25
MTRX,107276.0,2009-04-20,2009-05-16,8.61,7.5,-0.1289,2009-04-20,0.4,0.55,0.45,2009-05-16,0.0,0.1,0.067,0.383,0.06,1.2407,39308.85,52.0,39000.0,1991.6,41300.45
MAN,107204.0,2009-04-20,2009-05-16,34.66,30.0,-0.1344,2009-04-20,0.75,0.95,0.816,2009-05-16,0.0,0.05,0.034,0.7819999999999999,0.0272,0.45,39308.85,13.0,39000.0,1016.6,40325.45
