ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,111987.0,2004-02-23,2004-03-20,10.83,10.0,-0.0766,2004-02-23,0.25,0.3,0.267,2004-03-20,0.0,0.05,0.034,0.233,0.0267,0.4403,65976.46749999998,66.0,66000.0,1537.8,67514.26749999999
BARZ,102026.0,2004-02-23,2004-03-20,31.22,30.0,-0.0391,2004-02-23,0.7,0.9,0.766,2004-03-20,0.0,0.15,0.101,0.665,0.0255,0.4172,65976.46749999998,22.0,66000.0,1463.0,67439.46749999998
DHI,103651.0,2004-02-23,2004-03-20,30.11,25.0,-0.1697,2004-02-23,0.1,0.15,0.117,2004-03-20,0.0,0.05,0.034,0.083,0.0047,0.0671,65976.46749999998,26.0,65000.0,215.8,66192.26749999999
PHM,109297.0,2004-02-23,2004-03-20,46.03,40.0,-0.131,2004-02-23,0.25,0.35,0.283,2004-03-20,0.0,0.05,0.034,0.24899999999999997,0.0071,0.1029,65976.46749999998,16.0,64000.0,398.4,66374.86749999998
FDP,112285.0,2004-02-23,2004-03-20,25.01,22.5,-0.1004,2004-02-23,0.05,0.15,0.083,2004-03-20,0.0,0.1,0.067,0.016,0.0037,0.0525,65976.46749999998,29.0,65250.0,46.4,66022.86749999998
MDC,107084.0,2004-02-23,2004-03-20,66.31,60.0,-0.0952,2004-02-23,0.7,0.8,0.733,2004-03-20,0.1,0.2,0.167,0.566,0.0122,0.1828,65976.46749999998,11.0,66000.0,622.6,66599.06749999999
PPD,109146.0,2004-02-23,2004-03-20,22.63,20.0,-0.1162,2004-02-23,0.3,0.45,0.35,2004-03-20,0.0,0.25,0.168,0.18199999999999997,0.0175,0.2715,65976.46749999998,33.0,66000.0,600.6,66577.06749999999
TOL,111071.0,2004-02-23,2004-03-20,40.91,35.0,-0.1445,2004-02-23,0.3,0.5,0.366,2004-03-20,0.0,0.05,0.034,0.33199999999999996,0.0105,0.1556,65976.46749999998,19.0,66500.0,630.8,66607.26749999999
THO,111015.0,2004-02-23,2004-03-20,29.3,27.5,-0.0614,2004-02-23,0.95,1.1,1.0,2004-03-20,2.15,2.55,2.418,-1.4180000000000001,0.0364,0.6406,65976.46749999998,24.0,66000.0,-3403.2,62573.26749999999
KSWS,106601.0,2004-02-23,2004-03-20,23.88,22.5,-0.0578,2004-02-23,0.4,0.65,0.483,2004-03-20,0.0,0.25,0.168,0.31499999999999995,0.0215,0.3425,65976.46749999998,29.0,65250.0,913.5,66889.96749999998
UHS,111493.0,2004-02-23,2004-03-20,53.68,50.0,-0.0686,2004-02-23,0.7,0.85,0.75,2004-03-20,3.9,4.1,4.034,-3.284,0.015,0.2289,65976.46749999998,13.0,65000.0,-4269.2,61707.26749999999
CVH,103485.0,2004-02-23,2004-03-20,41.95,36.625,-0.1269,2004-02-23,0.25,0.4,0.299,2004-03-20,0.0,0.05,0.034,0.265,0.0082,0.1197,65976.46749999998,18.0,65925.0,477.0,66453.46749999998
ROST,109706.0,2004-02-23,2004-03-20,30.88,27.5,-0.1095,2004-02-23,0.1,0.25,0.15,2004-03-20,0.0,0.1,0.067,0.08299999999999999,0.0055,0.0789,65976.46749999998,24.0,66000.0,199.2,66175.66749999998
AXL,101341.0,2004-02-23,2004-03-20,39.19,35.0,-0.1069,2004-02-23,0.1,0.3,0.166,2004-03-20,0.0,0.25,0.168,-0.0020000000000000018,0.0047,0.0671,65976.46749999998,19.0,66500.0,-3.8,65972.66749999998
BZH,102064.0,2004-02-23,2004-03-20,99.79,90.0,-0.0981,2004-02-23,0.7,0.85,0.75,2004-03-20,0.0,0.05,0.034,0.716,0.0083,0.1213,65976.46749999998,7.0,63000.0,501.2,66477.66749999998
