ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
OVTI,108441.0,2007-02-20,2007-03-17,12.9,10.0,-0.2248,2007-02-20,0.05,0.1,0.067,2007-03-17,0.0,0.05,0.034,0.033,0.0067,0.1009,80301.86949999996,80.0,80000.0,264.0,80565.86949999996
WIRE,104313.0,2007-02-20,2007-03-17,23.95,22.5,-0.0605,2007-02-20,0.25,0.3,0.267,2007-03-17,0.0,0.05,0.034,0.233,0.0119,0.1857,80301.86949999996,36.0,81000.0,838.8,81140.66949999996
KOMG,115938.0,2007-02-20,2007-03-17,32.14,30.0,-0.0666,2007-02-20,0.4,0.5,0.433,2007-03-17,0.0,0.05,0.034,0.399,0.0144,0.2286,80301.86949999996,27.0,81000.0,1077.3,81379.16949999996
PHM,109297.0,2007-02-20,2007-03-17,32.59,30.0,-0.0795,2007-02-20,0.25,0.3,0.267,2007-03-17,3.6,3.8,3.734,-3.467,0.0089,0.1361,80301.86949999996,27.0,81000.0,-9360.9,70940.96949999996
LPX,107044.0,2007-02-20,2007-03-17,21.3,20.0,-0.061,2007-02-20,0.1,0.15,0.117,2007-03-17,0.4,0.5,0.467,-0.35000000000000003,0.0059,0.0884,80301.86949999996,40.0,80000.0,-1400.0,78901.86949999996
MDC,107084.0,2007-02-20,2007-03-17,56.04,50.0,-0.1078,2007-02-20,0.2,0.3,0.233,2007-03-17,0.5,0.6,0.567,-0.33399999999999996,0.0047,0.0699,80301.86949999996,16.0,80000.0,-534.4,79767.46949999996
UNTD,108069.0,2007-02-20,2007-03-17,13.56,12.5,-0.0782,2007-02-20,0.05,0.1,0.067,2007-03-17,0.0,0.05,0.034,0.033,0.0054,0.0806,80301.86949999996,64.0,80000.0,211.2,80513.06949999995
LMS,106812.0,2007-02-20,2007-03-17,28.93,25.0,-0.1358,2007-02-20,0.1,0.15,0.117,2007-03-17,0.0,0.05,0.034,0.083,0.0047,0.0699,80301.86949999996,32.0,80000.0,265.6,80567.46949999996
PPD,109146.0,2007-02-20,2007-03-17,40.8,37.5,-0.0809,2007-02-20,0.05,0.75,0.281,2007-03-17,0.0,0.15,0.101,0.18000000000000002,0.0075,0.1136,80301.86949999996,21.0,78750.0,378.0,80679.86949999996
THO,111015.0,2007-02-20,2007-03-17,43.16,40.0,-0.0732,2007-02-20,0.3,0.45,0.35,2007-03-17,0.0,0.1,0.067,0.283,0.0087,0.1329,80301.86949999996,20.0,80000.0,566.0,80867.86949999996
PCAR,108670.0,2007-02-27,2007-03-17,71.32,65.0,-0.0886,2007-02-27,0.3,0.45,0.35,2007-03-17,0.0,0.05,0.034,0.31599999999999995,0.0054,0.1137,80301.86949999996,12.0,78000.0,379.2,80681.06949999995
LSS,107032.0,2007-02-20,2007-03-17,48.41,45.0,-0.0704,2007-02-20,0.4,0.45,0.417,2007-03-17,0.0,0.05,0.034,0.383,0.0093,0.1426,80301.86949999996,18.0,81000.0,689.4,80991.26949999995
TOL,111071.0,2007-02-20,2007-03-17,33.13,30.0,-0.0945,2007-02-20,0.2,0.25,0.217,2007-03-17,1.55,1.7,1.651,-1.434,0.0072,0.1088,80301.86949999996,27.0,81000.0,-3871.8,76430.06949999995
EXP,102847.0,2007-02-21,2007-03-17,48.73,45.0,-0.0765,2007-02-21,0.2,0.35,0.249,2007-03-17,1.6,1.65,1.633,-1.384,0.0055,0.0858,80301.86949999996,18.0,81000.0,-2491.2,77810.66949999996
DGX,109371.0,2007-02-20,2007-03-17,52.93,50.0,-0.0554,2007-02-20,0.15,0.25,0.183,2007-03-17,0.95,1.05,1.017,-0.8339999999999999,0.0037,0.0546,80301.86949999996,16.0,80000.0,-1334.4,78967.46949999996
CECO,102736.0,2007-02-20,2007-03-17,28.8,25.0,-0.1319,2007-02-20,0.1,0.15,0.117,2007-03-17,0.0,0.05,0.034,0.083,0.0047,0.0699,80301.86949999996,32.0,80000.0,265.6,80567.46949999996
BZH,102064.0,2007-02-20,2007-03-17,42.39,40.0,-0.0564,2007-02-20,0.55,0.6,0.567,2007-03-17,7.6,7.7,7.667,-7.1,0.0142,0.2251,80301.86949999996,20.0,80000.0,-14200.0,66101.86949999996
