ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,104275.0,2002-09-23,2002-10-19,48.33,45.0,-0.0689,2002-09-23,1.55,1.8,1.633,2002-10-19,0.0,0.25,0.168,1.465,0.0363,0.6384,40225.93,9.0,40500.0,1318.5,41544.43
RYL,109754.0,2002-09-23,2002-10-19,37.83,35.0,-0.0748,2002-09-23,1.45,1.5,1.466,2002-10-19,0.0,0.05,0.034,1.432,0.0419,0.7653,40225.93,11.0,38500.0,1575.2,41801.13
LSTR,106826.0,2002-09-23,2002-10-19,49.87,45.0,-0.0977,2002-09-23,0.3,0.55,0.383,2002-10-19,0.0,0.5,0.335,0.04799999999999999,0.0085,0.1243,40225.93,9.0,40500.0,43.2,40269.13
CPWR,103307.0,2002-09-23,2002-10-19,2.79,2.5,-0.1039,2002-09-23,0.1,0.2,0.133,2002-10-19,0.0,0.15,0.101,0.032,0.0532,1.0497,40225.93,161.0,40250.0,515.2,40741.13
BJ,101888.0,2002-09-25,2002-10-19,20.07,17.5,-0.1281,2002-09-25,0.15,0.35,0.216,2002-10-19,0.0,0.25,0.168,0.04799999999999999,0.0123,0.2013,40225.93,23.0,40250.0,110.4,40336.33
SWY,109854.0,2002-09-23,2002-10-19,22.02,20.0,-0.0917,2002-09-23,0.6,0.7,0.633,2002-10-19,0.0,0.15,0.101,0.532,0.0316,0.5384,40225.93,20.0,40000.0,1064.0,41289.93
DOX,112255.0,2002-09-23,2002-10-19,6.85,5.0,-0.2701,2002-09-23,0.1,0.2,0.133,2002-10-19,0.0,0.05,0.034,0.099,0.0266,0.4383,40225.93,80.0,40000.0,792.0,41017.93
UST,111298.0,2002-09-23,2002-10-19,29.13,25.0,-0.1418,2002-09-23,0.05,0.25,0.116,2002-10-19,0.0,0.25,0.168,-0.052000000000000005,0.0046,0.0656,40225.93,16.0,40000.0,-83.2,40142.73
KSWS,106601.0,2002-09-23,2002-10-19,20.8,17.5,-0.1587,2002-09-23,0.05,0.3,0.133,2002-10-19,0.0,0.05,0.034,0.099,0.0076,0.1105,40225.93,23.0,40250.0,227.7,40453.63
CHIC,102926.0,2002-09-23,2002-10-19,11.18,10.0,-0.1055,2002-09-23,0.3,0.5,0.366,2002-10-19,0.9,1.05,1.001,-0.6349999999999999,0.0366,0.645,40225.93,40.0,40000.0,-2540.0,37685.93
TLGD,111072.0,2002-09-23,2002-10-19,9.63,7.5,-0.2212,2002-09-23,0.05,0.3,0.133,2002-10-19,0.0,0.2,0.134,-0.0010000000000000009,0.0177,0.275,40225.93,54.0,40500.0,-5.4,40220.53
BKE,102395.0,2002-09-23,2002-10-19,19.66,17.5,-0.1099,2002-09-23,0.1,0.35,0.182,2002-10-19,0.0,0.25,0.168,0.013999999999999985,0.0104,0.154,40225.93,23.0,40250.0,32.2,40258.13
MDC,107084.0,2002-09-23,2002-10-19,37.0,35.0,-0.0541,2002-09-23,1.55,1.7,1.6,2002-10-19,0.0,0.05,0.034,1.566,0.0457,0.8566,40225.93,11.0,38500.0,1722.6,41948.53
