ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,111318.0,2006-03-20,2006-04-22,93.58,85.0,-0.0917,2006-03-20,0.95,1.15,1.016,2006-04-22,0.0,0.05,0.034,0.982,0.012,0.139,76757.97949999996,9.0,76500.0,883.8,77641.77949999996
RCII,109575.0,2006-03-20,2006-04-22,24.05,22.5,-0.0644,2006-03-20,0.15,0.2,0.167,2006-04-22,0.0,0.05,0.034,0.133,0.0074,0.0838,76757.97949999996,34.0,76500.0,452.2,77210.17949999995
TOL,111071.0,2006-03-20,2006-04-22,34.22,30.0,-0.1233,2006-03-20,0.35,0.4,0.366,2006-04-22,0.0,0.05,0.034,0.33199999999999996,0.0122,0.1414,76757.97949999996,26.0,78000.0,863.2,77621.17949999995
HRB,102244.0,2006-03-27,2006-04-22,21.81,20.0,-0.083,2006-03-27,0.15,0.2,0.167,2006-04-22,0.0,0.05,0.034,0.133,0.0083,0.1213,76757.97949999996,38.0,76000.0,505.4,77263.37949999995
AGP,113135.0,2006-03-20,2006-04-22,21.77,20.0,-0.0813,2006-03-20,0.15,0.3,0.2,2006-04-22,0.0,0.05,0.034,0.166,0.01,0.1147,76757.97949999996,38.0,76000.0,630.8,77388.77949999996
TTWO,110786.0,2006-03-20,2006-04-22,15.67,12.5,-0.2023,2006-03-20,0.05,0.1,0.067,2006-04-22,0.0,0.05,0.034,0.033,0.0054,0.0605,76757.97949999996,61.0,76250.0,201.3,76959.27949999996
ISSC,106162.0,2006-03-20,2006-04-22,13.75,12.5,-0.0909,2006-03-20,0.05,0.25,0.116,2006-04-22,0.0,0.25,0.168,-0.052000000000000005,0.0093,0.1063,76757.97949999996,61.0,76250.0,-317.2,76440.77949999996
MDC,107084.0,2006-03-20,2006-04-22,65.43,60.0,-0.083,2006-03-20,0.75,0.85,0.783,2006-04-22,0.45,0.55,0.517,0.266,0.0131,0.1526,76757.97949999996,13.0,78000.0,345.8,77103.77949999996
TUES,111250.0,2006-03-20,2006-04-22,22.03,20.0,-0.0921,2006-03-20,0.05,0.25,0.116,2006-04-22,0.0,0.2,0.134,-0.018000000000000002,0.0058,0.0651,76757.97949999996,38.0,76000.0,-68.4,76689.57949999996
BZH,102064.0,2006-03-20,2006-04-22,66.91,60.0,-0.1033,2006-03-20,0.8,0.85,0.817,2006-04-22,0.0,0.05,0.034,0.7829999999999999,0.0136,0.1588,76757.97949999996,13.0,78000.0,1017.9,77775.87949999995
TALK,110794.0,2006-03-21,2006-04-22,8.77,7.5,-0.1448,2006-03-21,0.05,0.25,0.116,2006-04-22,0.0,0.25,0.168,-0.052000000000000005,0.0155,0.1889,76757.97949999996,102.0,76500.0,-530.4,76227.57949999996
DHI,103651.0,2006-03-20,2006-04-22,33.88,30.0,-0.1145,2006-03-20,0.35,0.4,0.366,2006-04-22,0.0,0.05,0.034,0.33199999999999996,0.0122,0.1414,76757.97949999996,26.0,78000.0,863.2,77621.17949999995
LPX,107044.0,2006-03-20,2006-04-22,26.87,25.0,-0.0696,2006-03-20,0.3,0.4,0.333,2006-04-22,0.0,0.05,0.034,0.29900000000000004,0.0133,0.155,76757.97949999996,31.0,77500.0,926.9,77684.87949999995
MTH,107452.0,2006-03-20,2006-04-22,58.06,50.0,-0.1388,2006-03-20,0.4,0.5,0.433,2006-04-22,0.0,0.05,0.034,0.399,0.0087,0.0991,76757.97949999996,15.0,75000.0,598.5,77356.47949999996
TPX,119882.0,2006-03-20,2006-04-22,13.98,12.5,-0.1059,2006-03-20,0.15,0.25,0.183,2006-04-22,0.0,0.05,0.034,0.149,0.0146,0.1713,76757.97949999996,61.0,76250.0,908.9,77666.87949999995
CNXS,102556.0,2006-03-20,2006-04-22,23.13,20.0,-0.1353,2006-03-20,0.1,0.3,0.166,2006-04-22,0.0,0.2,0.134,0.032,0.0083,0.0944,76757.97949999996,38.0,76000.0,121.6,76879.57949999996
EXP,102847.0,2006-03-20,2006-04-22,61.2,55.0,-0.1013,2006-03-20,0.85,1.0,0.899,2006-04-22,0.0,0.05,0.034,0.865,0.0163,0.1929,76757.97949999996,14.0,77000.0,1211.0,77968.97949999996
CECO,102736.0,2006-03-20,2006-04-22,35.95,30.0,-0.1655,2006-03-20,0.15,0.2,0.167,2006-04-22,0.0,0.05,0.034,0.133,0.0056,0.0628,76757.97949999996,26.0,78000.0,345.8,77103.77949999996
