ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,111987.0,2009-02-23,2009-03-21,14.23,12.5,-0.1216,2009-02-23,0.6,0.65,0.617,2009-03-21,0.0,0.05,0.034,0.583,0.0494,0.9496,33490.27,27.0,33750.0,1574.1,35064.369999999995
FOSL,104964.0,2009-02-23,2009-03-21,13.11,10.0,-0.2372,2009-02-23,0.1,0.25,0.15,2009-03-21,0.0,0.15,0.101,0.04899999999999999,0.015,0.2289,33490.27,33.0,33000.0,161.7,33651.969999999994
DWSN,103718.0,2009-02-23,2009-03-21,13.25,12.5,-0.0566,2009-02-23,0.9,1.1,0.966,2009-03-21,0.0,0.25,0.168,0.7979999999999999,0.0773,1.8037,33490.27,27.0,33750.0,2154.6,35644.869999999995
LCAV,106760.0,2009-02-26,2009-03-21,2.88,2.5,-0.1319,2009-02-26,0.05,0.25,0.116,2009-03-21,0.0,0.05,0.034,0.082,0.0464,1.0338,33490.27,134.0,33500.0,1098.8,34589.07
GLBL,105269.0,2009-02-23,2009-03-21,2.92,2.5,-0.1438,2009-02-23,0.1,0.25,0.15,2009-03-21,0.0,0.1,0.067,0.08299999999999999,0.06,1.2407,33490.27,134.0,33500.0,1112.2,34602.469999999994
CVH,103485.0,2009-02-24,2009-03-21,14.36,12.5,-0.1295,2009-02-24,0.3,0.4,0.333,2009-03-21,0.7,0.85,0.8,-0.467,0.0266,0.4594,33490.27,27.0,33750.0,-1260.9,32229.369999999995
JCP,108849.0,2009-02-23,2009-03-21,14.85,12.5,-0.1582,2009-02-23,0.4,0.45,0.417,2009-03-21,0.0,0.05,0.034,0.383,0.0334,0.576,33490.27,27.0,33750.0,1034.1,34524.369999999995
AEO,101369.0,2009-02-23,2009-03-21,9.54,7.5,-0.2138,2009-02-23,0.15,0.2,0.167,2009-03-21,0.0,0.05,0.034,0.133,0.0223,0.3571,33490.27,45.0,33750.0,598.5,34088.77
LUFK,107053.0,2009-02-23,2009-03-21,33.32,30.0,-0.0996,2009-02-23,1.7,1.9,1.766,2009-03-21,0.0,0.15,0.101,1.665,0.0589,1.2087,33490.27,11.0,33000.0,1831.5,35321.77
CMCO,103192.0,2009-03-02,2009-03-21,8.19,7.5,-0.0842,2009-03-02,0.15,0.65,0.315,2009-03-21,0.0,0.2,0.134,0.181,0.042,1.1805,33490.27,45.0,33750.0,814.5,34304.77
HUM,105833.0,2009-02-23,2009-03-21,33.52,30.0,-0.105,2009-02-23,2.1,2.25,2.15,2009-03-21,5.4,5.7,5.601,-3.451,0.0717,1.6085,33490.27,11.0,33000.0,-3796.1,29694.17
KFY,106736.0,2009-02-23,2009-03-21,9.82,7.5,-0.2363,2009-02-23,0.05,0.2,0.1,2009-03-21,0.0,0.1,0.067,0.033,0.0133,0.2007,33490.27,45.0,33750.0,148.5,33638.77
TEX,110955.0,2009-02-23,2009-03-21,8.0,7.5,-0.0625,2009-02-23,0.85,0.95,0.883,2009-03-21,0.0,0.05,0.034,0.849,0.1177,3.6679,33490.27,45.0,33750.0,3820.5,37310.77
TKR,111054.0,2009-02-23,2009-03-21,12.04,10.0,-0.1694,2009-02-23,0.1,0.4,0.199,2009-03-21,0.0,0.2,0.134,0.065,0.0199,0.3137,33490.27,33.0,33000.0,214.5,33704.77
CRDN,102888.0,2009-02-23,2009-03-21,19.29,17.5,-0.0928,2009-02-23,1.35,1.45,1.383,2009-03-21,0.0,0.05,0.034,1.349,0.079,1.8656,33490.27,19.0,33250.0,2563.1,36053.369999999995
SPN,110640.0,2009-02-23,2009-03-21,13.36,12.5,-0.0644,2009-02-23,1.1,1.2,1.133,2009-03-21,0.0,0.05,0.034,1.099,0.0906,2.3229,33490.27,27.0,33750.0,2967.3,36457.57
MDR,107317.0,2009-02-23,2009-03-21,11.87,10.0,-0.1575,2009-02-23,0.65,0.75,0.683,2009-03-21,0.0,0.05,0.034,0.649,0.0683,1.4963,33490.27,33.0,33000.0,2141.7,35631.969999999994
NTRI,108328.0,2009-02-23,2009-03-21,11.45,10.0,-0.1266,2009-02-23,0.55,0.65,0.583,2009-03-21,0.0,0.05,0.034,0.5489999999999999,0.0583,1.1915,33490.27,33.0,33000.0,1811.7,35301.969999999994
UNT,111405.0,2009-02-23,2009-03-21,22.75,20.0,-0.1209,2009-02-23,0.9,1.05,0.95,2009-03-21,0.0,0.05,0.034,0.9159999999999999,0.0475,0.9013,33490.27,17.0,34000.0,1557.2,35047.469999999994
SWSI,124437.0,2009-02-23,2009-03-21,6.54,5.0,-0.2355,2009-02-23,0.05,0.4,0.166,2009-03-21,0.0,0.25,0.168,-0.0020000000000000018,0.0332,0.5718,33490.27,67.0,33500.0,-13.4,33476.869999999995
TRA,110956.0,2009-02-23,2009-03-21,24.13,22.5,-0.0676,2009-02-23,1.6,1.75,1.65,2009-03-21,0.0,0.1,0.067,1.583,0.0733,1.663,33490.27,15.0,33750.0,2374.5,35864.77
WSM,112046.0,2009-02-25,2009-03-21,8.84,7.5,-0.1516,2009-02-25,0.2,0.3,0.233,2009-03-21,0.0,0.05,0.034,0.199,0.0311,0.5831,33490.27,45.0,33750.0,895.5,34385.77
RAIL,123548.0,2009-02-26,2009-03-21,16.38,15.0,-0.0842,2009-02-26,0.5,0.8,0.599,2009-03-21,0.0,0.2,0.134,0.46499999999999997,0.0399,0.8448,33490.27,22.0,33000.0,1023.0,34513.27
CF,124758.0,2009-03-02,2009-03-21,60.96,55.0,-0.0978,2009-03-02,2.05,2.2,2.099,2009-03-21,0.0,0.05,0.034,2.0650000000000004,0.0382,1.0346,33490.27,6.0,33000.0,1239.0,34729.27
HWCC,127030.0,2009-02-23,2009-03-21,6.05,5.0,-0.1736,2009-02-23,0.3,0.5,0.366,2009-03-21,0.0,0.15,0.101,0.265,0.0732,1.6596,33490.27,67.0,33500.0,1775.5,35265.77
THO,111015.0,2009-02-23,2009-03-21,11.5,10.0,-0.1304,2009-02-23,0.4,0.55,0.45,2009-03-21,0.0,0.05,0.034,0.41600000000000004,0.045,0.8394,33490.27,33.0,33000.0,1372.8,34863.07
SIMG,110168.0,2009-02-23,2009-03-21,2.69,2.5,-0.0706,2009-02-23,0.15,0.25,0.183,2009-03-21,0.05,0.2,0.151,0.032,0.0732,1.6596,33490.27,134.0,33500.0,428.8,33919.07
RDC,109715.0,2009-02-23,2009-03-21,10.95,10.0,-0.0868,2009-02-23,0.75,0.85,0.783,2009-03-21,0.0,0.05,0.034,0.749,0.0783,1.84,33490.27,33.0,33000.0,2471.7,35961.969999999994
ANF,100974.0,2009-02-26,2009-03-21,22.5,20.0,-0.1111,2009-02-26,0.6,0.7,0.633,2009-03-21,0.0,0.05,0.034,0.599,0.0316,0.6274,33490.27,17.0,34000.0,1018.3,34508.57
OMG,108341.0,2009-02-23,2009-03-21,17.3,15.0,-0.1329,2009-02-23,0.95,1.05,0.983,2009-03-21,0.0,0.1,0.067,0.9159999999999999,0.0655,1.4072,33490.27,22.0,33000.0,2015.2,35505.469999999994
OIS,114729.0,2009-02-23,2009-03-21,14.42,12.5,-0.1331,2009-02-23,0.7,0.95,0.782,2009-03-21,0.0,0.15,0.101,0.681,0.0626,1.318,33490.27,27.0,33750.0,1838.7,35328.969999999994
NCR,107846.0,2009-02-23,2009-03-21,8.75,7.5,-0.1429,2009-02-23,0.2,0.3,0.233,2009-03-21,0.0,0.15,0.101,0.132,0.0311,0.5281,33490.27,45.0,33750.0,594.0,34084.27
PTEN,108794.0,2009-02-26,2009-03-21,8.76,7.5,-0.1438,2009-02-26,0.25,0.3,0.267,2009-03-21,0.0,0.05,0.034,0.233,0.0356,0.729,33490.27,45.0,33750.0,1048.5,34538.77
VLCM,124128.0,2009-02-23,2009-03-21,7.92,7.5,-0.053,2009-02-23,0.6,0.75,0.649,2009-03-21,0.0,0.1,0.067,0.5820000000000001,0.0865,2.1541,33490.27,45.0,33750.0,2619.0,36109.27
VPHM,111756.0,2009-02-23,2009-03-21,5.8,5.0,-0.1379,2009-02-23,0.25,0.35,0.283,2009-03-21,0.9,1.1,1.034,-0.7510000000000001,0.0566,1.1432,33490.27,67.0,33500.0,-5031.7,28458.569999999996
CALM,102609.0,2009-02-23,2009-03-21,23.2,20.0,-0.1379,2009-02-23,0.35,0.65,0.449,2009-03-21,0.0,0.05,0.034,0.41500000000000004,0.0225,0.3608,33490.27,17.0,34000.0,705.5,34195.77
SYX,110717.0,2009-02-23,2009-03-21,9.69,7.5,-0.226,2009-02-23,0.1,0.3,0.166,2009-03-21,0.0,0.1,0.067,0.099,0.0221,0.3535,33490.27,45.0,33750.0,445.5,33935.77
LXK,106917.0,2009-02-23,2009-03-21,18.63,17.5,-0.0607,2009-02-23,0.75,0.85,0.783,2009-03-21,1.55,1.75,1.684,-0.9009999999999999,0.0447,0.8321,33490.27,19.0,33250.0,-1711.9,31778.369999999995
