ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
MKG,5496.0,1997-12-22,1998-01-17,37.19,35.0,-0.0589,1997-12-22,0.125,0.3125,0.187,1998-01-17,0.0,0.1875,0.126,0.061,0.0053,0.0759,29295.63,8.0,28000.0,48.8,29344.43
WDC,111987.0,1997-12-22,1998-01-17,15.13,12.5,-0.1738,1997-12-22,0.25,0.375,0.291,1998-01-17,0.125,0.1875,0.167,0.12399999999999997,0.0233,0.3756,29295.63,23.0,28750.0,285.2,29580.83
STAR,107031.0,1997-12-22,1998-01-17,17.0,15.0,-0.1176,1997-12-22,0.125,0.375,0.208,1998-01-17,0.0,0.25,0.168,0.03999999999999998,0.0139,0.2106,29295.63,20.0,30000.0,80.0,29375.63
WLP,111951.0,1997-12-22,1998-01-17,39.75,35.0,-0.1195,1997-12-22,0.3125,0.5,0.374,1998-01-17,0.0,0.1875,0.126,0.248,0.0107,0.1588,29295.63,8.0,28000.0,198.4,29494.030000000002
HNH,5440.0,1997-12-22,1998-01-17,33.03,30.0,-0.0917,1997-12-22,0.3125,0.5625,0.395,1998-01-17,0.1875,0.4375,0.355,0.040000000000000036,0.0132,0.1991,29295.63,10.0,30000.0,40.0,29335.63
FLS,104916.0,1997-12-22,1998-01-17,27.69,25.0,-0.0971,1997-12-22,0.0625,0.3125,0.145,1998-01-17,0.0,0.25,0.168,-0.02300000000000002,0.0058,0.0834,29295.63,12.0,30000.0,-27.6,29268.030000000002
HELX,105671.0,1997-12-22,1998-01-17,18.84,17.5,-0.0711,1997-12-22,0.4375,0.5625,0.479,1998-01-17,0.125,0.3125,0.251,0.22799999999999998,0.0274,0.4539,29295.63,17.0,29750.0,387.6,29683.23
AMAT,101610.0,1997-12-22,1998-01-17,30.5,27.5,-0.0984,1997-12-22,0.8125,1.0,0.874,1998-01-17,0.5625,0.75,0.688,0.18600000000000005,0.0318,0.5426,29295.63,11.0,30250.0,204.6,29500.23
PLXS,109070.0,1997-12-31,1998-01-17,15.13,12.5,-0.1738,1997-12-31,0.25,0.3125,0.271,1998-01-17,0.25,0.3125,0.292,-0.020999999999999963,0.0217,0.5756,29295.63,23.0,28750.0,-48.3,29247.33
LQI,5538.0,1997-12-22,1998-01-17,19.34,17.5,-0.0951,1997-12-22,0.125,0.25,0.166,1998-01-17,0.0625,0.1875,0.146,0.020000000000000018,0.0095,0.1399,29295.63,17.0,29750.0,34.0,29329.63
CPQ,103282.0,1997-12-22,1998-01-17,55.63,50.0,-0.1012,1997-12-22,1.5,1.75,1.583,1998-01-17,0.5625,0.6875,0.646,0.9369999999999999,0.0317,0.5405,29295.63,6.0,30000.0,562.2,29857.83
TEK,110860.0,1997-12-22,1998-01-17,37.72,33.375,-0.1152,1997-12-22,0.375,0.5625,0.437,1998-01-17,0.1875,0.3125,0.271,0.16599999999999998,0.0131,0.1975,29295.63,9.0,30037.5,149.4,29445.030000000002
SCI,109780.0,1997-12-22,1998-01-17,40.31,37.5,-0.0697,1997-12-22,1.3125,1.5625,1.395,1998-01-17,0.0625,0.3125,0.23,1.165,0.0372,0.6582,29295.63,8.0,30000.0,932.0,30227.63
TXI,110971.0,1997-12-22,1998-01-17,43.88,40.0,-0.0884,1997-12-22,0.3125,0.5625,0.395,1998-01-17,0.0625,0.3125,0.23,0.165,0.0099,0.1461,29295.63,7.0,28000.0,115.5,29411.13
INVX,106133.0,1997-12-22,1998-01-17,21.44,20.0,-0.0672,1997-12-22,1.3125,1.5,1.374,1998-01-17,0.5,0.625,0.584,0.7900000000000001,0.0687,1.5092,29295.63,15.0,30000.0,1185.0,30480.63
IKOS,105978.0,1997-12-22,1998-01-17,6.06,5.0,-0.1749,1997-12-22,0.0625,0.1875,0.104,1998-01-17,0.0,0.1875,0.126,-0.022000000000000006,0.0208,0.3298,29295.63,59.0,29500.0,-129.8,29165.83
