ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
NL,107858.0,1999-09-20,1999-11-20,11.56,10.0,-0.1349,1999-09-20,0.125,0.375,0.208,1999-11-20,0.0,0.25,0.168,0.03999999999999998,0.0208,0.1292,53870.143499999984,54.0,54000.0,216.0,54086.143499999984
RCMT,109404.0,1999-09-20,1999-10-16,12.09,10.0,-0.1729,1999-09-20,0.125,0.3125,0.187,1999-10-16,0.0,0.125,0.084,0.103,0.0187,0.2924,53870.143499999984,54.0,54000.0,556.2,54426.34349999998
INVX,106133.0,1999-09-24,1999-10-16,8.66,7.5,-0.1339,1999-09-24,0.0625,0.25,0.124,1999-10-16,0.0,0.1875,0.126,-0.0020000000000000018,0.0165,0.3071,53870.143499999984,72.0,54000.0,-14.4,53855.74349999998
ODP,108401.0,1999-09-20,1999-10-16,11.13,10.0,-0.1015,1999-09-20,0.125,0.3125,0.187,1999-10-16,0.0,0.125,0.084,0.103,0.0187,0.2924,53870.143499999984,54.0,54000.0,556.2,54426.34349999998
NAUT,107973.0,1999-09-23,1999-10-16,15.97,15.0,-0.0607,1999-09-23,0.375,0.5625,0.437,1999-10-16,0.625,0.875,0.793,-0.35600000000000004,0.0291,0.5667,53870.143499999984,36.0,54000.0,-1281.6,52588.543499999985
OLN,108425.0,1999-09-20,1999-10-16,13.41,12.5,-0.0679,1999-09-20,0.0625,0.3125,0.145,1999-10-16,0.0,0.25,0.168,-0.02300000000000002,0.0116,0.1731,53870.143499999984,43.0,53750.0,-98.9,53771.24349999998
ADSK,101795.0,1999-09-20,1999-10-16,23.63,20.0,-0.1536,1999-09-20,0.125,0.375,0.208,1999-10-16,0.0625,0.25,0.188,0.01999999999999999,0.0104,0.154,53870.143499999984,27.0,54000.0,54.0,53924.143499999984
PMRY,109098.0,1999-09-20,1999-10-16,12.25,10.0,-0.1837,1999-09-20,0.0625,0.25,0.124,1999-10-16,0.0,0.25,0.168,-0.04400000000000001,0.0124,0.1861,53870.143499999984,54.0,54000.0,-237.6,53632.543499999985
ABS,101199.0,1999-09-20,1999-10-16,43.91,40.0,-0.089,1999-09-20,0.25,0.4375,0.312,1999-10-16,0.0625,0.1875,0.146,0.166,0.0078,0.1136,53870.143499999984,13.0,52000.0,215.8,54085.94349999999
TBL,111048.0,1999-09-23,1999-10-16,34.31,30.0,-0.1256,1999-09-23,0.3125,0.375,0.333,1999-10-16,0.0,0.1875,0.126,0.20700000000000002,0.0111,0.1886,53870.143499999984,18.0,54000.0,372.6,54242.74349999998
HTLD,105656.0,1999-09-20,1999-10-16,14.59,12.5,-0.1432,1999-09-20,0.0625,0.1875,0.104,1999-10-16,0.0,0.1875,0.126,-0.022000000000000006,0.0083,0.1213,53870.143499999984,43.0,53750.0,-94.6,53775.543499999985
MAPX,107206.0,1999-09-20,1999-10-16,8.78,7.5,-0.1458,1999-09-20,0.1875,0.4375,0.27,1999-10-16,0.0,0.25,0.168,0.10200000000000001,0.036,0.6318,53870.143499999984,72.0,54000.0,734.4,54604.543499999985
PIR,109006.0,1999-09-20,1999-10-16,6.16,5.0,-0.1883,1999-09-20,0.0625,0.1875,0.104,1999-10-16,0.0,0.125,0.084,0.01999999999999999,0.0208,0.3298,53870.143499999984,108.0,54000.0,216.0,54086.143499999984
HRC,105615.0,1999-09-23,1999-10-16,5.91,5.0,-0.154,1999-09-23,0.125,0.3125,0.187,1999-10-16,0.0,0.1875,0.126,0.061,0.0374,0.7766,53870.143499999984,108.0,54000.0,658.8,54528.94349999999
GR,105338.0,1999-09-28,1999-10-16,27.19,25.0,-0.0805,1999-09-28,0.1875,0.4375,0.27,1999-10-16,0.0,0.25,0.168,0.10200000000000001,0.0108,0.2397,53870.143499999984,22.0,55000.0,224.4,54094.543499999985
