ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2002-07-22,2002-08-17,37.0,35.0,-0.0541,2002-07-22,3.4,3.7,3.499,2002-08-17,0.0,0.05,0.034,3.4650000000000003,0.1,2.7422,57150.965500000006,16.0,56000.0,5544.0,62694.965500000006
FOSL,104964.0,2002-07-22,2002-08-17,16.82,15.0,-0.1082,2002-07-22,0.1,0.35,0.182,2002-08-17,0.0,0.25,0.168,0.013999999999999985,0.0121,0.1812,57150.965500000006,38.0,57000.0,53.2,57204.1655
GPI,105422.0,2002-07-26,2002-08-17,25.95,25.0,-0.0366,2002-07-26,1.15,1.35,1.216,2002-08-17,0.0,0.25,0.168,1.048,0.0486,1.174,57150.965500000006,23.0,57500.0,2410.4,59561.36550000001
GTK,105441.0,2002-07-22,2002-08-17,19.52,17.5,-0.1035,2002-07-22,0.3,0.4,0.333,2002-08-17,0.0,0.25,0.168,0.165,0.019,0.2977,57150.965500000006,33.0,57750.0,544.5,57695.465500000006
RYAN,109751.0,2002-07-22,2002-08-17,11.02,10.0,-0.0926,2002-07-22,0.2,0.45,0.283,2002-08-17,0.0,0.25,0.168,0.11499999999999996,0.0283,0.4717,57150.965500000006,57.0,57000.0,655.5,57806.465500000006
ASGN,108448.0,2002-07-22,2002-08-17,8.78,7.5,-0.1458,2002-07-22,0.15,0.4,0.233,2002-08-17,0.0,0.25,0.168,0.065,0.0311,0.5281,57150.965500000006,76.0,57000.0,494.0,57644.965500000006
EYE,111778.0,2002-07-22,2002-08-17,7.73,5.0,-0.3532,2002-07-22,0.05,0.25,0.116,2002-08-17,0.0,0.25,0.168,-0.052000000000000005,0.0232,0.3738,57150.965500000006,114.0,57000.0,-592.8,56558.1655
DOX,112255.0,2002-07-22,2002-08-17,7.8,5.0,-0.359,2002-07-22,0.05,0.15,0.083,2002-08-17,0.0,0.05,0.034,0.049,0.0166,0.256,57150.965500000006,114.0,57000.0,558.6,57709.565500000004
BRL,102025.0,2002-07-26,2002-08-17,53.75,50.0,-0.0698,2002-07-26,1.65,1.75,1.683,2002-08-17,0.0,0.25,0.168,1.5150000000000001,0.0337,0.7201,57150.965500000006,11.0,55000.0,1666.5,58817.465500000006
COLM,103190.0,2002-07-22,2002-08-17,28.85,25.0,-0.1334,2002-07-22,0.4,0.6,0.466,2002-08-17,0.0,0.25,0.168,0.29800000000000004,0.0186,0.2907,57150.965500000006,23.0,57500.0,685.4,57836.36550000001
BBY,102113.0,2002-07-22,2002-08-17,30.04,27.5,-0.0846,2002-07-22,1.35,1.45,1.383,2002-08-17,4.0,4.2,4.134,-2.7510000000000003,0.0503,0.9729,57150.965500000006,21.0,57750.0,-5777.1,51373.86550000001
TJX,110752.0,2002-07-22,2002-08-17,16.44,15.0,-0.0876,2002-07-22,0.2,0.35,0.249,2002-08-17,0.0,0.15,0.101,0.148,0.0166,0.256,57150.965500000006,38.0,57000.0,562.4,57713.36550000001
SFA,109970.0,2002-07-22,2002-08-17,12.4,10.0,-0.1935,2002-07-22,0.25,0.4,0.299,2002-08-17,0.0,0.1,0.067,0.23199999999999998,0.0299,0.5037,57150.965500000006,57.0,57000.0,1322.4,58473.36550000001
APPB,101595.0,2002-07-22,2002-08-17,19.82,17.5,-0.1171,2002-07-22,0.2,0.35,0.249,2002-08-17,0.0,0.25,0.168,0.08099999999999999,0.0142,0.2156,57150.965500000006,33.0,57750.0,267.3,57418.26550000001
BZH,102064.0,2002-07-22,2002-08-17,57.38,50.0,-0.1286,2002-07-22,2.15,2.55,2.282,2002-08-17,0.0,0.05,0.034,2.248,0.0456,0.8541,57150.965500000006,11.0,55000.0,2472.8,59623.76550000001
