ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,111318.0,2001-02-20,2001-03-17,20.84,20.0,-0.0403,2001-02-20,0.75,0.95,0.816,2001-03-17,3.2,3.6,3.468,-2.652,0.0408,0.7786,62039.768499999984,31.0,62000.0,-8221.2,53818.56849999998
FCS,104584.0,2001-02-20,2001-03-17,15.81,15.0,-0.0512,2001-02-20,0.9,1.0,0.933,2001-03-17,1.0,1.1,1.067,-0.1339999999999999,0.0622,1.3844,62039.768499999984,41.0,61500.0,-549.4,61490.36849999998
FOSL,104964.0,2001-02-20,2001-03-17,19.22,17.5,-0.0895,2001-02-20,0.375,0.625,0.458,2001-03-17,0.0,0.25,0.168,0.29000000000000004,0.0262,0.4512,62039.768499999984,35.0,61250.0,1015.0,63054.768499999984
EFII,104239.0,2001-02-20,2001-03-17,21.47,20.0,-0.0685,2001-02-20,1.0,1.125,1.041,2001-03-17,0.0,0.1875,0.126,0.9149999999999999,0.052,1.075,62039.768499999984,31.0,62000.0,2836.5,64876.268499999984
DAL,103757.0,2001-02-20,2001-03-17,43.42,40.0,-0.0788,2001-02-20,0.7,0.8,0.733,2001-03-17,0.75,0.8,0.784,-0.051000000000000045,0.0183,0.2984,62039.768499999984,16.0,64000.0,-81.6,61958.168499999985
MLI,107758.0,2001-02-20,2001-03-17,29.18,25.0,-0.1432,2001-02-20,0.05,0.3,0.133,2001-03-17,0.0,0.25,0.168,-0.035,0.0053,0.0791,62039.768499999984,25.0,62500.0,-87.5,61952.268499999984
WLP,111951.0,2001-02-20,2001-03-17,99.19,90.0,-0.0927,2001-02-20,1.95,2.2,2.033,2001-03-17,0.0,0.25,0.168,1.865,0.0226,0.3796,62039.768499999984,7.0,63000.0,1305.5,63345.268499999984
GGG,105353.0,2001-02-20,2001-03-17,27.18,25.0,-0.0802,2001-02-20,0.2,0.45,0.283,2001-03-17,0.0,0.25,0.168,0.11499999999999996,0.0113,0.1756,62039.768499999984,25.0,62500.0,287.5,62327.268499999984
UST,111298.0,2001-02-20,2001-03-17,27.91,25.0,-0.1043,2001-02-20,0.1,0.3,0.166,2001-03-17,0.0,0.2,0.134,0.032,0.0066,0.0994,62039.768499999984,25.0,62500.0,80.0,62119.768499999984
NAV,107975.0,2001-02-20,2001-03-17,25.61,22.5,-0.1214,2001-02-20,0.75,0.8,0.767,2001-03-17,0.0,0.1,0.067,0.7,0.0341,0.6207,62039.768499999984,28.0,63000.0,1960.0,63999.768499999984
ZOMX,112248.0,2001-02-27,2001-03-17,5.33,5.0,-0.0619,2001-02-27,0.3125,0.5,0.374,2001-03-17,0.0,0.25,0.168,0.206,0.0748,3.2321,62039.768499999984,124.0,62000.0,2554.4,64594.168499999985
DLX,103772.0,2001-02-20,2001-03-17,23.77,22.5,-0.0534,2001-02-20,0.2,0.45,0.283,2001-03-17,0.0,0.25,0.168,0.11499999999999996,0.0126,0.1976,62039.768499999984,28.0,63000.0,322.0,62361.768499999984
SKYW,110227.0,2001-02-20,2001-03-17,25.98,22.5,-0.1339,2001-02-20,0.125,0.375,0.208,2001-03-17,3.875,4.25,4.126,-3.918,0.0092,0.141,62039.768499999984,28.0,63000.0,-10970.4,51069.36849999998
SHOO,107149.0,2001-02-26,2001-03-17,14.66,12.5,-0.1473,2001-02-26,0.1875,0.4375,0.27,2001-03-17,0.0,0.25,0.168,0.10200000000000001,0.0216,0.4992,62039.768499999984,50.0,62500.0,510.0,62549.768499999984
