ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,104275.0,2009-12-21,2010-01-16,26.98,25.0,-0.0734,2009-12-21,0.25,0.55,0.349,2010-01-16,0.1,0.25,0.201,0.14799999999999996,0.014,0.2123,42298.86,17.0,42500.0,251.6,42550.46
RDC,109715.0,2009-12-21,2010-01-16,24.08,22.5,-0.0656,2009-12-21,0.4,0.45,0.417,2010-01-16,0.55,0.65,0.617,-0.2,0.0185,0.2889,42298.86,19.0,42750.0,-380.0,41918.86
SPTN,110379.0,2009-12-21,2010-01-16,13.61,12.5,-0.0816,2009-12-21,0.05,0.3,0.133,2010-01-16,0.05,0.15,0.117,0.016,0.0106,0.1572,42298.86,34.0,42500.0,54.4,42353.26
HS,125545.0,2009-12-21,2010-01-16,17.55,15.0,-0.1453,2009-12-21,0.1,0.25,0.15,2010-01-16,0.05,0.15,0.117,0.03299999999999999,0.01,0.1477,42298.86,28.0,42000.0,92.4,42391.26
FLR,112487.0,2009-12-21,2010-01-16,43.79,40.0,-0.0865,2009-12-21,0.35,0.4,0.366,2010-01-16,0.1,0.15,0.134,0.23199999999999998,0.0092,0.1352,42298.86,11.0,44000.0,255.2,42554.06
GLF,105462.0,2009-12-21,2010-01-16,28.88,25.0,-0.1343,2009-12-21,0.1,0.3,0.166,2010-01-16,0.0,0.15,0.101,0.065,0.0066,0.0954,42298.86,17.0,42500.0,110.5,42409.36
TRLG,116902.0,2009-12-22,2010-01-16,19.12,17.5,-0.0847,2009-12-22,0.25,0.3,0.267,2010-01-16,0.15,0.3,0.251,0.016000000000000014,0.0153,0.2444,42298.86,24.0,42000.0,38.4,42337.26
AZZ,100964.0,2009-12-21,2010-01-16,33.75,30.0,-0.1111,2009-12-21,0.35,0.55,0.416,2010-01-16,0.3,0.5,0.434,-0.018000000000000016,0.0139,0.2106,42298.86,14.0,42000.0,-25.2,42273.66
SII,110248.0,2009-12-21,2010-01-16,27.24,25.0,-0.0822,2009-12-21,0.3,0.4,0.333,2010-01-16,0.15,0.2,0.183,0.15000000000000002,0.0133,0.2007,42298.86,17.0,42500.0,255.0,42553.86
AET,112507.0,2009-12-21,2010-01-16,33.77,30.0,-0.1116,2009-12-21,0.25,0.3,0.267,2010-01-16,0.35,0.5,0.451,-0.184,0.0089,0.1305,42298.86,14.0,42000.0,-257.6,42041.26
AAWW,126953.0,2009-12-21,2010-01-16,37.13,32.5,-0.1247,2009-12-21,0.3,0.45,0.35,2010-01-16,0.05,0.25,0.184,0.16599999999999998,0.0108,0.1604,42298.86,13.0,42250.0,215.8,42514.66
APOG,101587.0,2009-12-21,2010-01-16,14.48,12.5,-0.1367,2009-12-21,0.05,0.15,0.083,2010-01-16,0.0,0.05,0.034,0.049,0.0066,0.0954,42298.86,34.0,42500.0,166.6,42465.46
JOSB,106573.0,2009-12-21,2010-01-16,41.14,35.0,-0.1492,2009-12-21,0.15,0.25,0.183,2010-01-16,0.05,0.1,0.084,0.09899999999999999,0.0052,0.0745,42298.86,12.0,42000.0,118.8,42417.66
PPD,109146.0,2009-12-21,2010-01-16,40.81,35.0,-0.1424,2009-12-21,0.3,0.65,0.416,2010-01-16,0.05,0.3,0.218,0.19799999999999998,0.0119,0.178,42298.86,12.0,42000.0,237.6,42536.46
HUM,105833.0,2009-12-21,2010-01-16,45.02,41.0,-0.0893,2009-12-21,0.55,0.65,0.583,2010-01-16,0.3,0.45,0.401,0.18199999999999994,0.0142,0.2156,42298.86,10.0,41000.0,182.0,42480.86
DECK,103729.0,2009-12-21,2010-01-16,92.63,85.0,-0.0824,2009-12-21,1.1,1.25,1.15,2010-01-16,0.05,0.1,0.084,1.0659999999999998,0.0135,0.204,42298.86,5.0,42500.0,533.0,42831.86
CRDN,102888.0,2009-12-21,2010-01-16,18.52,17.5,-0.0551,2009-12-21,0.25,0.35,0.283,2010-01-16,0.0,0.1,0.067,0.21599999999999997,0.0162,0.2492,42298.86,24.0,42000.0,518.4,42817.26
SPN,110640.0,2009-12-21,2010-01-16,24.38,22.5,-0.0771,2009-12-21,0.3,0.4,0.333,2010-01-16,0.15,0.25,0.217,0.11600000000000002,0.0148,0.2256,42298.86,19.0,42750.0,220.4,42519.26
JCOM,106560.0,2009-12-21,2010-01-16,19.55,17.5,-0.1049,2009-12-21,0.1,0.2,0.133,2010-01-16,0.0,0.1,0.067,0.066,0.0076,0.1105,42298.86,24.0,42000.0,158.4,42457.26
BKE,102395.0,2009-12-21,2010-01-16,28.57,25.0,-0.125,2009-12-21,0.15,0.3,0.2,2010-01-16,0.05,0.15,0.117,0.083,0.008,0.1166,42298.86,17.0,42500.0,141.1,42439.96
RAIL,123548.0,2009-12-21,2010-01-16,19.27,17.5,-0.0919,2009-12-21,0.3,0.45,0.35,2010-01-16,0.0,0.1,0.067,0.283,0.02,0.3155,42298.86,24.0,42000.0,679.2,42978.06
CF,124758.0,2009-12-21,2010-01-16,87.13,80.0,-0.0818,2009-12-21,1.7,1.8,1.733,2010-01-16,0.35,0.45,0.417,1.316,0.0217,0.3461,42298.86,5.0,40000.0,658.0,42956.86
MLHR,107601.0,2009-12-21,2010-01-16,16.21,15.0,-0.0746,2009-12-21,0.15,0.7,0.332,2010-01-16,0.0,0.55,0.369,-0.03699999999999998,0.0221,0.3535,42298.86,28.0,42000.0,-103.6,42195.26
JEC,106529.0,2009-12-28,2010-01-16,38.66,35.0,-0.0947,2009-12-28,0.2,0.25,0.217,2010-01-16,0.15,0.25,0.217,0.0,0.0062,0.1242,42298.86,12.0,42000.0,0.0,42298.86
WCG,121673.0,2009-12-21,2010-01-16,38.26,35.0,-0.0852,2009-12-21,0.65,0.7,0.667,2010-01-16,0.5,0.7,0.634,0.03300000000000003,0.0191,0.2995,42298.86,12.0,42000.0,39.6,42338.46
UNH,111469.0,2009-12-21,2010-01-16,32.59,29.0,-0.1102,2009-12-21,0.35,0.37,0.357,2010-01-16,0.39,0.42,0.41,-0.05299999999999999,0.0123,0.1844,42298.86,15.0,43500.0,-79.5,42219.36
FRX,104946.0,2009-12-21,2010-01-16,32.1,30.0,-0.0654,2009-12-21,0.25,0.35,0.283,2010-01-16,0.05,0.15,0.117,0.16599999999999998,0.0094,0.1383,42298.86,14.0,42000.0,232.4,42531.26
PFE,108948.0,2009-12-21,2010-01-16,18.63,17.5,-0.0607,2009-12-21,0.15,0.17,0.157,2010-01-16,0.0,0.02,0.013,0.144,0.009,0.1321,42298.86,24.0,42000.0,345.6,42644.46
OIS,114729.0,2009-12-21,2010-01-16,38.8,35.0,-0.0979,2009-12-21,0.25,0.4,0.299,2010-01-16,0.05,0.2,0.151,0.148,0.0085,0.1243,42298.86,12.0,42000.0,177.6,42476.46
NCR,107846.0,2009-12-21,2010-01-16,10.84,10.0,-0.0775,2009-12-21,0.15,0.2,0.167,2010-01-16,0.0,0.05,0.034,0.133,0.0167,0.2577,42298.86,42.0,42000.0,558.6,42857.46
LMT,107010.0,2009-12-21,2010-01-16,76.8,70.0,-0.0885,2009-12-21,0.25,0.35,0.283,2010-01-16,0.15,0.25,0.217,0.06599999999999998,0.004,0.0568,42298.86,6.0,42000.0,39.6,42338.46
ALGT,128551.0,2009-12-21,2010-01-16,47.01,40.0,-0.1491,2009-12-21,0.2,0.35,0.249,2010-01-16,0.05,0.25,0.184,0.065,0.0062,0.0893,42298.86,11.0,44000.0,71.5,42370.36
LXK,106917.0,2009-12-21,2010-01-16,25.65,22.5,-0.1228,2009-12-21,0.1,0.2,0.133,2010-01-16,0.05,0.1,0.084,0.049,0.0059,0.0849,42298.86,19.0,42750.0,93.1,42391.96
CALM,102609.0,2009-12-21,2010-01-16,28.76,25.0,-0.1307,2009-12-21,0.05,0.2,0.1,2010-01-16,0.0,0.05,0.034,0.066,0.004,0.0568,42298.86,17.0,42500.0,112.2,42411.06
GTLS,127332.0,2009-12-21,2010-01-16,16.9,15.0,-0.1124,2009-12-21,0.2,0.45,0.283,2010-01-16,0.05,0.3,0.218,0.06499999999999997,0.0189,0.296,42298.86,28.0,42000.0,182.0,42480.86
