ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
SEG,5828.0,1996-02-20,1996-03-16,62.25,55.0,-0.1165,1996-02-20,0.25,0.375,0.291,1996-03-16,0.0,0.0625,0.042,0.24899999999999997,0.0053,0.0791,50588.4375,9.0,49500.0,224.1,50812.5375
SWY,109854.0,1996-02-20,1996-03-16,27.69,25.0,-0.0971,1996-02-20,0.0625,0.1875,0.104,1996-03-16,0.0625,0.1875,0.146,-0.041999999999999996,0.0042,0.0622,50588.4375,20.0,50000.0,-84.0,50504.4375
NKE,108161.0,1996-02-20,1996-03-16,66.88,60.0,-0.1029,1996-02-20,0.5,0.6875,0.562,1996-03-16,0.0,0.25,0.168,0.394,0.0094,0.1442,50588.4375,8.0,48000.0,315.2,50903.6375
ARW,101675.0,1996-02-20,1996-03-16,44.25,40.0,-0.096,1996-02-20,0.3125,0.5,0.374,1996-03-16,0.0625,0.1875,0.146,0.228,0.0094,0.1442,50588.4375,13.0,52000.0,296.4,50884.8375
WLP,111951.0,1996-02-20,1996-03-16,34.38,30.0,-0.1274,1996-02-20,0.0625,0.1875,0.104,1996-03-16,0.0625,0.1875,0.146,-0.041999999999999996,0.0035,0.0516,50588.4375,17.0,51000.0,-71.4,50517.0375
TNCR,7750.0,1996-02-28,1996-03-16,21.75,20.0,-0.0805,1996-02-28,0.3125,0.5,0.374,1996-03-16,1.8125,2.1875,2.064,-1.69,0.0187,0.4804,50588.4375,25.0,50000.0,-4225.0,46363.4375
PNU,5983.0,1996-02-20,1996-03-16,42.75,40.0,-0.0643,1996-02-20,0.125,0.375,0.208,1996-03-16,0.0,0.0625,0.042,0.16599999999999998,0.0052,0.0775,50588.4375,13.0,52000.0,215.8,50804.2375
AMD,101121.0,1996-02-20,1996-03-16,19.94,17.5,-0.1224,1996-02-20,0.0625,0.25,0.124,1996-03-16,0.0,0.0625,0.042,0.08199999999999999,0.0071,0.1072,50588.4375,29.0,50750.0,237.8,50826.2375
MU,107544.0,1996-02-23,1996-03-16,38.5,35.0,-0.0909,1996-02-23,1.125,1.1875,1.146,1996-03-16,2.4375,2.5,2.479,-1.3330000000000002,0.0327,0.693,50588.4375,14.0,49000.0,-1866.2,48722.2375
KWP,5528.0,1996-02-20,1996-03-16,42.19,40.0,-0.0519,1996-02-20,0.3125,0.5625,0.395,1996-03-16,0.3125,0.5625,0.48,-0.08499999999999996,0.0099,0.1524,50588.4375,13.0,52000.0,-110.5,50477.9375
IDTI,106190.0,1996-02-20,1996-03-16,12.06,10.0,-0.1708,1996-02-20,0.125,0.25,0.166,1996-03-16,0.0,0.125,0.084,0.082,0.0166,0.2675,50588.4375,51.0,51000.0,418.2,51006.6375
EFII,104239.0,1996-02-20,1996-03-16,35.0,30.0,-0.1429,1996-02-20,0.625,0.875,0.708,1996-03-16,0.0625,0.3125,0.23,0.478,0.0236,0.3992,50588.4375,17.0,51000.0,812.6,51401.0375
