ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,104275.0,2002-08-19,2002-09-21,54.77,50.0,-0.0871,2002-08-19,1.05,1.3,1.133,2002-09-21,0.0,0.25,0.168,0.965,0.0227,0.2775,44435.64,9.0,45000.0,868.5,45304.14
RYL,109754.0,2002-08-19,2002-09-21,44.99,40.0,-0.1109,2002-08-19,1.1,1.3,1.166,2002-09-21,1.65,1.85,1.784,-0.6180000000000001,0.0291,0.3674,44435.64,11.0,44000.0,-679.8,43755.84
LSTR,106826.0,2002-08-19,2002-09-21,55.92,50.0,-0.1059,2002-08-19,1.1,1.35,1.183,2002-09-21,0.0,0.25,0.168,1.0150000000000001,0.0237,0.2911,44435.64,9.0,45000.0,913.5,45349.14
WLP,111951.0,2002-08-19,2002-09-21,74.19,65.0,-0.1239,2002-08-19,0.85,0.95,0.883,2002-09-21,0.0,0.05,0.034,0.849,0.0136,0.1588,44435.64,7.0,45500.0,594.3,45029.94
CPWR,103307.0,2002-08-20,2002-09-21,3.4,2.5,-0.2647,2002-08-20,0.05,0.15,0.083,2002-09-21,0.0,0.1,0.067,0.016,0.0332,0.444,44435.64,178.0,44500.0,284.8,44720.44
DOX,112255.0,2002-08-27,2002-09-21,8.26,7.5,-0.092,2002-08-27,0.45,0.5,0.467,2002-09-21,0.55,0.6,0.584,-0.11699999999999994,0.0623,1.3876,44435.64,59.0,44250.0,-690.3,43745.34
UST,111298.0,2002-08-19,2002-09-21,33.52,30.0,-0.105,2002-08-19,0.2,0.25,0.217,2002-09-21,1.0,1.15,1.101,-0.884,0.0072,0.0814,44435.64,15.0,45000.0,-1326.0,43109.64
KSWS,106601.0,2002-08-28,2002-09-21,18.75,17.5,-0.0667,2002-08-28,0.5,0.75,0.583,2002-09-21,0.0,0.25,0.168,0.4149999999999999,0.0333,0.6345,44435.64,25.0,43750.0,1037.5,45473.14
CMVT,103312.0,2002-08-19,2002-09-21,8.2,7.5,-0.0854,2002-08-19,0.3,0.4,0.333,2002-09-21,0.05,0.05,0.05,0.28300000000000003,0.0444,0.6063,44435.64,59.0,44250.0,1669.7,46105.34
BZH,102064.0,2002-08-19,2002-09-21,67.77,60.0,-0.1147,2002-08-19,1.3,1.35,1.317,2002-09-21,0.0,0.05,0.034,1.283,0.022,0.2679,44435.64,7.0,42000.0,898.1,45333.74
BKE,102395.0,2002-08-19,2002-09-21,22.09,20.0,-0.0946,2002-08-19,0.55,0.8,0.633,2002-09-21,0.05,0.3,0.218,0.41500000000000004,0.0316,0.4041,44435.64,22.0,44000.0,913.0,45348.64
MDC,107084.0,2002-08-19,2002-09-21,44.0,40.0,-0.0909,2002-08-19,1.3,1.35,1.317,2002-09-21,3.6,3.9,3.801,-2.484,0.0329,0.4235,44435.64,11.0,44000.0,-2732.4,41703.24
