ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TSCO,111122.0,2003-10-06,2003-10-18,34.99,32.5,-0.0712,2003-10-06,0.3,0.4,0.333,2003-10-18,0.0,0.05,0.034,0.29900000000000004,0.0102,0.3559,64470.158999999985,20.0,65000.0,598.0,65068.158999999985
NLS,103885.0,2003-10-06,2003-10-18,13.24,12.5,-0.0559,2003-10-06,0.2,0.25,0.217,2003-10-18,0.0,0.05,0.034,0.183,0.0174,0.6778,64470.158999999985,52.0,65000.0,951.6,65421.758999999984
AMRI,101193.0,2003-10-06,2003-11-22,15.1,12.5,-0.1722,2003-10-06,0.1,0.35,0.182,2003-11-22,0.0,0.05,0.034,0.148,0.0146,0.1174,64470.158999999985,52.0,65000.0,769.6,65239.758999999984
PHM,109297.0,2003-10-06,2003-10-18,72.64,65.0,-0.1052,2003-10-06,0.1,0.15,0.117,2003-10-18,0.0,0.05,0.034,0.083,0.0018,0.0554,64470.158999999985,10.0,65000.0,83.0,64553.158999999985
PPD,109146.0,2003-10-06,2003-10-18,24.63,22.5,-0.0865,2003-10-06,0.1,0.25,0.15,2003-10-18,0.0,0.05,0.034,0.11599999999999999,0.0067,0.2218,64470.158999999985,29.0,65250.0,336.4,64806.55899999999
MDC,107084.0,2003-10-06,2003-10-18,60.47,55.0,-0.0905,2003-10-06,0.1,0.2,0.133,2003-10-18,0.0,0.2,0.134,-0.0010000000000000009,0.0024,0.0746,64470.158999999985,12.0,66000.0,-1.2,64468.95899999999
MTH,107452.0,2003-10-06,2003-10-18,52.8,50.0,-0.053,2003-10-06,0.15,0.4,0.233,2003-10-18,0.0,0.05,0.034,0.199,0.0047,0.151,64470.158999999985,13.0,65000.0,258.7,64728.85899999998
INVN,106384.0,2003-10-06,2003-10-18,25.67,22.5,-0.1235,2003-10-06,0.05,0.15,0.083,2003-10-18,0.0,0.05,0.034,0.049,0.0037,0.1172,64470.158999999985,29.0,65250.0,142.1,64612.258999999984
OSK,108553.0,2003-10-06,2003-10-18,40.47,37.5,-0.0734,2003-10-06,0.05,0.25,0.116,2003-10-18,0.0,0.25,0.168,-0.052000000000000005,0.0031,0.0973,64470.158999999985,17.0,63750.0,-88.4,64381.758999999984
KSWS,106601.0,2003-10-06,2003-10-18,36.94,35.0,-0.0525,2003-10-06,0.3,0.55,0.383,2003-10-18,0.0,0.25,0.168,0.215,0.0109,0.3843,64470.158999999985,18.0,63000.0,387.0,64857.158999999985
UHS,111493.0,2003-10-06,2003-10-18,50.25,45.0,-0.1045,2003-10-06,0.05,0.25,0.116,2003-10-18,0.0,0.2,0.134,-0.018000000000000002,0.0026,0.081,64470.158999999985,14.0,63000.0,-25.2,64444.95899999999
TOL,111071.0,2003-10-06,2003-10-18,33.72,30.0,-0.1103,2003-10-06,0.05,0.15,0.083,2003-10-18,0.0,0.05,0.034,0.049,0.0028,0.0875,64470.158999999985,21.0,63000.0,102.9,64573.05899999999
HRB,102244.0,2003-10-06,2003-10-18,42.95,40.0,-0.0687,2003-10-06,0.05,0.15,0.083,2003-10-18,0.0,0.05,0.034,0.049,0.0021,0.065,64470.158999999985,16.0,64000.0,78.4,64548.55899999999
