ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
GLC,105108.0,2000-03-20,2000-04-22,19.91,17.5,-0.121,2000-03-20,0.5625,0.6875,0.604,2000-04-22,0.0,0.25,0.168,0.43599999999999994,0.0345,0.4478,57038.133499999974,33.0,57750.0,1438.8,58476.93349999998
JM,106565.0,2000-03-20,2000-04-22,8.97,7.5,-0.1639,2000-03-20,0.125,0.375,0.208,2000-04-22,0.0,0.25,0.168,0.03999999999999998,0.0277,0.3473,57038.133499999974,76.0,57000.0,304.0,57342.133499999974
NATR,107972.0,2000-03-20,2000-04-22,8.81,7.5,-0.1487,2000-03-20,0.0625,0.3125,0.145,2000-04-22,0.0,0.25,0.168,-0.02300000000000002,0.0193,0.2319,57038.133499999974,76.0,57000.0,-174.8,56863.33349999997
MO,108965.0,2000-03-22,2000-04-22,19.94,17.5,-0.1224,2000-03-22,0.4375,0.5,0.458,2000-04-22,0.0,0.0625,0.042,0.41600000000000004,0.0262,0.3503,57038.133499999974,33.0,57750.0,1372.8,58410.93349999998
MAIR,107462.0,2000-03-20,2000-04-22,11.03,10.0,-0.0934,2000-03-20,0.1875,0.4375,0.27,2000-04-22,0.0,0.25,0.168,0.10200000000000001,0.027,0.3373,57038.133499999974,57.0,57000.0,581.4,57619.533499999976
NCI,107979.0,2000-03-27,2000-04-22,8.25,7.5,-0.0909,2000-03-27,0.4375,0.5625,0.479,2000-04-22,0.0,0.25,0.168,0.31099999999999994,0.0639,1.3576,57038.133499999974,76.0,57000.0,2363.6,59401.73349999997
JLG,106508.0,2000-03-20,2000-04-22,8.81,7.5,-0.1487,2000-03-20,0.1875,0.375,0.249,2000-04-22,0.0,0.125,0.084,0.16499999999999998,0.0332,0.428,57038.133499999974,76.0,57000.0,1254.0,58292.133499999974
GRA,105351.0,2000-03-20,2000-04-22,11.53,10.0,-0.1327,2000-03-20,0.125,0.375,0.208,2000-04-22,0.0,0.25,0.168,0.03999999999999998,0.0208,0.2518,57038.133499999974,57.0,57000.0,228.0,57266.133499999974
DLX,103772.0,2000-03-20,2000-04-22,27.13,25.0,-0.0785,2000-03-20,0.4375,0.625,0.499,2000-04-22,0.125,0.375,0.293,0.20600000000000002,0.02,0.2411,57038.133499999974,23.0,57500.0,473.8,57511.93349999998
LAF,106797.0,2000-03-20,2000-04-22,24.88,22.5,-0.0957,2000-03-20,0.5,0.75,0.583,2000-04-22,0.0,0.25,0.168,0.4149999999999999,0.0259,0.3217,57038.133499999974,25.0,56250.0,1037.5,58075.633499999974
MYG,107309.0,2000-03-22,2000-04-22,30.41,25.0,-0.1779,2000-03-22,0.125,0.375,0.208,2000-04-22,0.0,0.25,0.168,0.03999999999999998,0.0083,0.1007,57038.133499999974,23.0,57500.0,92.0,57130.133499999974
