ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2007-07-23,2007-08-18,34.66,30.0,-0.1344,2007-07-23,0.35,0.4,0.366,2007-08-18,0.0,0.05,0.034,0.33199999999999996,0.0122,0.1828,54350.21,18.0,54000.0,597.6,54947.81
AET,112507.0,2007-07-23,2007-08-18,50.72,45.0,-0.1128,2007-07-23,0.15,0.25,0.183,2007-08-18,0.0,0.05,0.034,0.149,0.0041,0.0583,54350.21,12.0,54000.0,178.8,54529.01
CMI,103574.0,2007-07-23,2007-08-18,116.03,105.0,-0.0951,2007-07-23,1.75,2.05,1.849,2007-08-18,0.0,0.25,0.168,1.681,0.0176,0.2732,54350.21,5.0,52500.0,840.5,55190.71
RES,109423.0,2007-07-23,2007-08-18,16.0,15.0,-0.0625,2007-07-23,0.2,0.3,0.233,2007-08-18,1.6,1.8,1.734,-1.501,0.0155,0.2373,54350.21,36.0,54000.0,-5403.6,48946.61
ESRX,104522.0,2007-07-23,2007-08-18,53.77,47.5,-0.1166,2007-07-23,0.25,0.3,0.267,2007-08-18,0.0,0.05,0.034,0.233,0.0056,0.0804,54350.21,11.0,52250.0,256.3,54606.51
YUM,111206.0,2007-07-31,2007-08-18,32.71,30.0,-0.0828,2007-07-31,0.1,0.2,0.133,2007-08-18,0.0,0.05,0.034,0.099,0.0044,0.0918,54350.21,18.0,54000.0,178.2,54528.409999999996
TOL,111071.0,2007-07-30,2007-08-18,22.65,20.0,-0.117,2007-07-30,0.2,0.25,0.217,2007-08-18,0.0,0.05,0.034,0.183,0.0109,0.228,54350.21,27.0,54000.0,494.1,54844.31
ETH,104455.0,2007-07-23,2007-08-18,33.34,30.0,-0.1002,2007-07-23,0.25,0.35,0.283,2007-08-18,0.0,0.1,0.067,0.21599999999999997,0.0094,0.1383,54350.21,18.0,54000.0,388.8,54739.01
AEO,101369.0,2007-07-23,2007-08-18,27.48,25.0,-0.0902,2007-07-23,0.2,0.3,0.233,2007-08-18,2.7,2.85,2.801,-2.568,0.0093,0.1368,54350.21,22.0,55000.0,-5649.6,48700.61
KMX,103038.0,2007-07-23,2007-08-18,25.4,22.5,-0.1142,2007-07-23,0.1,0.15,0.117,2007-08-18,0.15,0.3,0.251,-0.134,0.0052,0.0745,54350.21,24.0,54000.0,-321.6,54028.61
WIRE,104313.0,2007-07-23,2007-08-18,29.87,25.0,-0.163,2007-07-23,0.15,0.25,0.183,2007-08-18,1.35,1.6,1.518,-1.335,0.0073,0.106,54350.21,22.0,55000.0,-2937.0,51413.21
LUFK,107053.0,2007-07-23,2007-08-18,65.76,60.0,-0.0876,2007-07-23,0.5,0.6,0.533,2007-08-18,5.2,5.6,5.468,-4.935,0.0089,0.1305,54350.21,9.0,54000.0,-4441.5,49908.71
DGX,109371.0,2007-07-23,2007-08-18,53.13,50.0,-0.0589,2007-07-23,0.7,0.9,0.766,2007-08-18,0.0,0.1,0.067,0.6990000000000001,0.0153,0.234,54350.21,11.0,55000.0,768.9,55119.11
LRCX,106808.0,2007-07-24,2007-08-18,57.59,50.0,-0.1318,2007-07-24,0.35,0.45,0.383,2007-08-18,0.0,0.05,0.034,0.349,0.0077,0.1168,54350.21,11.0,55000.0,383.9,54734.11
UNT,111405.0,2007-07-23,2007-08-18,60.56,55.0,-0.0918,2007-07-23,0.3,0.4,0.333,2007-08-18,5.3,5.5,5.434,-5.101,0.0061,0.0879,54350.21,10.0,55000.0,-5101.0,49249.21
MTEX,107201.0,2007-07-26,2007-08-18,10.74,10.0,-0.0689,2007-07-26,0.3,0.6,0.399,2007-08-18,1.45,1.75,1.651,-1.252,0.0399,0.8448,54350.21,54.0,54000.0,-6760.8,47589.409999999996
MSTR,107529.0,2007-07-23,2007-08-18,91.4,80.0,-0.1247,2007-07-23,0.65,0.75,0.683,2007-08-18,9.8,10.1,10.001,-9.318,0.0085,0.1243,54350.21,7.0,56000.0,-6522.6,47827.61
OXM,108578.0,2007-07-31,2007-08-18,41.21,40.0,-0.0294,2007-07-31,1.0,1.1,1.033,2007-08-18,1.2,1.4,1.334,-0.30100000000000016,0.0258,0.6644,54350.21,14.0,56000.0,-421.4,53928.81
STR,109373.0,2007-07-23,2007-08-18,57.4,52.5,-0.0854,2007-07-23,0.2,0.3,0.233,2007-08-18,4.6,4.8,4.734,-4.501,0.0044,0.0627,54350.21,10.0,52500.0,-4501.0,49849.21
ANF,100974.0,2007-07-23,2007-08-18,72.73,65.0,-0.1063,2007-07-23,0.25,0.35,0.283,2007-08-18,0.0,0.1,0.067,0.21599999999999997,0.0044,0.0627,54350.21,8.0,52000.0,172.8,54523.01
UHAL,101324.0,2007-07-23,2007-08-18,67.18,65.0,-0.0325,2007-07-23,1.45,2.5,1.796,2007-08-18,0.0,1.4,0.938,0.8580000000000001,0.0276,0.4579,54350.21,8.0,52000.0,686.4,55036.61
LXK,106917.0,2007-07-23,2007-08-18,45.63,40.0,-0.1234,2007-07-23,0.25,0.3,0.267,2007-08-18,2.8,2.95,2.901,-2.634,0.0067,0.0969,54350.21,14.0,56000.0,-3687.6,50662.61
LMS,106812.0,2007-07-26,2007-08-18,23.7,22.5,-0.0506,2007-07-26,0.7,0.9,0.766,2007-08-18,0.0,0.5,0.335,0.431,0.034,0.6876,54350.21,24.0,54000.0,1034.4,55384.61
PTEN,108794.0,2007-07-30,2007-08-18,22.91,20.0,-0.127,2007-07-30,0.05,0.15,0.083,2007-08-18,0.0,0.05,0.034,0.049,0.0042,0.0827,54350.21,27.0,54000.0,132.3,54482.51
APH,101519.0,2007-07-23,2007-08-18,37.24,35.0,-0.0602,2007-07-23,0.3,0.4,0.333,2007-08-18,0.6,1.15,0.968,-0.635,0.0095,0.1399,54350.21,16.0,56000.0,-1016.0,53334.21
BJS,101886.0,2007-07-25,2007-08-18,26.86,25.0,-0.0692,2007-07-25,0.15,0.25,0.183,2007-08-18,0.0,0.1,0.067,0.11599999999999999,0.0073,0.1153,54350.21,22.0,55000.0,255.2,54605.409999999996
ACLI,125028.0,2007-07-26,2007-08-18,20.84,20.0,-0.0403,2007-07-26,0.4,0.6,0.466,2007-08-18,0.0,0.05,0.034,0.43200000000000005,0.0233,0.4341,54350.21,27.0,54000.0,1166.4,55516.61
SSD,110192.0,2007-07-23,2007-08-18,32.52,30.0,-0.0775,2007-07-23,0.55,0.7,0.6,2007-08-18,0.0,0.2,0.134,0.46599999999999997,0.02,0.3155,54350.21,18.0,54000.0,838.8,55189.01
KOMG,115938.0,2007-07-23,2007-08-18,31.98,30.0,-0.0619,2007-07-23,0.05,0.25,0.116,2007-08-18,0.0,0.05,0.034,0.082,0.0039,0.0554,54350.21,18.0,54000.0,147.6,54497.81
OIS,114729.0,2007-07-23,2007-08-18,43.69,40.0,-0.0845,2007-07-23,0.35,0.45,0.383,2007-08-18,0.1,0.4,0.301,0.08200000000000002,0.0096,0.1414,54350.21,14.0,56000.0,114.8,54465.01
