ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USFC,111509.0,2001-06-18,2001-07-21,27.57,25.0,-0.0932,2001-06-18,0.65,0.85,0.716,2001-07-21,0.0,0.1,0.067,0.649,0.0286,0.3602,61556.49100000001,25.0,62500.0,1622.5,63178.99100000001
AREM,101646.0,2001-06-18,2001-07-21,13.08,10.0,-0.2355,2001-06-18,0.85,1.05,0.916,2001-07-21,0.0,0.15,0.101,0.8150000000000001,0.0916,1.6016,61556.49100000001,62.0,62000.0,5053.0,66609.49100000001
FOSL,104964.0,2001-06-18,2001-07-21,21.58,20.0,-0.0732,2001-06-18,0.45,0.7,0.532,2001-07-21,0.3,0.55,0.468,0.064,0.0266,0.3316,61556.49100000001,31.0,62000.0,198.4,61754.89100000001
DTPI,103822.0,2001-06-25,2001-07-21,10.77,10.0,-0.0715,2001-06-25,0.35,0.55,0.416,2001-07-21,0.0,0.25,0.168,0.24799999999999997,0.0416,0.7583,61556.49100000001,62.0,62000.0,1537.6,63094.09100000001
MAIR,107462.0,2001-06-18,2001-08-18,8.68,7.5,-0.1359,2001-06-18,0.1,0.35,0.182,2001-08-18,0.0,0.25,0.168,0.013999999999999985,0.0243,0.1522,61556.49100000001,82.0,61500.0,114.8,61671.29100000001
WLP,111951.0,2001-06-18,2001-07-21,87.53,80.0,-0.086,2001-06-18,0.85,1.1,0.933,2001-07-21,0.0,0.25,0.168,0.765,0.0117,0.1353,61556.49100000001,8.0,64000.0,612.0,62168.49100000001
NATR,107972.0,2001-06-18,2001-07-21,11.46,10.0,-0.1274,2001-06-18,0.05,0.3,0.133,2001-07-21,0.0,0.25,0.168,-0.035,0.0133,0.155,61556.49100000001,62.0,62000.0,-217.0,61339.49100000001
WGO,112069.0,2001-06-18,2001-07-21,22.93,20.0,-0.1278,2001-06-18,0.2,0.35,0.249,2001-07-21,0.0,0.05,0.034,0.215,0.0124,0.1439,61556.49100000001,31.0,62000.0,666.5,62222.99100000001
GGG,105353.0,2001-06-22,2001-07-21,32.2,30.0,-0.0683,2001-06-22,0.45,0.7,0.532,2001-07-21,0.0,0.25,0.168,0.364,0.0177,0.2433,61556.49100000001,21.0,63000.0,764.4,62320.89100000001
PMRY,109098.0,2001-06-18,2001-07-21,14.61,12.5,-0.1444,2001-06-18,0.1,0.35,0.182,2001-07-21,0.0,0.25,0.168,0.013999999999999985,0.0146,0.1713,61556.49100000001,49.0,61250.0,68.6,61625.09100000001
TLGD,111072.0,2001-06-18,2001-07-21,25.0,22.5,-0.1,2001-06-18,1.5,1.6,1.533,2001-07-21,1.1,1.3,1.234,0.29899999999999993,0.0681,1.0518,61556.49100000001,27.0,60750.0,807.3,62363.79100000001
DAL,103757.0,2001-06-18,2001-07-21,43.27,40.0,-0.0756,2001-06-18,0.45,0.55,0.483,2001-07-21,0.0,0.05,0.034,0.44899999999999995,0.0121,0.1402,61556.49100000001,15.0,60000.0,673.5,62229.99100000001
JLG,106508.0,2001-06-18,2001-07-21,11.24,10.0,-0.1103,2001-06-18,0.1,0.3,0.166,2001-07-21,0.0,0.25,0.168,-0.0020000000000000018,0.0166,0.1967,61556.49100000001,62.0,62000.0,-12.4,61544.09100000001
KSWS,106601.0,2001-06-18,2001-07-21,23.73,22.5,-0.0518,2001-06-18,0.8,0.9,0.833,2001-07-21,0.0,0.25,0.168,0.6649999999999999,0.037,0.4864,61556.49100000001,27.0,60750.0,1795.5,63351.99100000001
CLE,103074.0,2001-06-25,2001-07-21,18.16,17.5,-0.0363,2001-06-25,0.3,0.55,0.383,2001-07-21,0.05,0.3,0.218,0.165,0.0219,0.3498,61556.49100000001,35.0,61250.0,577.5,62133.99100000001
SANM,109906.0,2001-06-18,2001-07-21,21.56,20.0,-0.0724,2001-06-18,1.75,1.8,1.767,2001-07-21,0.8,0.85,0.834,0.9329999999999999,0.0883,1.5171,61556.49100000001,31.0,62000.0,2892.3,64448.79100000001
SHOO,107149.0,2001-06-18,2001-07-21,15.26,12.5,-0.1809,2001-06-18,0.1,0.35,0.182,2001-07-21,0.0,0.25,0.168,0.013999999999999985,0.0146,0.1713,61556.49100000001,49.0,61250.0,68.6,61625.09100000001
