ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
ARII,125487.0,2007-12-24,2008-01-19,20.12,17.5,-0.1302,2007-12-24,0.15,0.55,0.282,2008-01-19,0.15,0.45,0.351,-0.069,0.0161,0.2475,34789.23,20.0,35000.0,-138.0,34651.23
AET,112507.0,2007-12-24,2008-01-19,58.53,55.0,-0.0603,2007-12-24,0.3,0.4,0.333,2008-01-19,0.4,0.5,0.467,-0.134,0.0061,0.0879,34789.23,6.0,33000.0,-80.4,34708.83
LCAV,106760.0,2007-12-24,2008-01-19,19.69,17.5,-0.1112,2007-12-24,0.2,0.3,0.233,2008-01-19,0.15,0.25,0.217,0.016000000000000014,0.0133,0.2007,34789.23,20.0,35000.0,32.0,34821.23
HOG,105558.0,2007-12-24,2008-01-19,47.33,40.0,-0.1549,2007-12-24,0.15,0.2,0.167,2008-01-19,0.1,0.15,0.134,0.033,0.0042,0.0597,34789.23,9.0,36000.0,29.7,34818.93
HW,105630.0,2007-12-24,2008-01-19,12.41,10.0,-0.1942,2007-12-24,0.1,0.15,0.117,2008-01-19,0.05,0.15,0.117,0.0,0.0117,0.1748,34789.23,35.0,35000.0,0.0,34789.23
FDO,104593.0,2007-12-26,2008-01-19,19.36,17.5,-0.0961,2007-12-26,0.3,0.4,0.333,2008-01-19,0.25,0.35,0.317,0.016000000000000014,0.019,0.3262,34789.23,20.0,35000.0,32.0,34821.23
KMT,106654.0,2007-12-24,2008-01-19,39.68,35.0,-0.1179,2007-12-24,0.05,0.75,0.281,2008-01-19,0.05,0.45,0.318,-0.03699999999999998,0.008,0.1166,34789.23,10.0,35000.0,-37.0,34752.23
KSWS,106601.0,2007-12-24,2008-01-19,18.48,17.5,-0.053,2007-12-24,0.35,0.55,0.416,2008-01-19,0.4,0.5,0.467,-0.051000000000000045,0.0238,0.385,34789.23,20.0,35000.0,-102.0,34687.23
TOL,111071.0,2007-12-24,2008-01-19,21.07,20.0,-0.0508,2007-12-24,0.55,0.6,0.567,2008-01-19,0.8,0.85,0.834,-0.267,0.0283,0.4717,34789.23,17.0,34000.0,-453.9,34335.33
ETH,104455.0,2007-12-24,2008-01-19,28.39,25.0,-0.1194,2007-12-24,0.2,0.3,0.233,2008-01-19,0.1,0.25,0.201,0.032,0.0093,0.1368,34789.23,14.0,35000.0,44.8,34834.030000000006
SHLD,117073.0,2007-12-24,2008-01-19,102.85,95.0,-0.0763,2007-12-24,1.55,1.7,1.6,2008-01-19,1.8,1.95,1.901,-0.30099999999999993,0.0168,0.2595,34789.23,4.0,38000.0,-120.4,34668.83
CONN,119434.0,2007-12-27,2008-01-19,17.68,15.0,-0.1516,2007-12-27,0.3,0.6,0.399,2008-01-19,0.15,0.6,0.452,-0.05299999999999999,0.0266,0.5082,34789.23,23.0,34500.0,-121.9,34667.33
BAS,125241.0,2007-12-24,2008-01-19,23.0,20.0,-0.1304,2007-12-24,0.15,2.7,0.992,2008-01-19,0.15,0.35,0.284,0.708,0.0496,0.9548,34789.23,17.0,34000.0,1203.6,35992.83
WIRE,104313.0,2007-12-27,2008-01-19,16.55,15.0,-0.0937,2007-12-27,0.2,0.35,0.249,2008-01-19,0.25,0.35,0.317,-0.068,0.0166,0.2939,34789.23,23.0,34500.0,-156.4,34632.83
SPSX,120812.0,2007-12-24,2008-01-19,25.05,22.5,-0.1018,2007-12-24,0.15,0.4,0.233,2008-01-19,0.35,0.5,0.451,-0.218,0.0104,0.154,34789.23,15.0,33750.0,-327.0,34462.23
JOSB,106573.0,2007-12-24,2008-01-19,28.42,25.0,-0.1203,2007-12-24,0.8,0.95,0.85,2008-01-19,0.65,0.85,0.784,0.06599999999999995,0.034,0.5887,34789.23,14.0,35000.0,92.4,34881.630000000005
AEO,101369.0,2007-12-24,2008-01-19,21.06,20.0,-0.0503,2007-12-24,0.65,0.7,0.667,2008-01-19,0.5,0.6,0.567,0.10000000000000009,0.0334,0.576,34789.23,17.0,34000.0,170.0,34959.23
KFY,106736.0,2007-12-24,2008-01-19,19.48,17.5,-0.1016,2007-12-24,0.05,0.3,0.133,2008-01-19,0.2,0.35,0.3,-0.16699999999999998,0.0076,0.1105,34789.23,20.0,35000.0,-334.0,34455.23
LUFK,107053.0,2007-12-24,2008-01-19,58.38,55.0,-0.0579,2007-12-24,0.65,0.8,0.7,2008-01-19,0.7,0.9,0.834,-0.134,0.0127,0.1909,34789.23,6.0,33000.0,-80.4,34708.83
